IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
11841,one man is in the living room playing,what game is he playing,he is playing a music game,he has some cd's in his hands  but are they really cd's they look different from the common ones,these look like imitations used for games like this
11842,one black dog is running with a mouth guard,the dog is wearing a number. Is it competing with other dogs,this dog is ccompeting with in a race with other dogs. The number is its identity,if this dog is trained  in running then what is the mouth guard for,"this is to stop it from biting into anythig, be it another dog or anything that would stand in its way"
11843,a small girl is playing on the swing,this girl looks like she is hanging in the air. What type of swing is this,she must have spun herself and now the twist is unraveling,this swing must be strong to withhold such a twist.,it must be strong  because it can break  and throw you off and break off its hinges
11844,one woman is holding a microphone and speaking through it,this shouting seems to be leading to singing,this woman looks like a musician,her face is showing so much emotion as she seems to feel the song in her soul,it must have meaning for her. Perhaps she is the writter of the song
11845,one man and one woman are standing in their shop selling food,there are two women who are standing waiting to buy what is being sold,what exactly is being sold by these people,they seem to be selling different types of pastries,on the otherside are some more small shops
11846,one small white girl is playing in the dry leaves,small children always find things to amuse them. Even leaves are a source of happiness for them,this child looks to be full of joy. She is very happy,it looks as if she is in the back yard of the house,that must be the case. One cannot take a child into an unknown bush
11847,two white skinned men are standing. One has a guiter in his has hand,what about the clothes one is wearing? Where does one wear this type of clothes,perhaps they are showing something or they are creating videos to show people,that could be the case. Because one cannot play the guiter with the things on their hands,it must be that the person they are with is showing them what to do
11848,a group of men wearing orange clothes is walking along the road,what kind of people are they,they appear to be buddist monks,they do not believe in owning a lot of property but to be grateful for what one has,one has to only watch how they walk. You can tell that they are very humble people
11849,a young boy is playing a game of throwing a ball with the hands,"though young, he already appears to be very clever. He is wearing appropriate clothes",he appears to be paying close attention to what he is doing,perhaps he is being trained to play the same game as he grows older,they compete with each other as if against elders. Perhaps this is the game he is playing
11850,a man and a woman are sitting on the stairs telling stories,they way they are sitting implies that they know each other very well,the girl is paying close attention to what the man is saying,"she is sitting, hugging herself and has placed her bag on the side",the young man also looks very happy to sit and talk to this girl
11851,the young man by the riverside wants to hit the ball with his club,is this a game they are playing or are they competing with others,this game is played by hitting a small ball with a club until it falls into a small hole that are made for this,but does one have to go as far as the edge of the river,"where the game is played are many obstacles such as sand, water and grass"
11852,three women and a man are sitting on a bench on the side of the road,they look like elderly people,they look like they used to work but are now at the age of retirement,and as people grow older they seem to begin to resemble. It becomes difficult to tell men from women,"even in their lives, they have fewer worries. They have lived long lives"
11853,a man who plays on sleighs in the snow is playing on one ,but what has he gone to do there at this time of night,some go to have their photos taken so as to show people,but can one really go into the snow to have their photo taken. Is it not cold,it must be cold. You can tell from the thick layers of clothes he is wearing
11854,a dog is running along the road and jumping up and down,this dog doesn’t look to be very big,"it is only big in appearance not in age. It is the created that way, not growing very big",so when we know the dog one would think it is small and yet it is older,isn't it the same with people?some when we look at them may appear young and yet they are older
11855,a white man and woman are are at the riverside,there are trees and rock along the shore,this type of river has many small rapids ,the water they are sitting in seems very shallow. Where can one swim,its supposed to get deeper as the water flows
11856,one man is skiing in the snow,is this man skiing alone or is he competing with someone ,he is dressed in many layers of clothes and he is paying attention. He  doesn’t seem to be here for fun,he really does look to be serious . This isn't how someone there for fun ,"a bit further, there is a red rope showing where to end it must be the organisers are paying a lot of attention"
11857,two white men are on the field playing footballl,one man is left on the side. He has been pushed out by a friend,he looks like he made a istake in measuring the distance to slide and trip his friend while trying to take the ball away,what are these white things that seem to be falling on the field,it resembles snow.or maybe it is the ash that is used to draw lines on the field
11858,one white man is standing with his hands in the air,what place is this that he is in,it looks like a place where people come to relax,but does he have to take off his clothes and throw them on the ground,"perhaps it was cold, now it is hot. So he has takensome off so as to stretch better"
11859, a white skinned young girl and an older white skinned man are having fun,this appears to be a father and daughter,this could be it. That is why the girl has turned her father into something to play with,"usually that is how children are, even if the parents are harsh, they ca calm them down and play with them in different ways",one just has to see how she is sitting
11860, a white man is fixing the bicycle,so what has gone wrong with the bicycle,it appears as if the wheel is bend. This is what happens when the wheel spooks bend. It looks like he is trying to straighten them,these spooks appear to be very small things and yet they are very important,and the man seems very happy that his bicycle is getting fixed
11861,a group of girls is standing under the trees,those faced this side are wearing clothes that every part of the body including the face,they have weapons on their back. They look like ninjas,but do ninjas come out to tell stories with people,arent ninjas human? They must have people they talk to
11862,a white man is standing in the snow.,he is wearing protective clothes including a hat,but this person looks as if he has seen something surprising,maybe he is looking for someone but doesn’t recognise them since it has been a while,or maybe he just has a lot on his mind
11863,two men are sitting in the kitchen in a mallthey look like they prepare the food sold in this area,these look like they prepare the food that is bought in that place,and they look very tired they must have worked hard,places where food is sold has a time when the number of people increases. When this happens they need to work very hard.,"so when the number of people reduces they can rest a bit, otherwise they would be exhausted"
11864,a very big crowd of people are on the shore of the river,there is a lot of sand on the shores of the river,this sand is taken by the river and then brought back and heaped on the side like this,many people like playing in the sand like this that is why there is a big crowd,"even swimming.when it is hot, one goes swimming to cool themselves"
11865,one man is standing in front of the building under construction,are the plunks he is standing on very strong,"they are really strong , this is where the constractors stand",the goog part is that he is wearing protective clothes,"when there are buildings like this being constructed, it is important to be careful and have protection from any accident"
11866,one man is in the kitchen chopping ingredients,he is careful in chopping. He has a chopping board,this is to prevent being hurt when chopping ingredients,he has put what he has cut neatly in bowls,nearby there is a bottle of cooking oil
11867,one man is standing under a tree that is on the side of the road,it is night time and there is a large yellow vehichle passing by,this vehicle is ne that can be stopped by anyone and asked to be dropped somewhere and they pay,there are other people standing by the side of the road doing their own thing,perhaps it is near their homes or near a shopping centre where they buy things they like
11868,a man and his black dog are standing on some logs watching another black dog that has jumped into the river,what is the dog after in the water,maybe its toy fell in or it has seen something to play with,this other dog also appear to be getting ready to jump into the water,the man doesn’t seem worried. Maybe his dogs are used to swimming
11869,a white man is standing at the podium,he seems to be addressing the crowd of people gathered in this room,in the middle there appears to be a place for the television where they are showing the people something ,even the way he is dressed shows that he is out to meet some very rich people,it is only when you know you are going to meet some people that you can dress up in this manner
11870,tree white women are walking out of the shop,"behind them are some people, some are standing others are sitting",it looks like a shop wher different food stuffs are sold,"since it is dark out, does it mean that they always delay in closing this shop","in other countries restuarants stay open all night long, allowing people to come and go. They never close"
11871,a white man and his dog are in the house playing,"this dog's fur looks like the soil, it just differes in shades",the man seems to be trying to pull ashoe away from the dog,for many dogs when they see a shoe it becomes a toy,other dogs are trained such that you wouldn’t find it playing with a shoes in the house
11872,one woman who appears to be from india is dancing,the woman is dressed up in clothes from asia,but not onlu indians dress up in this manner. Other people who come from countries close to india dress in this manner,what about that dark thing on the knee that she is holding on to,it looks like a bandage that is used to secure an injury and stops you from getting injured again
11873,"one man is on the back of the horse, riding it while people watch",why does this man seem to be fighting the horse,it should a rodea where the man tries to hold on to the horse while the horse tries to throw him off and time is recorded how long he lasts,that is why there is sand on the ground so that even when you are thrown off it doesn’t hurt,a group of people is gathered to watch this. It is a wonder why some people enjoy seeing others fall
11874,two white men and two white women are sitting at a table and eating,this looks like a retaurant,this looks like a family sitting down and spending time together,it could be parents and their children. They look very happy,"the young girl seems a bit shy, perhaps she is an in law they have come to meet"
11875,one white man is standing looking to the side,he appears to be with the crowd that is standing under the tree,the trees have those lights that are used during christmas,maybe it is near people's houses and they have been placed there to shine through the night,or maybe there were just some people who put them up since it is by the side of the road
11876,a man who draws portraits is sitting by the side of the road drawing,there are different prtrait of different people he has drawn,he appears to work on the side of the road where people pass,there is an empty seat meant for whoever wants their portrait drawn,"so one has just to wait. As soon as he is done drawing you, you pay for your portrait and leave"
11877,a group of people are walking around outside the shopping mall,the shopping mall where a variety of things are sold is a real marketplace,"behind are some shops that sell different things, but those near have a lot of dolls",this looks like a competition where if you win you get a doll as the prize,maybe that’s why there are so many people all trying to compete for the dolls
11878,a group of girls is standing in line,three are holding leaves in their hand while the other three other things that cannot be seen clearly,are these people competing with another group,they look like airhostesses,perhaps there is something that they didand so are being awarded for it
11879,two men are walking through a wide place that looks like a parking area for cars,both these men seem to be deep in thought,it looks like a nice place to come and rest and thing without disturbance,on one side are cars,this could be why they have come because this place has few cars
11880,two men who play ice hocky are playing,the goal keeper is set to catch the ball used inthis game,he has the hockey stick in his hand which is used to hit the puck,this game requires one to be strong since it requires the use of force,sometimes the match stops and you end up hitting each other
11881,a white man is standing by the side of the road with his guitar,he has come to play so that passersby who listent to him can pay him something,that is why he has a sound box that plays guitar sounds and a microphone,this is to ensure that he can be heard by many,sometimes musicians do this to make some extra cash
11882,a woman and her child are in a boat on the river,it looks like a self made type of boat,people who stay near the river are very clever they can even make boats,"this river is very clam, there are no waves on it",but the water in this river is not very clear
11883,a group of men and women are in a place that is meant for having fun,this group looks like college students,some have bottles of beer in their hands,they meet at night. But there seems to be some light of different colours,they have come to celebrate and they will have a lot of fun at night
11884,two men and four women are in the kitchen,what kinf of food are they preparing,they seem to be preparing a lot of food. Perhaps for sale,or maybe they are just preparing food to feed a large family gathering,even men have joined in the cooking. They ususally like sitting with their friends telling stories
11885,a group of white men and women is passing by a the mall,this place looks like where people pas when taking walks,maybe there are different types of shops where people buy different types of goods,this could be the case since the people who are there are different groups of people. Some look upset,others look very happy. Each is minding their own business
11886,one white man is standing and writing in the air,how does this man appear to be drawing using a flashlight,the photo taken of him is one that is expertly showing where his fingers passed,where is the light that can be seen coming from,in his hands he has something that is producing fire and that is what is producing light
11887,one man is standing outside the shop sticking posters on the front of the wall,some people are passing right outside the shop,this man is sticking paper that have noting written on them,perhaps a good sign writter is coming to write once he finishes sticking the papers,perhaps they are having a sale and want people to know
11888,one man is walking with a metal rod in his hand on the side of the river,what is this man doing with this metal rod,this metal rod is a magnet to find other metal pieces,this man must have dropped something that he is searching for ,others dropped and when they found it went and sold it off that’s how they make money
11889,one man is standing outside a building that looks like housing,it has been turned into a shopping complex not houses,the posters outside show that there are different things on sale,this elderly man is busy pressing buttons on his phone,he must want to call someone or maybe give directions to someone
11890,one man is swuating and writing on the wall of the shop by the roadside,they must be getting it ready to sell some goods,that is why they have brought someone to write on the wall and advertise,this is really a clever sign writter. One cannot jus bring anyone to write on the wall,"if you don’t choose well, the writter can just mess up the writing and people will not be attracted to your shop"
11891,four white girls are sitting at the table eating,these girls look very happy to be here,is there ever anyone who is never happy when they see food. It doesn’t matter if they are old or young,"it is not just the food , these children must be well taken care of",it can be clearly seen  behind them are the toys that have been bought for them
11892,the man is in the water taking photos,these people are exparts in taking photos,there is one who looks sad.. Isnt he worried about spoiling his camera,"the camera is made waterproof, so it cannot get spoiled",people are so clever. And the water is very clear
11893,one man is standing near the swimming pools with a stick in his hand,is that a walking stick that he has,this looks like it is meant for writing on the floor,for it to write he is using it bit by bit not so,"what type of water is this, because when it dries up everything disappears"
11894,one woman is in the mountains. She is pouring hot tea into two cups,she must be trying to cool it that is why she keeps pouring the tea from one cup to the other,there are no houses in the mountains. One wonders how she found herself there,she must be a mountain climber who climbs mountains either for fun or as training,the mountains look as if they can drive away your worries even for a little while
11895,thre white women are in the kitchen,they look as if they work in a restaurant,that is how they look but are they the ones who prepare the food,they look like waitresses,one of them is lying down. She looks very tired
11896,a group of men wearing bright  clothes are stopping the boat at the side at of the river,"when they touched ground, they had to catch the boat so that it doesn’t float away",they all look like they work for a specific company,they could be life guards,maybe that's why they are wearing clothes with a lot of gear so as to be ready at any moment
11897,a lot of cars are have stopped at the pedestrian crossing,there are a lot of motorbikes too. One wonders where everyone is headed,it could be the rush hour when people are going for work or coming back,it could be the reason because there are so many people,even the city must have a large number of people
11898,two white men are standing and talking,both are wearing white dresses,they look like they are at a hotel,"it looks late, it is getting dark",one of them looks very happy
11899,one white man is riding his bicycle along the wall,there is a warning that the building is under construction,this man isnt properly dressed for this place because he should have a helmet and other protective clothes,how has this man gone up the building with his bicycle,mabe he hasn’t ridden his bicycle up the building. It could be the photorapher who has turned the phot to make it look like the bicycle is on the building wall
11900,threewhite  women are sitting at the table ,they are at a restaurant,this place has table and chairs so that when you order the food you can sit down and eat,these women look to be very happy. Maybe they are with family,"these women look to be elderly, they could be the grandparent of the people they are with"
11901,a white woman and a black man are in a hilly place.,they look like they are posing for a photo.,both of them seem to know each other well since they are wearing clothes that look like they are relaxing.,they could be friends who like each other or they could be lovers.,"most people in that very liking, they find marriages."
11902,one white man is standing with headphones in his ears.,these are like carrying a full music system in your ears,this can help you avoid hearing what you do not want and also to lessen boredom.,what is this person doing where they are standing?,he looks like he is looking at the movement of the vehicles that you get on in this place.
11903,five white women are walking on a sandy place.,these people look like they are coming from or are going to swim.,there is no lake or river in sight although the place looks like it is near one.,the soil looks very sandy. The lake shouldn’t be far.,perharps it is behind that building in the distance.
11904,one man is fixing a rail line in the centre of a city.,what kind of rail line goes through a city?,"in developed countries, there are vehicles that use these rail lines hat people use when moving in a city.",is it those ones that look like buses but have no tyres?,"they are the ones. In some countries, they are heavily used for transportation."
11905,two white women are walking.,one woman is wearing spectacles to help with her sight.,"these people do noy look very happy, maybe they are just moving quickly.","sometimes when you mind is so focused on one thing, you may look upset even when you aren't","in a distance are some men standing, chatting."
11906,a white skinned man and his do are in the mountains.,this man looks very happy to be here.,do dogs also like doing such things?,dogs usually like following their owners. Even the mountains will be liked.,this man has a camera. This must be to help remember everywhere he went.
11907,a man and a woman are on a motorbike passing on a road besides some shops.,on their side are two women and two men who are chatting.,"there are many different people, each minding their own business.",there can be many people because there seems to be a lot of shops.,and some of them are very big shops. There must be a lot of things for sale in them.
11908,a white man is sitting in the grass playing his guitar.,who is he playing for in such a place?,he is obviously just playing for himself. Who would be listening to him considering there isnt that many people?,"for one to be playing for themselves, does it mean he is just learning?",one may be learning or you just want to play and entertain yourself.
11909,"one white man is standing, wearing red clothes.","this person is wearing a hat, glasses, and a coat, all of which are red. He must be wearing a red trousers too.","when you are dressing up, they say matching colors is a sign of being fashionable.",is that a cellphone in his hands?,"it could be a cellphone or just a media player. Because he is wearing headsets, there must be music blasting off where he is."
11910,one man who skiis is up in the air and another is photographing him.,"seeing how high he is, couldn’t he hurt himself if he fell?","these people are very well trained, falling is not very common.",why would someone choose to be captured in the night? Cant they wait for morning?,"Maybe it is something to be used in an advertisement of products. If it has been chosen that it must be night, then they capture in the night."
11911,three dogs are playing in the snow.,is it that dogs do not get cold?,"they do, but the running around must help them feel warmer.",one looks like it is caught in the snow.,they must be very happy playing this way.
11912,one young man is playing with his skateboard.,this place looks like it is made for playing.,is this a place designated for these young men to come and play with their skateboards?,these young men use any space they find. That is why they are so skilled in playing with different things.,this young man has even taken off his shirt. Maybe this helps him to concentrate.
11913,one woman is on the road where many people are passing,this woman is standing and seems to be lost in thought,she is near the pedestrian crossing. Amybe she is thinking about where she is going,but she appears to be going for work. What could she be thinking about,perhaps someone has upset her or maybe she made a mistake at work
11914,a white woman is sitting on the ground near a big rock,she is wearing cloves and her legs are covered,it must be cold where they are because she has a scarf around her neck,on the ground there is sand from the riverside. Maybe that is why it is cold,the river bank can be very cold especially in the early morning or as the sun sets
11915,a white skinned girl is standing with her tongue sticking out,what are those things on her tongue,she seems to have sores on her tongue and it looks swollen,what could cause this kind of swelling on the tongue,maybe she ate something that does not agree with her body. That is what usually happens with allergies
11916,ten men are in the boat paddling on the river,this boat is very long,maybe because it is thin it looks long,"even if that’s not the case, aboat that can carry ten grown men",yes it is long. It is just good that the river is calm because this type of boat can capsize
11917,one person is sitting and eating some food while watching television,this personis sitting on the floor. Do they not have chairs,he obviously doesn’t have or he has no space for chairs,he is eating takeaway not home cooked meals,if you are tired you would much rather buy take away than go home and cook
11918,the girl is riding her bicycle through the small forest,the girl seems to be very happy to ride her bicycle here,if everything is alright and you go out to ride your bicycle it can be enjoyable,but she keeps looking back cant she end up in the forest,that is why she is wearing a helmet. And on there is a boundary to stop anyone from falling in
11919,the young man is walking as he balances on the building wall,"as children are, he has found something to amuse him",this boy has jumped about a lot which shows that he is energetic,from jumping he will go on to running on this space left in the building,this building has a lot of places to balance. He is going to enjoy himself
11920,the young man is sorting out the items they are selling,behind himthere is another man who is pointing out something,this is a market place where different things are sold,isnt it night time that they are buying things,in some towns they do not close their shops early so as to make a bit more
11921,one woman is walking past the vehichles,"is this woman okay, her face doesn’t look okay",she looks like she has hurt her face,could this sore be a growth or was she injured,it could be that she was injured or beaten. Maybe someone hurt her
11922,a young girl is standing with arms akimbo,the way she is standing she looks like a model,perhaps she is being trained to be a model,they must be training her well because the way she is standing makes it seem she knows what she is doing,sometimes training can be fun
11923,a group of white men and women is standing on the lawn,in front of them is someone who appears to be giving them directions,they are all paying attention to this man,where does this group come from,they could be company workers who have come to strengthen bonds and to learn about team work
11924,the children are getting into the jumping castle,are the shoes left out for those who have gone in,they must be the ones who have left them. Shoes are not allowed in this place,then there must be many children inside the bouncing castel. Because there are so many shoes,they are usually many because in there they can jump around without being stopped
11925,"one man is running across the bridge, passing to people who are standing with their dog",a few metres ahead there is another man running into the forest,there are many people who come to train and to exercise,since it has uphil and downhill.it is a good place for this,the trees in the forest have lost their leaves. It must be summer time
11926,one white man has bounced the ball to his friend,the others look confused. Do they not know where the ball is going,he must have dribbled them maybe they were expecting him to score since he was near the goal,"those who play this game are very clever. Just when you think they will do something, they do the opposite",knowing how to play as a team. The one who was passed the ball is the one who scores
11927,two dark skinned men are standing outside the shop,they are both wearing army uniforms,one of them is speaking cheerfuly over the phone,the other has a very serious face as if he has been bothered by someone,perhaps this is how he looks whe he is quiet sice he is waiting for his friend to finish talking on the phone
11928,one person is drawing a tatoo of another on their skin,he is drawing a photo of many colours,perhaps they want their skin to look differentfrom the others,or they want to show something which needs for them to draw in this manner,the person drawing is very clever. To draw a portrait on the skin as if it is on paper
11929,a dark skinned man is walking along the road with his dog,he looks very happy to be taking a walk with his dog,some people love their dogs so much that the dog seems like family,perhaps he just loves taking walks. Sitting in the house for too long is tiring,the dog looks happy too to be out for a walk
11930,ona young man is standing in the doorway of the bus,an elderly man is looking outside while a young girl is looking ahead,these people appear to be on a long journey,the young man doesn’t seem to be happy to be on this journey,he looks to be worried
11931,four people are swimming in the ocean,they are used to this. They have their hands up. They must be very happy,two of them are a little further off and appear to be kissing,don’t they have a home for them to be kissing here,its important to spice it up a little. Doing the same thing everyday causes monotony and is tiring
11932,a dark skinnesd woman is arranging brochures in piles,what is the purpose of these brochures,they look like those used to teach people about their bodies,is this woman at a clinic,she must be at a clinic that is near the residential area
11933,a girl is in the water bathing with her eyes closed,this water loooks to be very clear. Is it river water,it looks like water from aman made source such as a pool ,the pools are very helpful especially when one wants to cool off. ,"maybe this is why this girl is swimming, she wants to cool off"
11934,"a man and a woman are sitting on a chair leaning on each other, asleep",these people appear to have worked very hard and are extremely tired,the man has taken off his hat and is just holding on to it,he doesn’t want to disturb the girl who is leaning on him so that she can rest,"they must be on a journey home . If that is so, they will rest properly when they get home"
11935,a soccer player is scoring,but are his team mates just standing by watching,they must be shooting penalties,this ususally happens when there is a draw,this is common and this is what must be happening
11936,one man is sitting in the kiosk while three men are standing outside the kiosk,the one sitting must be the owner of the kiosk who is selling whatever is on display,there are different types of fruits such as mangoes and bananas,so what do these men want,maybe there is someone they are waiting for or they want to buy some of the things on display
11937,a white man is walking with a bag in his hand,he looks to be going to work and he looks to be focused on wht he is doing,behind him is a painting with different colours,is it people who draw this type of painting in the city,this is in a bid to make the city look beautiful and to discourage those who like writing on the walls
11938,one man is standing at a take away,does anyone who wants to buy food need only go there and tell them what they want ,so it seems. Many malls have places like this so that they know what people want,are the people behind the ones cooking whatever people want to buy,they are the ones cooking as well as serving the people
11939,a white man and a white woman are standing watching a man who is standing at a kiosk,this man has a cell phone in his hand. Does that mean there is some one he wants to call,perhaps there is something happening that he want to take a photo of to go and show someone,"on the otherside, there is a woman coming. She does not seem bothered by what is happening",maybe she hasn’t seen what the others have seen or she isn't bothered by it
11940,a white man and a white woman are on their cell phones by the side of the road,this path seems to pass through residential areas and not many vehicles pass through,a bit further away there is a parked vehicle perhaps the owner stays nearby,this man appears to be worried judging by the manner he is talking on the phone,the buildings appear to have been built a long time ago
11941,a white man and a white woman are kissing,the woman looks to be overjoyed,the woman appears to be dressed in a wedding dress. The man must be her husband,that is the reason she is overjoyed. Your wedding day is a source of joy,sometimes they can be shy because where they are kissing  acrowd of people is cheering for them while others watch
11942,one man has nets on the shore of the river,with the waves can one catch fish properly,"many fishermen prefer calm waters because fish prefer calm water, it doesn’t like noise",he may have a method for fishing that other people do not have,"that is why he is all alone,there is no one else trying to catch fish"
11943,two white skinned women are pointing in one direction,what is happening for them to be pointing in this manner,they appear to be dancing and this is what they have prepared at this moment,what about the confusion that is behind them,maybe it is passerbys or perhaps they are dancing too
11944,a group of women are gathered and they are sitting down,the place they are meeting from is covered with glass including the top,on the inside there are plants that make it look as if it is a forest from the outside,maybe this place is made this way to encourage people to come and rest there,there are many seats some are empty
11945,one white skinned man is standing in front of the crowd. His hands are held high,a girl is standing on the side holding a drink in her hand,this looks like a place where young people meet for fun,or maybe they had planned to meet to have fun and celebrate,there are different people . Each seems to be minding their own business
11946,three young girls are sitting on rocks near the river,"this girl is very stubborn, isn't  she be afraid of slipping and falling into the water",she must have started a long time ago sitting in this palce. She is used to it,"she is not concerned, she is on her cellphone telling stories",the other two are also not concerned they are watching the water flow
11947,two men from different basketball and football teams are competing in the field,one is holding the other tightly because he seems to want to bounce the ball,on the edge of the field are some people kneeling and watching what is happening,there is a man taking photos,both men on the field are eager to ensure that their team wins
11948,"the dog is running outside, its tongue hanging out","the grass looks dry , it must be the hot season",the dog is not worried by that it seems to enjoyrunning,dog love running and playing around so this makes it very happy,it looks as if it is used to running in this grass
11949,a group of people are working where goods are stored,this place has a lot of boxes,they must contain different types of good,is this the place where people buy from and then go on to sell to other people,these people are working very hard. All this is to put food on their tables
11950,one man is standing in front of the crowd with a guitar,he must be the reason the crowd has gathered so as to listen to him,some people are paying attention to what he is playing and singing while others seem to be doing their own thing,"some people are like that, when you gather that is when they remember the stories they didn’t tell",they aren't disturbing the other people who have come. The important thing is they all go back home happy
