IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
12060,A lady is walking down the street while some gent with his goods is following up.,"This area looks like one that is overcrowded, as there are others behind the lady and gent.","True that dear, this lady seems to ignore the gent though and as if she is not seen him.","We may not know what she may have told him already, may be broke or not able to buy any but stuck on her.","He is not stuck on her dear, these guys are business minded and know how to sale out their business to their clients."
12061,Different gentlemen are in a store shopping various goods.,There is one who is done picking and now on a queue waiting to pay.,He seems to be weary as his face looks pale as one in an emergency.,"You are right dear, but it could be that he is tired of waiting for the cashier.","These gentlemen also, and while he frowns there is an excited girl with her mother behind him."
12062,A team of eight people are in a museum.,These places are so important for the young.,"Exactly dear, they matter as you can see the excitement.",They are also kept clean and hygienic for tourists.,"This is what makes them happy, knowing their history."
12063,A lady and gentleman are in a store looking in the sides.,The two seem to be cashiers of this store.,"Yea dear, but why look one direction?",It is because there could be a customer who is inquiring on something.,"Yea you are right, because they both appear to be responding."
12064,A crowd of people is on a top view and a red aeroplane is fuming out red smoke.,This place seems to be one for making boats.,"Yea you are right, but at the same time it could be multi purpose.","Oh yea, and these people seem to be watching either this plane or something else.","You are right, and the place is so high that if you are acrophobic you must dare not because if you slip off that is the end of you."
12065,A black dog is on green grass looking up.,"This dog also, looking up as if it is seen something?",Its master must have thrown an object it is seen.,"Oh yea, this environment is well attended to.","Yea, it looks neat as if it is not the surrounding."
12066,A crowd of females is dressed similarly and looking the same direction.,This crowd my dear is most likely to be on its max get set before going.,"Oh yea, and have you also seen the tow ladies pointing to something?","Yea, it is more likely that someone or something is coming and they are aware.","You are right on that, because from among all these only two are pointing to the same."
12067,A kid is by the swimming pool sitting with a big bite on a bigger fish.,"This kid's facial expressions though, as if he is just been forced to?","Well who knows, he may not have wanted to eat yet but asked to still.","Even if my dear, that frowning face may make one run away huh.","I see, well may the kid is bitten his tongue and because of pain he is frowned this bad."
12068,"An old man is on a camp chair, on his left a stream while nice buildings on the right.",He is sitting so smartly that he does not want anybody interfering.,But my dear could this stream be amnatural or man made?,"Hmm it looks to be natural, except that now they built around it so they are cleaning it.","That sounds right, this is so blissful that you would also love to live around somewhere here like the old man."
12069,Three girl children are on the water playing while turning.,"These children are so excited, one would even admire to be a father.","Yea, kids are exciting the parents as they play happily.","And this sea is so deep, luckily they are playing away from the middle.","Exactly, because if anywhere else they would simply fail to swim and drown in at once."
12070,A gentleman is weightlifting and has shouted loud.,"This gent seems to be strong, even his muscles are divided.",But the way he is opened his mouth as if the weight he is lifting is more heavy.,"Oh no my dear, in the world of weightlifting it is believed to shout as power.","I hear you my friend, that is why he is shouted loudly like this."
12071,Some people are passing by cycling statues.,And these are significant symbols of some people.,"Yea, mostly these statues are figures of the late.","You see, it then matters to serve others before self.","You are right, they are scary though as they have skeletons on the head."
12072,Three gentlemen are reading their small books while starting the fire.,"These gents though, they left a better house with everything just for this?","My dear friend, life is basically about doing things differently unlike ordinary.","Well said dear, I can see even how they are excited and must be cold out there.","Truly dear, this could be as to why the gentlemen have even lit up the fire."
12073,"A gentleman is playing with sand, he is making a house like doll.","This gent seems to have gone back to his childhood, when he built castles.","Surely this gent, because it was back then as kids when we played with sand. ",And he seems calm doing what he is playing with.,As you know that it feels great and exciting doing something you once enjoyed.
12074,"An old man is sitting on a steel chair, having a piece of meat about to eat it.",And he seems to have been working tirelessly and now it is leisure time for a bite.,"Yea indeed he must have been hungry bad kind, just the way he is salivating.","Even the place he is in just appears to be a metal trading center, so is the job.",It is why this old man is sitting awhile to refresh and regain his lost energy.
12075,A gentleman is even leaning on a steel looking down at what is going on.,Down this gent's view are vehicles passing below.,"Yea dear friend, and then beside the road there is a rail line.","It appears this gentleman is going through some mental stress, thus freshening up.","You are right dear, and this place is also likely to have a flowing stream."
12076,A man and woman are by the seashore sitting on rocks.,The river seems to have passed between two mountains.,"Yea, and then the two seem so happy with each other having gone out here ","Definitely these are happy, and a lady seems to be preparing some food?","Well as per custom, going out to such places one has to prepare adequately more so food wise."
12077,Three gentlemen are without tops nearby the river.,Could it be that these three want to jump in the water?,"Most likely, because there are a few others already swimming.","And the gents are so excited, everyone is anxious to go in.","You are right my dear friend, and they seem to be big time friends or childhood family friends."
12078,"Three young ladies are so excited, the youngest is even leaped up.","They so excited for sure, and the things they are doing explains it all.",And my dear I guess the woman on the left is the mother of the two kids.,"Yea dear, she must be their mother as she is also smiling along.","And there is smiling couple coming behind them, also excited to see the girls happy."
12079,A lady is in the street walking having her handbag in her hands.,And she seems rushing for some place.,"Most likely a very important event, that is why she is in a hurry.",And the road she is walking on seems less crowded.,"Yea dear, and it has some plants also along."
12080,A certain man is in a boat holding a rope and seeing the boat sailing.,It is like this man knows more about boats.,"Yea dear, and he seems to have seen something ahead.","You are right my dear friend, it may be that he is seen his friend's boat also.","Exactly dear friend, and the waters upon which this boat is sailing on appears deep."
12081,"A gentleman is playing on his motorbike, turning around with a left spinning wheel.",Is he just playing in this manner or showing off his skills to his colleagues?,"It is neither of the two, but that he is probably training for the next race.","Oh yea, these sports are somehow scary because these bikers do not realize how risky though.","Well, my dear they are mindful of that also that is why he is training in advance to ensure his practice is perfected."
12082,Two ladies are holding up a poster with writings as a public message.,"And could it be that this is a cinema, because their poster indicates somehow.",This poster looks like a University graduation advert to the public.,"Yea dear friend, indeed these are University students.","This is the reason why they look excited, they are in their last hours of tertiary education."
12083,A gentleman in white is in the ground playing cricket.,And he seems to be catching the flying ball.,"Yea dear, and this small ball makes this game so tricky.","These players are so trained, and so it is easy.","Oh yea, at last everything you do needs your in put and you are good."
12084,"A gentleman is in a kit, he looks like he is fighting with another person the other side.",So could it be that this gentleman is training how to do fencing with fake swords?,"Definitely hmm, because during their training they are taught with fake ones.","Man these sports you just wonder, how do you avoid killing your colleague in a real fight?","You are so right dear friend, these people are so fearless playing with what can kill you is not advisable."
12085,"An old man is sitting on his motorbike, there are others on his right side passing.","And this place is really crowded with people and vehicles, seems there is so much going on here.","The man is likely to be faring people from one place to another, and then gets paid.","Yea dear, just as you know that man is to work unless he does not want to eat.","You are so right dear, because if he decides to lazy about then his life is messed up."
12086,"A lady is in the house having a cup, while reading with a biscuit on the side.","This lady is most likely to be studying for her exams, and started a while ago that is why she is hungry.","Yea dear, just as active reading or studying weakens so reenergizing is vital as you said.","And she seems not to have been studying all along, but now that the exams are around the corner.","Yea dear, that is why it is so important to study always so that you avoid so much happenings at last minute."
12087,A man is dancing with four ladies with their feet up.,"And they must be dancing to a very rocking hit, seen how excited they are?","Oh yea, and also the crowd must have given them the boost to dance more.","And it appears a man is the one taking a lead, all the ladies aside.","True that dear, although it commonly found that ladies lead such dances."
12088,A woman with her husband are with their children in a boat wearing their life jackets for emergencies.,The baby they are holding in front looks so frightened.,"Yea dear, it could be its first time on a boat.","And apparently these waters look so deep, hence all the right for a child to fear.","And they all seem to look the same direction, it is like there is something coming over."
12089,A dog is on grass running.,The way it is running seems to fiercely chasing after something.,"I feel for what it is chasing after, because it looks so fierce.","Especially if it is charging towards somebody, I guess they must be on their toes.","You are so funny, that is why it is important to keep a dog like this  for security from theft."
12090,"A man and lady are walking by the seashore, there are others swimming behind them.","It seems like there is so much, as this is when you find many going out swimming.","Yea dear, and there is so much that goes on besides swimming by the beach.","Yea dear, just as there are two kids playing with mud in the background.","Yea, so it is very necessary to be in such places to familiarize oneself with the environment."
12091,A woman is seated on a chair with a microphone.,"It seems she is talking to some people, that is why she is having a mic ","Well that could be so, could she be teaching on various important things?","That is true dear, she is calm while teaching in her mic.","Yea dear friend, that is true and this woman looks quite respectful."
12092,"Two girls are playing, one is hugged an egg clay statue in grass.",This little girl seems to be so excited having seen some bigger egg like this.,"Yea dear, and the nature of kids is that she might be thinking this is a real egg.",But the older one is not looking interested to do the same.,She might have been the first one to hug it and now her sibling's turn.
12093,"Three kids are in round plastics rolling on water, with adults in the sides witnessing.",These kids seem to be competing with each other.,"My dear they are competing, that is why even their parents are watching in support of them.","Yea Br, and I see the girl on the left is likely to win because she is ahead of everyone else.","You are right my dear, she could be the winner and make her parents happy as it is exciting when children win."
12094,An old woman is seated on a chair is by the road side looking at people passing.,"This woman seems to be waiting for someone, just by her looks.",And she appears quite tired and anxious to leave soon whether or not with them.,"My dear, it could be that she is waiting for that person coming over there.","You are right, she seems anxious to speak out."
12095,A lady is looking at some picture frames on the wall.,"The people in pictures look like her relatives, but late.",Could it be that this lady is missing those in pictures?,"That could be so dear, because she seems focused.","True, that is why family is important in one's lifetime."
12096,Five gentlemen are standing dressed alike and chatting.,They seem to be at a wedding ceremony figuring out how to play.,And this wedding is most likely to be their friend's.,"Yea dear, it is so exciting to wed one of your crew: male or female friend.","That is true, as we want to show that the wedded had got caring friends."
12097,A lady is on a stool and two naked ladies behind her walking.,It is like this lady is closing up her dress which might have opened up.,"You are right my dear, and this place looks so quiet.","You are right my dear, it seems to be a museum.","Yea dear, as these places are sort of quiet with less or no noise because of the nature of business."
12098,A big bus is on the road moving and beside it two small buses in the sides.,"And this place has got so many seats, could they be for people to rest?","Yea dear, they are definitely put for boarders awaiting their particular buses.","This place is quite crowded with people, and has got some water springs.","Yea, and also it looks so clean that one would even have the zeal to go into town because of its beauty."
12099,An old woman is displayed her various foods on sale..,And the food this woman is selling looks very yummy.,"Exactly dear, you just know how the old folks can cook so tastier without additives.","And this woman must have been a hard working young lay, even in old age.","Yea dear, she is been working hard as she is even enjoying herself just as you would so much admire."
12100,A gentleman is jumped from a higher building to a lower one.,This gentleman is not even acrophobic as he is jumping so very high.,"In his mind all that you think is not available, for him it is all about jumping.","Oh yea, wait until he hurts himself then will he realize that I wish to have just sat.","He is not even concerned, just look at how he is having fun by himself and very vital to love what you do."
12101,A gentleman is sat down beside the building even stooped.,"His gesture though, could it be that he is stressed or doing something else where he is stooped? ",This gent's hands have gone forth as to tie up his shoelaces.,"You speak rightly, this gent though, of all places just to go in a hideout to fasten his laces?","They say the heart wants what it wants, for him this was suitable for such, and this place seems rather quiet."
12102,A lady is in the house eating some finger licking yummies.,"My dear this lady seems to enjoy her meal, that she cannot have enough of it.","My dear it is so long seen someone finger licking, she must have been hungry.",Her looks though as if she is teasing those nearby?,"That is so funny, it seems she just loves her meal so much more."
12103,"Two gentlemen are in a building with their guitars, and one of them is singing.",These gents seem to be singing for the crowd in the building.,"Yea dear, they seem to be making their living through the same.","Yea dear, they are paid by the crowd as a token of appreciation for spicing up events.","And these gentlemen seem to enjoy their singing, something very important and worthy doing."
12104,"A gentleman is cycling, having drifted off one hill to another.","And this gent is fearless, the way he is spined wheels like an aeroplane?",He is not even mindful of what would happen if he failed to cross over.,And in between the two hills seems to be many sticks.,"Yea dear, such that if he fell off they would pierce him badly."
12105,"A lady is in the middle dancing, and there are four ladies by the table looking at her.",Are the ladies taking note of what she is doing?,"Yea dear, it appears this lady has to impress them else she is disqualified.","That is why one must be able to complete what they began, it is disappointing to fail.","And this lady is quite flexible, just her waist twists like an invertebrate."
12106,An old man and woman are preparing some food together.,"It seems like the old woman knows how to do it, the man is only helping.",They also seem to love each other so much.,"Yea dear, because there are few who would love each other this far.","You are right dear, as they seem to have nurtured their youthful love in old age."
12107,A little girl is by the seashore watching those swimming.,"This girl is too far though, could she be hydrophobic?","Well she could be, and may be her first time being at a vast sea like this one.","And the sea foaming with raging waves, this could be another factor of her state.","I guess she must find something else to do, as this place is not all about swimming."
12108,"A lady is standing looked in the sides, and there are two ladies behind her in black.",And this lady is looking focused on to something seemingly exciting.,"She seems looking at something pretty, as you cannot smile at what is dull.",Then she also appears to be in wait for someone.,And the place behind her looks like an eating inn.
12109,A person is having a siever straining something honey like.,Could it be they are filtering some chaff or doing something else?,Whites are unpredictable you may not really know what they are researching.,"You may be right, even the place is likely to be a laboratory.","You have spoken I have just seen many sauce plates in this place, these people are inquisitive."
12110,Three old male folks are playing chase. ,"And they all look excited, it seems they are enjoying their game.","Yea dear friend, just as you know how the aged are mostly bored, so this is lit.",And these folks seem to have grown up and aged together.,"You are right dear, and the one in a cap is the most smiling as if he is the winner."
12111,"A little boy is playing in water, and those behind him watching.","And there is another girl after him, could they be chasing each other?","Yea dear it appears so, because the kid has sprinted head on.","This place is crowded with many people, could it be that families are outing?","Yea dear friend it seems like that, because such a places are out of bounds for kids on their own."
12112,"A lady is playing by herself, and other people are watching her do so.","She seems to be playing bubble blowing, like we did with soapy water as kids.","Yea dear it seems so, I guess that is why she is smiling, she is remembered those childhood memories.","Even those watching her play are excited, it seems they have been reminded of the game.","Yea dear friend, it is quite exciting to see something you have not seen in a long time, especially childhood events."
12113,"A certain boy child is playing, and there is planted grass behind him.","And this little boy seems to have a fumigation bottle, could it be he wants to spray something?","Yea dear, that is a spray bottle it appears like he is not by himself but with an elderly person.","Better with someone older, he looks excited and obviously he may want to spray on the road.","Yea dear friend you are right, because though young we may not know his mind's intents."
12114,A lady and gentleman are in the raceways competing.,"And this race seems to be done two by two, as I can see those two also holding hands.","Yea dear you are right, and they seem to be ahead, it is like they sprinted so much.","Yea dear, when you are in a competition just make sure you focus as it is exciting to win at last.","You are right dear, this is why the lady and gentleman have ran faster."
12115,"Two ladies and a gent are in a building playing, then some women outside are looking at them.","And their shoes look like roller skaters, could it be that they are skating?","Yea dear, it seems so because the floor of the building looks shiny.","This game is somehow scary, that is why that little girl is afraid as she is learning to do it well.","Yea dear, and the other girl looks excited as she wants to become better at this."
12116,A child is playing with a doll and a small bucket that are on the table.,This kid is likely to be with an elderly person playing along.,"Yea dear, as if they are trying to batter the bucket for a doll.","It seems they struggle with each, as the child appears to like both for playing.","You are right dear, the room they are in is stocked with many dolls, and I guess this kid enjoys it here."
12117,A certain man is in his office working.,"And this man seems to be overwhelmed with his work, as his office is filled with papers and machines.","You speak well my dear, that is why his face also looks idle.","You are so right dear, it seems he is tired, were there other means of making money he would stop his current job.","Exactly dear, but as it is there is nothing else he can do about it because the world is not easy but so long he is eating and not naked."
12118,"A group of people is seated playing flutes, a man, woman and little boy are seated watching.","These people playing flutes seem quite excited, this means it is so exciting playing these things right?","Yea dear, it is just important to have fun with your work, then the rest of all things will be additional.","Yea dear you are right, and those watching them seem to enjoy this, it is like they are playing so smartly.","You are right, the music they are playing must be joyous this is what makes their fans stay and around."
12119,A gentleman is on the road playing with balloons.,And he looks to be so excited.,This gent looks like those moving about in various places entertaining people.,You are right dear because even his actions are funny.,He is finding excitement in the balloons in his hands as he has made an animal like object.
12120,A certain gentleman is passing in front of a building pacing.,"It looks like he is he is rushing somewhere, as he makes long steps.","Yea dear and he is straight forward to his direction, undistracted by anything.",It seems like he is late for work hence the rush.,"That is even better, it is not advisable to be a late worker if you need to be kept in."
12121,Five men are working while sitting.,These gents seem to be cutting bigger stones into small pieces.,And these cut stones are most likely to be used in home construction.,"Yea dear as they look big like mortar, I guess these could be stronger for buildings.","You are right dear, these people seem clever, because only a few think this way."
12122,A lady and gentleman are sleeping on cut woods by the seashore.,"The two seem to have been working and now tired, so they nap to rest.","Truly they are tired, that they are deeply sleeping and could be snoring.","The gent is sleeping just at the edge, could he not fall in water upon turning?","That is no doubt, and there are things in water that, perhaps, would feast on him as relish."
12123,A crowd of people is gathered together watching a sport's team in front.,At this event a girl is on the shoulders of them that went out with her.,"I guess she was crying to see what was in front, and so they lifted her up.",And these sporting players seem to be carrying each other.,"It appears so, they may be showcasing that they are brave and can carry each other at once."
12124,A gentleman is passing in front of a building hurrying.,He looks quite late that is why he is hurried.,"Yea dear you are right, because he is so much pacing ; windblown.","And he seems to have something in his hands, could it be he is taking them somewhere?","Yea dear, it is the reason this person is hurrying, to deliver that thing."
12125,"A lady and gentleman are facing each other, the gent is having a cob of maize while a crowd is behind them.",And this very place they are in looks to be a trading center as there is so many people around.,"Yea dear, and also this gent and lady have looked so much at each other as if the gent is explaining something.",Yea as he is the only one talking while a lady only listens.,"And this gent though eating alone without sharing with her, this is so mean of him."
12126,An old man is in a store seemingly to have golden goods.,This store looks to be for the rich as golden goods are expensive.,"Yea dear, the man seems to be making something in his hands.",And these goods appear old and have been kept for better selling.,"Surely this is true, but now it seems they are taking them out for sale because they are profitable."
12127,"Handball players are on the pitch, one is running with a ball while the other is blocking his passage.",The referee is behind them and two gentlemen standing.,"This game appears to be suitable for the energetic, as you keep colliding.","Yea dear, even as you can see that all the players are somewhat huge.","Because if you are a weakly you would not be able to get away with it, but once hit then that is it."
12128,Two boys are in the ground playing soccer.,"The boys seem to be very excited, it appears they love playing the football sport. ","Yea dear, the one in front is even swayed his friend having put the ball in ahead.",Meanwhile the one behind has not given up as he also wants to grab it from the friend.,"Yea dear, as when these boys are grown up may make known national professional players."
12129,"Three gentlemen are on the road, one is on a bike taking pictures.",The one on the right is not so concerned and has turned the other side.,"Yea, it seems like looking at somebody else behind the camera man.",And the man is well positioned I guess he wants to get the best shot.,"You are right, because the camera man is aiming for an excellent picture."
12130,A little girl child is in water playing with many people doing various things.,You even wonder of all things why kids really like playing in waters.,My friend as a child playing with water is different from anything else.,"Good thing is she is playing with other elderly people around, because it is risky doing so without anybody.","You are so right on that my dear, just as the water level that kills is not so much even as cup water can choke you to death."
12131,A lady is sitting on a seat reading a small book.,"And she has a cup of some drink by the side, it seems she is having a good time.","Yea, reading gives a peaceful moment that is why she is in a quiet arae.","Yea so true my dear, and it seems this place has got trees around.","Yea, this place looks like designed for relaxation and meditation."
12132,A lady is at home having smiled with three fruits in her hands.,I guess playing with those fruits of hers is excited her.,"Exactly, as I remember playing in my childhood.","Yea dear, you need to concentrate and avoid the fruits to collide.","Yea dear, that is why she is super excited because she is managed everything you have said."
12133,An army lady is laughed as she plays with three kids.,"She seems to be going elsewhere but meets these and stops by, the kids are so excited.","Yea dear that could be it, military personnel are mobile and have got good hearts to make laughter with others.","Indeed my dear, military personnel are so good and cheerful but be mindful of your limit because they are bad when disturbed.","That is so true, you can joke around and have a good time with them but if you are careless then you would regret what they would do to you."
12134,A team of ladies is gathered together playing late at night.,And it seems they had long planned for this.,"True that dear, ladies have got these manners of coming together and be on their own.",And I guess this was their best time to gossip about everything else.,Although they actually seem to just be in their own worlds and not chatting or storytelling.
12135,"Five people are walking under the rains covering themselves, among them two are in one cover.",The two covering in one seem to be siblings.,"Yea, and it appears that it rained cats and dogs such that there is rain water everywhere.","Raining it rained so much, and it is like still showering.","And this kind of rain no matter how much you cover up, you will be inundated."
12136,"Four men with a lady in their midst are watching something, two men are sitting but two with a lady are standing.",It seems like their team is not playing on well.,"You are right, as I see their faces wrinkled especially the man at the left is even looked elsewhere.",The two men sitting have also books writing in them.,"I guess they are recording how the sport is going on, but their facial expressions show that they are disappointed."
12137,A lady is wearing a dress holding a long linen behind with a smile.,She seems to be in a modelling room where men and women showcase their fashions and designs.,"You speak so well, because even her walks portray her to be showcasing her dress.","Right that fellow, and in this event participants make money.","Yea dear, they win as they are graded the most uniquely dressed."
12138,A group of people is somewhere working.,They seem to be preparing the place for something.,"You are right, they are about to start acting.",They all seem to be in one accord working together.,"That is true dear, this matters as it lightens up work."
12139,"Two little girls are by the door way, one is standing and the other one sitting.",The one sitting seems to like writing.,And the one standing is smiling as if someone is exciting her?,"Yea there must be something exciting, where she is looking.",And the one sitting looks like hurting at her elder sister's mess such that she would hit her.
12140,Two ladies are laying upsidedown on a bed.,"They seem to be having a good time, as their laughter is extraordinary.","The two look alike, could they be siblings or otherwise?",They are likely to be related and having some fun before falling asleep.,"Exactly dear, that is why their wide smile as you cannot really joke so much with a stranger."
12141,Two men are rolling on the ground big paper like some.,"The two gents are dressed alike, where could they be rolling it to?","This object seems to be electric, they must be take it for placement to its station.","Yea, even just the area looks like a wildlife reserve, and/or a zoo.","You speak rightly, I guess the animals will be in additional light besides the moon."
12142,Two men are sitting by the building door chatting. ,And they seem to be property security guards.,"You are right dear, as the building seems less crowded.","It is so better they are the two of them, this job is hard single handedly.","You are right, else you may be bored and dose off to find criminals have cleared up your property."
12143,"A man is with his brownish dog in the bush, and it is ahead of him.",The route they are in looks like having passed between the mountain.,"Yea dear, while the dog seems to look for crumbs along the way.","This man is most likely to be very tired, he is just pacing slowly.","Indeed mountain climbing is tiring, and with his age he must have been long tired."
12144,"A man is with his cart sailing his goods, the end of the road has two men on a motorbike just as the middle of the road.","This man is such a few hard working men, because there are not many who can do it this way.","Especially in our time, you find that many are just in wait for free money.","He is just minding his own business, as he knows what feeds him.","Those on the motorbike though, in their own world with goods on the bike and less concerned about anything else."
12145,"Two individuals are paddling through the sea, and birds are flying above.",They are not even hydrophobic because this small boat is the midst.,"And the boat is too small, it would be fatal if there was to come a whirlwind.","They must have been well trained and used to doing this, else amateurs cannot.","And the birds are just roaming around, they seem to be in search of fish."
12146,A handful of people are in four boats sailing on the sea.,"These people seem to have started off together playing, thus their boats.","Just as you have put it, that is why their boats are at one pace.","These people are just non hydrophobic, the way the deep of the sea frightens.","No they are not, because they aim at doing extra ordinarily for fame."
12147,An old man is sitting by the door side leaning on his business table.,He seems to be sitting by the temple door doing business.,"Yea, because even his goods are necklace beads like.","But my dear could he be selling or giving out, because Church is not business.","I doubt if he could just be giving out, he must be selling as there is nothing for free these days."
12148,Three women are sitting down having laughed.,And they seem to have been excited so much.,While they look to the same direction as they laugh.,"And the way old folks take long laughing, it is not anytime soon.","Allow them to laugh, the Bembas say 'laughting is part of healing' so let them joy in their old age."
12149,"A lady is wearing black standing down the street, with trees in the sides.",And this road looks like having passed between two vehicle roads.,And this is a cold place that she is in thick clothing.,"Very cold, as I see that it is also snowing.","There are trees well arranged around this street, it is neat good."
12150,"A crowd of people is holding red linens while singing, and long flowers behind.",This crowd seems to be remembering someone.,"True my dear friend, because they all are singing, it could be that their hero died.","Exactly, as it is not natural for people to just gather merely for nothing.","Imagine, and they seem to be covering distances walking and singing along the way."
12151,A crowd of people is in red with dolls held up celebrating.,It was like a day of their celebration.,Yea dear even the dolls are telling a big story about all this event.,And it is like this day is for everyone to be happy and merry as they are excited.,"Yea dear, these days are quite figurative as you can see that they have gathered a crowd together."
12152,A gentleman is in a store with a lady.,He seems to be interested in a particular dress while the lady is a cashier.,And the way the lady is showing him the dress indeed she it is business.,Just as you know if you want to sale out do a convincing advert.,"That is why business men and women are so clever, they can make you buy even when you intend not."
12153,"Three ladies are walking together laughing, while two boys are on a bicycle.",And the boys are trying to bypass the ladies but in vain as they have blocked.,These ladies are likely to be looking at someone else whom they are smiling at.,And the same person they could be smiling at must be up on the floor.,"Yea dear because everyone of them is looked up, may be this is a long time friend they have seen."
12154,A lady is jumping up on her snowboard with grass around.,"Yea dear, it is like she is doing so in snow.","Yea dear mostly skaters do like skating in snow, hence in her winter clothes.",And this place is looking to be somewhat bushy that is why there is grass.,"Yea it is just that, and the lady would have loved it because it is even chilly."
12155,"A gentleman is in the roadsides skateboarding, two cars are also coming.","This place though, so quiet and uncrowded as if there are few residents.","Yea dear, and this gentleman is also fearlessly turning his skateboard.","These gentlemen must have been doing this for a while, that is why.","I tell you it is something else, they begin doing these games at tender age so they grow up fearlessly."
12156,A gentleman is on his motorbike playing around having jumped up higher.,"And though the planks he is playing with his bike on, are not meant for such.","You are right Br, just below these planks are metalic drums which can roll on.","The way people can risk fearlessly you just wonder, some sports are too much.","Well we may not speak so much about them, they may have been used to doing it and so they know."
12157,A lady is standing and looking at the picture of some footballers.,"This lady seems to have liked the picture, so much.","She may have loved the picture as a soccer fan, just the looks speak much.","Yea dear, she seems like trying to look closely and recognize even just one.","And may be that is true, because these days almost everyone is in some football club."
12158,"A crowd of men is on the race field racing, there are also others in the sides cheering for them.",These racers seem to have been more excited upon finding their fans cheering up.,This sport really requires other people to cheer you up as you need their morale like fuel to run on.,This race seems to be more important to the racers as they have focused on what they are doing.,"Yea dear, these are sports that require even those running be in good shape and sound health of body."
12159,"A gentleman is on his bike riding, having headsets with music in his ears.","This gent is so calm as he rides along, as though he is not rushing for anything.",Very calm and may be coming back wherever he went working or visiting.,"He is also carrying his back bag while cycling, he could be a learner.","Could be true dear, and this route he is using looks quiet and if there lives no one."
12160,"A group of people is sailing on the water, they seem to be paddling across.",The water of the river is so stired as if it is rain water.,These people seem to be homeless after a heavy down pour in this area.,"You would even feel pity, these are difficult times with most things dying.","It is such a solemn moment indeed, I guess in the near future people will safeguard themselves well."
12161,"A gentleman is playing, sliding on a stainless steel bar.","This kind of playing, the day he hurt himself would be the end of it all.","He must have hurt himself so often that he got used, it is only by death to stop it.","Death as mentioned can catch up with him even right now, that is too high.","Some people only reason and realize somethings after it is too late, in his mind this is just playing."
12162,A certain man is playing his radio with a big crowd round about him.,He looks to be so professional that the fans have turned out to see this.,"He is definitely a professional, just the turned out crowd speaks.",And mostly these DJs play oldies for the old folks.,"Yea because even the crowd around here is pretty old enough, they have come to have old memories alive."
12163,A certain man is in a building with a smile and his guitar to the task.,The smile of this man is so wide that it shows how the fans give him an applause.,That is so true and the smile is so much that he is even ended the guitar.,There is a unique feeling one gets to develop when they applause them.,"Yea dear, because it is also motivation for one to do what they always do best."
12164,A little girl is on a plank playing by the seashore.,This girl is also having a fish hook to catch fish.,My worry is the plank is unstable to catch from.,She may just throw the hook and tie it as well.,"Yea somehow, she must be enjoying such a cool and quiet place."
12165,"Two kids, boy and girl are in the water playing with sand.","Very true and typical of kids, them playing with sand or mud is so exciting.",And you wonder that which they are making as it is not identifiable.,"You only tell what they are moulding after they are done, as they just began Br.","You are so right, although straight forward things to kids are so abnormal and insane to the elderly."
12166,"A crowd of people is doing different activities, some seated and others standing.",This place looks like a busy area with so much to be done around.,"Yea dear, and as if it is a learning environment in a University.","You just fixed it dear, as everyone is busy in their own direction.","So true Br, that is why if you do not have anybody you know you can suffer as a loner in walks or works."
12167,"A husband, wife, and their kid are walking by the seashore.",They are not even afraid that their child in front can miss a step and fall off.,"Imagine just an hinch and the child is gone, but they are not even mindful.","Some parents are a wonder, as if children have no rights to be protected.","We may not say much though, as this child may have been quite trusted so much as it looks clever."
12168,"A group of people, among them soldiers and community boys, are faring some soil.",And these soldiers seem to just be helping the little boys cleaning their surrounding.,"You have fixed it dear, and the boys seem to be orphans.","Somehow dear, I guess it is why these soldiers have come to their aid.","Exactly, they may want to build them another home for their shelter."
12169,A little girl is in hat eating ice cream.,"This girl though, her looks as if she is provoked?","You just know kids of nowadays, so uneasy.","Yea dear, they are impatient even on petty things.","They must have just disturbed her, by her own having ice cream."
12170,Three men are by the roadside storytelling.,And they seem enjoying their chat with laughter.,"Yea dear, as men enjoy such when by themselves.","And it is late at night, could they be waiting for someone or otherwise?",Well I think these men are just within the neighborhood and came out to check out with each other.
12171,Two dogs of black and brown are racing.,And these dogs seem to be in a race competition. ,"But dear do dogs also compete, as they are dumb.","Yea dear people come with them, and when your dog wins then you are awarded.","Oh yea, and they have put dog mouth guards on the mouths to prevent bite anybody."
12172,"A lady is with a cup in her hand walking, and two other ladies are behind her looking in the sides.","And this lady seems to be having fun, just her walks are telling elaborative.",Yae as it seems that she is coming somewhere and on the way decided to have something to drink along.,"Those ladies though, looking at someone like that can't they make one fall or choke if eating?","Ladies my dear, they want to make sure they go and speak that which they clearly saw."
12173,"Two ladies are taking a picture, and there are other people doing something else in the background.","There are so many people in this very place, could there be anything else happening here?",Well I guess it could be that these people are area residents as I can some houses around.,"You have fixed it dear, and behind the two ladies taking pictures other ladies are also chatting together.",And then another man behind these is in a redish shirt running.
12174,"A gentleman is in snow, skating on a snowboard then jumped.",This man seems to be having a good time by himself.,"Yea Br, and he is not scared of hurting himself while high on a snowboard.","He may be used doing this, really he is jumped so high almost touching the cables.","Then in his hands are two snowboard sticks, which seem helping him with balance."
