IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
7328,two young women are chatting while seated,this building is pure white it's like not sand goes through,"it looks like a restaurant, just look at what's written behind the ladies","I just saw the cleanliness in this place and knew, this how restaurants should be","that's right, food shouldn't be eaten in a dirty place that's why this place is clean"
7329,a white skinned man is eating and drinking while seated,what can he eat from alcohol and cigarettes?,well the plate looked like it had food on it,no ma'am this man is a drunkard,there's a flower pot on the wall.
7330,a black skinned man is blowing into something while a woman behind is looking at hom,"this building is pure white like no dust goes through, it's very beautiful.","it's like this place is a restaurant, just look at what's written behind the young ladies","I just saw the cleanliness and knew, this is hai restaurants should be.","that's right, it's not good to eat food in a dirty sorrounding."
7331,a volleyball player is facing upwards like she is about to catch the ball,"she is with her friends, they are wearing different clothes","there's no one in the stadium, maybe these ladies are training.","this game was nice to watch it women are playing it, especially in schools","that's true, the stadium used to get crowded, maybe that's why these women have come to train so that they can make the people happy"
7332,a white skinned man has jumped high on a rocky mountain,"this young man really had courage, is that how you can jump over rocks that are stacked. ",people like photos that's why he jumped like this so that he can take a nice picture,"trying to make pictures look good has become a problem, people think too much","the work is huge, this person is even wearing black glasses if you look closely you will see them"
7333,five white skinned people are sliding down a sand hill,three women and two men are at the beach,one woman is in front like she wants to fall,sometimes you get to feel dizzy and fail to stand ,they look happy while they are sliding down the hill
7334,a female tennis player is hitting the ball,she is wearing green clothes while looking at the ball,she is wearing a white band around her arm,tennis is a very nice game and it's difficult to play because the ball is too small,because it requires a lot of energy to hit the ball
7335,a white skinned baby is drawing on the ground,the child is drawing on the ground with chalk,the baby is wearing a blue hood,it can be that the baby's parents are teachers,"it's can be like that, or it can that they want the child to have what to play with"
7336,a woman in a group of people is carrying a child on her shoulders,"it's more common for men to carry children like this, look closely",there is a green bus on the road,"maybe they ate going to board it, buses confuse me on how they move","that can be the case, there are a lot of buses here I can see three"
7337,an Asian man is wearing a Monks dress,this young man is squatting down,he looks happy while he is facing upwards,"all his friends ate standing, what is he doing on the ground?",there's a man holding a yellow rope behind
7338,two white skinned women are walking in the road,"there's a third person who is not clearly visible, they are wearing long black socks",the person is not clearly visible together with the woman close to the photographer,"most people in the road don't know how to walk, you can just see them coming from afar","you have spoken the truth, the building on the side has glass doors that are open"
7339,basketball players are chasing after the ball,"some are red while some are orange, one of them has ROBERTS written at the back.","some of these people are wearing red, while others are wearing orange","all the players are sweating, the sweat is covering their head like they are farming",this game is exhausting because there's a lot of jumping and running
7340,a White skinned young man is seated on a chair with his legs on the table,"he is pressing his computer, the tip of his cupboard is full of cans of different drinks",this person looks like he plays a lot of games on his TV,that's the problem with certain games they just require you to be drinking carbonated drinks,"look at how he has out his leg, he hasn't even taken off his shoes"
7341,an old man and woman are seated on chairs while there are glasses of alcohol on the table,"they are playing cards, when you fail you get to drink some",even the man is wearing glasses to aid his vision,"the one who sat in the middle is the one that seems to have lost the game, look at where he has reached his drink","indeed the person has finished his drink, only a little is remaining"
7342,a hockey player is chasing after the ball,the ball she is chasing after is green,the player is wearing red clothes including shoes,"running doesn't have time, all games require running","yes, a lot of these games require running, this young lady is even wearing gloves"
7343,a man and woman are seating while the woman is leaning on the man's shoulder,"they are in a vehicle going somewhere,, the woman has a marriage ring","she is wearing a white shirt, while the man is wearing black","they're going or they are returning you can't know, it's important walk with your partner during your days of life",there's a building that's visible outside the vehicle
7344,a man is walking on a lawn while a black dog has jumped on him,this black dog has has bitten his arm that's why he is wearing this thing while beating it,"thats true it has bitten him, maybe it doesn't want him to pass through the lawn or maybe it's happiness you can't know","because you have seen how it has bitten him, or it's the person that has bitten their friend, you know teeth have poison",this place looks like there's a farm at the end of the lawn maybe that's why they dog is allowed to walk around
7345,a white skinned woman is pointing at at a wall that has drawings that ate not clearly visible it's like she is showing someone,"she looks like she is with her friends in a class room, the poster is showing that it is a school",she is wearing glasses to aid her vision and she is carrying a black bag on her back,"eye problems have become common among the youth you can be surprised, sometimes they are inherent but other times they ask for it",this young woman is holding a black coat in her hands it's like this woman likes black.
7346,a baby boy is laying down near a dog,"he has placed a hand on the side, with a tit in the mouth",this child and the dog are sleeping on a cloth that has stripes of different colours,"the dog looks dull while its laying down, but once you try to  to touch the baby it will pounce on you","that's true dogs love children, if it doesn't know you it can even bite you."
7347,a white skinned woman is holding a bottle of nail polish,"she was painting red colour, until the nails dry up that is how she will be holding things",you have to hold with caution because if you touch it before it dries up it gets ruined,"oh my, is that the struggle that we make women to go through",that's why one should just sit and blow on the nails until the polish dries.
7348,a young man is wearing green clothes while sliding,"he is on a skateboard, and he is doing this in darkness",there's a camera on the ground if you look closely you will see it,"yes I have seen it, he has out it on the ground to capture him properly, the camera has string speed right?","it's like this young man is capturing himself to make a video, these days a lot of people are making them"
7349,a man and woman are seated on a bench at the station,"they are waiting for a vehicle to take them to where they are going, there are shops behind them","that's right, because they are seated at the station, they are sitting like they are together again like they are not together","you can really ask, but you can't say you don't know someone in these places, a lot happen","maybe it's because the man is talking on phone, that's why they ate sitting like this"
7350,"four men are standing in a a rail line, they are fixing a train machine",they are wearing personal protective equipment on their job,one of the men is holding a yellow machine with Blue railings,"this job is dirty, translate what I mean",there is no leisure on this job because they work with machines
7351,a group of people are standing outside a building,"they are queueing to buy what's being sold in the shop, the shop behind has alcohol",there are words written to indicate that they sell alcohol,it's really hurt me when I found out that women drink more alcohol than men.,"women get drunk quickly, but there's a lot of men in this place"
7352,two children are standing inside a building,the boy is near the door while the girl is standing under a cross,the boy is wearing blue clothes and white shoes,that's what we loved when went to church when we were young,the younger one is holding the wall and she wearing a red shirt underneath the blue dress
7353,some musicians are seated while singing and playing music,"their singing is calm, they can't make a mistake","that's right, there sitting position shows that they are calm, the one seated in the middle is wearing a hat ","some acts require calmness so that you enjoy yourselves, not panicking like a there's a fight.","these people are white skinned, and on of them has an orange guitar"
7354,a young man is laying of a surfing board on the sea,"he is not even scared of drowning, a lot of people can't do this because of fear",and he is wear flaps on his feet to assist in swimming,"that's the smartness of our friends, even though they die sometimes it's in vain","he isn't even wearing a shirt, he is just wearing a short. his surfing board is orange"
7355,a brown dog is running on a bridge,it's destination is not known because it's just running on its on,"it's like it has surpassed all the other dogs, there are two people watching","you just have to move when you meet it like that, sometimes it can be a rabid dog then it bites you","maybe that's why the woman and the man are distantly seated, the woman is even wearing an orange shirt and a heart."
7356,"a black skinned person , is wearing white clothes and a head sock","she is putting medicine in an injection, she can be a doctor in the hospital",she looks happy while putting the medicine,"that's how it's supposed to be, the job of saving people's lives requires joy",the person looks like a student just look at what's behind
7357,a man is standing in the road with a broom,he is sweeping the leaves and papers on the building,there's a person who is standing inside the shop,"he is trying to see if he is sweeping properly, because sometimes we do things lazily",the building looks old it even has different writings on it
7358,a group of people is watching two people fight.,"they're beating each other without getting hurt like boxers, but these just drop each other",a man and a woman in the crowd of people watching are wearing orange shirts,"the woman is happy to watch what they are playing, but can she also fight with a man?","well that question can only be answered by the young woman herself, and I am seeing a soldier behind the man"
7359,a female child is seated on a heap of clothes,the clothes look like they are spraying insecticide in the house,"that's right because there's a mixture of things here, and the girl is even reading a book","maybe the house was infested with bed bugs, these bugs have embarrassed a lot",if there were bed bugs they wouldn't have allowed her to sit on the clothesline
7360,a musician is playing a guitar,he is in a building that has a dim light,the room he is singing from looks reddish,this is to make sure that the show is enjoyable,"yes, its not good to have very bright lights during such events."
7361,an old man is spinning a child around on the lawn,there are sign posts with different writings on theri side,the sign posts look red with words written in white and orange,some of them are pointing where they haven't gone. you have to be clever when entering some shops,"ther are shops outside the fence, one is red and the other is white."
7362,"an old woman is on a bus talking to the other people on it, it looks like she is a tour guide","she even has a black police phone, she is telling them about what is allowed and what is not allowed",She is also wearing glasses to aid her vision ," being given instructions before going to look at animals is important, it reduces the dangers ",this woman looks like she is wearing the same thing as the driver of this bus
7363,a black skinned man is standing under a white umbrella while leaning on a white thing,"he is selling different things on a table, there are belts and other things",There's an orange car behind him,"The sun is out like it has been sent, look at how he is leaning on his umbrella hahaha ",there is something he is hanging around his neck maybe its an ID you wouldn't know
7364,four people are walking in the road,all of them are holding handss with their loved ones,Two of them are wearing black glasses ,People from other countries know how to move with their loved ones,on the side of the people walking to the right you can see a hill
7365,a man is seated while pressing his phone,There's a glass jar of cold water on the table,There's also a black clothes that's folded with spoons and folks,Just as we find a folk and knife placed on the table right?,"you have spoken right, behind this woman there's a person wearing a white shirt"
7366,two dogs are fighting for a red ball,They're pulling each other in the mud to see who is going to win,They both have red belts around their necks,"Dogs belts are just like humans belts, they are very nice",they are dragging each other in the mud
7367,two women are walking in the road,They are Asians and they are wearing head wraps,And they look sad,"This place is prone to war, it's just like this",that's true people just look sad all the time
7368,a white skinned person is holding a pencil,The person is writing a song in a music book,This person looks like he is a professional at music ,"He can be, because things that look easy are are very difficult ",reading these books looks difficult
7369,a food seller is standing in his shop cooking,This man is just alone even though it looks like there's a lot of work for him ,There is no one who has come to buy food,That's food you have seen is something you know as a woman because you love it ,"this food is really loved  by women, its called a sharwama "
7370,a baby boy is seated under polar bear statue,"It's mouth is open and there's a child looking at it, it has a picture of an old man",You can see a crowd of people who are doing their own things,What is the meaning of the picture of Albert Einstein over there?,im seeing a woman carrying a black bag wearing a red shirt
7371,a man is seated in an office while others are standing,They are all looking at how he is cutting the cake,It's like this is the man's party,"Ooh you have opened my mind, he is celebrating his birthday at work right?","yes, and theres a black phone on the table"
7372,two football players are roughly holding each other by their shirts,At first you would say they are fighting but they are just in motion ,"That's right, on one's shirt there's a number 25 written on it",This game is rough sometimes that's why there's grabbing each other ,one is wearing a white one while the other is wearing a red one
7373,a bicyle rider is riding his blue bicycle,"He is just alone it's like he is not competing with anyone, he is wearing biker clothes ",He is wearing a white helmet ,Maybe he is alone while training  because it's not always that you can be in the sports field when learning isn't that it?,"you have spoken the truth, he is passing through a place that has water comming from the ground"
7374,a white skinned woman is running in the road,"She is wearing short shorts, and a shirt ",Everything that he is wearing is blue while the hat is white,The body feels light when you wear light clothing unlike dressing up like a witch,there are mountains and trees behind her
7375,a young man is squatiing down while cooking,His brazier is just a round thing not the ones we know,He has placed two black pots on it,He should warm up something to drink because Coca-Cola on its own isn't nice hahahaha ,"he is holding a meeat spatula, there's darkness behind him"
7376,a man is walking on the road and its written no entry,"No one is allowed to pass through this path , if you're found you'd be caught","They don't allow vehicles to go through here, are people not allowed too?","It can also be that only vehicles are allowed, people can be in danger ",this young man looks like he is holding a phone to his ear
7377,a carpenter is making something using asharp metal,What he is making is not known,He is wearing a black hat with white decorations and he is wearing white socks,Carpentry is like drawing a picture at the beginning only the creator knows what is going to come out of it ,this old man is wearing black gum boots
7378,two men are packing something in theri vehicle thats parked in the bush,This vehicle looks like it carries chemicals or fuel underground ,One man is holding black pipes while the other is packing something ,If it's fuel you don't have to go near these vehicles with fire you would be dead,they look lik ethy carry water to their crops
7379,a grooup of people has gathered to watch two cars that have collided with each other,"This accident is very bad, because one is upside down while the other has broken windows ",Among these vehicles there's a black one and a red one,"I wonder who missed the road, because they are both badly affected ","you can't know for sure, just hope no one is hurt"
7380,a white skinned young woman is standing in the bush while being captured,She has raised her leg in a white dress and colored shoes,The shoes look red and she has opened her mouth ,she is happy just  like when you are wearing something you like then you take a picture in it,"the sky is clear, the sun is shining, thats why the woman is happy"
7381,horse riders are racing theri horses whiles chasing after bulls,"It's like even animals that take part in this game know what it means, look at the bulls",The fence looks like it is made of metal so that the animals can't come out,"That's right because an animal is an animal you can't turn it into a person, it can escape like fire running back to the bush",there's mud where they are and there are trees outside the fence
7382,two men are facing upwards with theri hands raised like they are dancing,"This children look like they are adults, they are even wearing thick coats","Everyone has blue in what they are wearing, and they have short hair","They are doing it for snow, like we used to sing for the rains, do you remember ?","yes, they  want rain thats why they are dancing, its surprising that even adults do something like this"
7383,a young man and woman are on the river padling their boats ,"Their boats are different from the ones we know, it's like they are just standing on planks","They look like surfing boards but they are not, I wonder how they are made.","Our friends are very clever, they don't like using the same thing all the time even their cooking ",yes yes they cook different things its the same with making things
7384,a woman and a child are seated next to a statue of a bear,It's like this statue is built together with the bench it's sitting on ,There's another statue on their side and a poster saying welcome ,"The other statue is smaller than the one on the other side, this place is very clean ",it looks like a childrens play park
7385,a white skinned boy is jumping into the river,"He is going inside the water alone, I believe he won't drown ","That's true he looks smart, I'm sure he knows how to swim",From my point of view it's important for children to know what is in the areas they're in,and the water looks blue
7386,a bicycle rider is riding his bicycle in the road,"Like his friend over there, he is also alone in a path that goes through the bush",The body of the bicycle is painted orange,"Their bicycles are nice and light weight, the old ones were too heavy ",thats why they are used in competition because if they were heavey they wouldn't manage
7387,a baker is making pastry food,He is using a small rolling pin to flip,And he is wearing white clothes from the head,"Well let me ask, what pastry food is that?",he is mixing and then later cut them into different food they call pastries
7388,two boys are playing balling,"They have all thrown their balls, they are competing ",One of them is wearing a blue and black stripped shirt while the other one is wearing red,"You have seen our friends right, they teach their children the games in their villages for us it's an abomination ",there's a flag of america on the wall of this building
7389,a man is holding a womans shoulder as if he is showing her something,"They are at a flower shop, but they haven't yet picked",The top is written cashier in white,That's where you pay from upon picking out a flower ,"the roof is green, maybe they want it to look like the plants"
7390,a man is standing in a shop that has different things,These things look like drugs,There's a statue that looks like a person's head,Most times when you see this then that's the idol they worship ,it can be as you have said or it can just be a statue 
7391,an old man and two children are standing near a wooden fence,"They are looking at the side where the grass has grown, it looks good",And there are trees growing on the lawn ,"They have planted their yard neatly, it helps with fresh air ",there are houses that have blue rooves 
7392,an old man is seated while drinking something from a cup,"There's a lot of men in this area , they are Indians ",These men are seated behind the old man ,They are having their drinks like how we drink local alcoholic beverages ,yes maybe they are tired now they are resting and drinking something
7393,a dog with different colour is chasing afer a plate,"We'll it managed to catch it, because it's following it very well","There's a red thing behind the dog, I wonder what it is.","Ooh you have also seen that, it can be a beacon ","you have really spoken, there's probably other people this side."
7394,an asian man is happy while a medal is being hang around his neck,"He works hard in his acts, an award gives people the heart to work hard all the time",The one putting the medal around his neck is wearing a shiny wrist watch,People with big positions in these games usually wear expensive things because they are leaders ,the young man they are giving a medal is wearing a green shirt
7395,school children are standing outside near theri teacher,"two if the pupils are looking at the teacher, she is also talkinhg to them",one of them is holding a paperwhile the teacheris carryin abg on h er shoulder,"this time, if you remember its that time when your friends are cleaning the classroom.","yes, or maybe the time to eat or rest "
7396,a man and woman are seated on a boat while the man is padling,"there are a lot of utensils on their boat, though they are not heavey the woman looks worried.",she is even holding her head like she is lost in thought,"yes ma'am be worried, you can leave your children behind, they are so young just be strong you are already on the boat",there are white buildings that are visible at teh river bank
7397,white skinned people are climbing a rock moutain,"these are men in the mountains, with water pouring out of the rocks going down",and they are wearing blue trousers,"i wonder why they are troubling themselves, thats why men get bitten by wild creatures","some people like doing thing, this mountain looks slipery if one is not careful they can fall off badly"
7398,a man and two women are seated on chars like they are having a meeting,"all three of them are women, they are in a hotel or a hospital discussing ",two of them are wearing black clothes while one is wearing a white shirt.,"women's discussions, one can just say there is something difficult but its just a white person with a lot to say.",there are three chairs with no one seated on them
7399,a young woman has jumped near a wall with her hands raised,she looks like she wants to touch the top of the fence,"but she can't reach it because she is short, and she is wearing a black trousers","no no, my sister you should never be lied to, height is not an issue this young woman managed to reach it.",the top of the wall looks like it has some stones and aereils on it
7400,a white skinned man is seated in the grass on the side of the road,he looks like he is standing in the road trying to hitch hike,he is wearing a white shirt and blue trousers,he already looks tired like he has been sitting on the road side for a long time,"it's true someone can be tired, this road looks like vehicles don't pass through it too often"
7401,a man is standing outside of buildings,"they look like hotels or restaurants, he has placed whited bags on the side",he is holding his hands behind like he is waiting for someone,this man looks  truthful and he has humbled himself while he is standing.,this man is wearing a black head sock with one white stripe
7402,a dog is running through water with a stick in it's mouth,"they sent it to go and pick when they threw it in water, it's has managed.","it's very clever, it looks happy while bringing back the stick",completing a task is something that brings joy even to the people,you can just see how it's splashing water from happiness
7403,a woman and a female child are walking in the road,they are coming into the picture on the side while the others are going in that other side on the same road,"the ones going are a man and a woman, they are going into a shop or to their vehicle","this tribe is very respectful in the way they dress, their dresses have surpassed those of Christians","yes just see how the child has been dressed up, she looks good just like a doll from mickey mouse if you know it"
7404,four people are looking at a bicycle that has been hit by a vehicle,"being on the road is only nice when you reach where you are going, the paramedics have also come to help.","an old man is holding his head and a hat in his hand, maybe he is the one who was riding the bicycle","he can be the one because there is no confusion, like it usually is on a road accident",there a drawing of a dog thats running on the vehicle
7405,a white skinned man is talking on phone,he is dressed up in suit and a tie around his neck,you an see a crowd of people behind him,"this place was cold, look at how they are covering themselves in clothes",it's like this am is seated while talking on phone
7406,a man is sitting on sand while holding a camera he is taking a picture of himself,"he is at the beach, and alot of other are scattered","it's like this place was very hot, a lot of people have taken off their clothes","this is what always happens at the beach, people just remain naked like in Eden","it's true this place gets hot, and this man has a lot of things"
7407,a woman is painting the wall green,she is holding the paint brush properly like she is a master,she has tied her hair behind and wearing glasses to aid her vision,"a woman shouldn't just wait for everything to be done by a man, that's laziness in the home","what you have said is the truth, sometimes a woman should work on what she can do"
7408,a group of people is standing in the road as if they are watching something,they are taking pictures near a molten calf,there's a woman walking with a baby in a prem,this cow reminds me of Moses and the Israelites in the wilderness,are you talking about the time they created an idol and started worshipping it as God?
7409,football players are seated on the football ground resting,"rugby is a game for professionals, and they ate all wearing red clothes",a lot of them look Black skinned,they are the majority in this crowd right?,"yes my friend,and I can see a man with a big camera capturing these people"
7410,a brown dog is running outside the house,"it looks like it's running towards the people that keep it, like they do",you can see bag stacked besides the house,"it's can be trash that they carry in plastic bag, but do you mean the wood?",is this the manner in which they can leave their trash outside the house
7411,a female child is running outside in the middle of the field,"she is stepping in a water paddle in the road, she is wearing warm clothes.",she is wearing a green dress with white in the side,"she a little old woman in the road, look at how she is skipping while walking",she is happy while running through this path
7412,a group of people are surrounding a table like they are having a meeting,"or at the hospital, because there's a machine operator calling to them","yes it can be a hospital, you have spoken the truth, look at how the old man is seated",he looks calm while waiting to hear how his name has been spelt,I can see a bag with different colours on the table
7413,a baseball player is walking in the field,he is wearing blue and white clothes as well as black,he is wearing white trousers and black leggings inside,you have to be prepared when playing this game so that you don't feel shy,this man looks calm in his walking maybe they have not started playing yet
7414,four women are standing outside a building having a discussion,they are carrying bags while one has a bottle,there's a young woman wearing a blue shirt walking besides her,"these women look like they were chatting in the restaurant, they are done now they're saying goodbye",one woman is carrying a blue bag in her shoulder
7415,a black dog is running through dry grass,it has opened it's mouth like it's biting something in the air,it's running like it wants to jump,"that's how dogs run, they run really fast",at the far end of the grass you can see a forest with trees
7416,a dog is walking through a river going towards land,it's from getting a yellow thing that's in it's mouth,it seems it was playing with the people that keep it,"I doubt that, they can't even be see in the picture",it can also be that they are the ones who took this picture while the dig was playing
7417,a group of women are wearing the same kind of wig,"they are wearing red hats,  and black glasses",they are all wearing white shirts,"even if its so, have you seen the woman in a hat with white hair",one of these women is holding a cup in her hand
7418,a horse rider is on a horse that's jumping around,"the horse looks upset I wonder what upset it, doesn't it want to be part of the game?",he is wearing clothes that have different colours,"us men just wear them even if our partners tell us not to
","there is no one watching this man, maybe he is training"
7419,a man is seated outside a building he is kneating something,"that's true, I wonder what he is kneeting on his laps ",he has placed a metallic plate thay has water on it on the ground,that's the water he is touching when kneeting,"you have spoken well, there's a white bottle with a red lid"
7420,two ladies are standing while taking a picture,"selfies have brought problems, every where you go people are capturing themselves",one woman is carrying a bag and she is wearing a scarf around her neck,our friends countries are cold like snow while others are not cold,"it's true they are cold, that's why these two are wearing coats"
7421,a child is playing in snow,"she is running towards the fence, she is just alone",she is wearing a scarf around her neck to protect her from the cold,"just as you have seen us grow up in hot places, she is also growing in a cold county",she is even wearing a red cloth around her neck
7422,a man is seated on grass while a soldier is holding his leg,"he looks like he fell in mud, maybe this soldier is helping him","you can't know, maybe they're is helping him or they are fighting","I can't try to fight with a soldier or a police officer these people have undergone training, they can break your bones",these people have undergone a training they can beat you up badly
7423,a young woman is wearing a black helmet,"they wear helmets when playing rugby, they protect them from harm",she is holding a red and black cloth,just as it is a rule to wear what is acceptable in their games,"there's a group of people behind, they also look like they are playing a game"
7424,"a girl is seated on a green thing, in a swimming pool ","she is properly seated like she is not scared if being in water, she is also wearing glasses","that's right she doesn't have fear, she is just laughing while being captured",that's why psychology lessons say children don't worry about certain things,"that's right, children don't worry about things because they don't know about the struggles In the world"
7425,a white skinned woman is lighting a candle on the side of the road,"there is a crowd behind her, they are mourning the dead","that's right, our friends light candles and out them in the road when they are mourning",that's why we shouldn't laugh at other people's beliefs it's. bad thing to do,the woman that's lighting the candle is wearing a black hats and she is holding a small bag in her hand
7426,a girl is wearing a head wrap while washing a cow,"she is holding a scrubbing brush, she is combing the cow",she looks happy to hike cleaning the cow,"some children have a heart to help, while some would refuse",the brush she is using is blue
7427,a white skinned girl is wearing a green shirt,"skitting while wearing a black skirt, you have to see this","you can see a person's legs and an animals legs behind her, maybe it's a horse you can't know","maybe she is passing by the side of the field, can the man and a horse be where they are not supposed to be? ","maybe she also rides horses, because white skinned people get smart early"
7428,a baby boy has opened his mouth while a woman is pointing a microphone at him,"he is in a building that looks like a meeting place, on his side there's a girl looking at him",it's like she waiting to be given the microphone so that she can also say something.,"what you have said is exactly what's happening, just look at how jealous she looks",if you look behind the children closely you can see a singer.
7429,a young girl is on a brown horse ,"she is just sitting on it without riding, she is courageous, with no fear",She is wearing a blue trousers and her hair is covering her face,"She wants to learn how to ride a horse, it's up to what she can manage",you just see from how she is holding the horse's hair
7430,"a white skinned young lady has jumped high, maybe she is swinging by a rope","she is on swing, swinging, she is alone looking behind to see if her friend is there.",There is a lot of buildings at the end of where she is playing from ,"They are built in a clean manner, just like offices or hotels","it's really a mixture of buildings there can be houses, offices and hotels"
7431,a black skinned man is seated in concrete he is surrounded by doves,"he is giving the food thats in his hands, he is with his wife who is holding a baby",The child is wearing red clothes while the Mother is wearing a blue trousers ,The mother and father of this child have different races but the child has both their genes,"the father is wearing a big coat, he is really feeling cold"
7432,a baby boy is playing with two bottles,among these bottles one is used to water flowers and water is dripping from it,"This child is not even wearing a shirt, he is just playing without one","This farming that you hear about, sometimes you just take off your shirt so that you work fast hahahaha  ","that's true this what being a farmer is about, just look at how he is watching the water drip from one of the bottles"
7433,a group of people are seated on the grass near a river,the boy is playing in the grass like he is trying to catch grasshoppers,"Three of them are chatting while seated, one of them is wearing a white shirt ","Others have started off heading to the river, I wonder what they are going to do ",one is holding his hands in his coat pockets
7434,"a white skinned man is throwing food to the doves, he is wearing a blue hat",this man is young if you look closely he cares about the doves,Yes it's a child wearing a blue hat he has placed his luggage on the side,"You can be surprised at how different we people are in our being, some are scared of centipedes others are scared of doves ","but this child loves them, he is even giving them food"
7435,three musicians are seated in a building waiting for their picture to be taken,two of them have different guiters while one is playing an orange flute ,Two of them are wearing headphones on their ears ,"They are listening to the sounds coming from their machines, it helps when digging ","one of the men who are seated has put his hands together like he is clapping, and he has put headset around his neck"
7436,a baseball player is running in the sports field,one has fallen down on the sports field,The other is wearing all white he also looks like he is running ,"This game is very nice, it's common among Indians right?",there's a blue score board that is showing the numbers of the people who are scoring
7437,an Asian young woman is laughing while she is walking,she is wearing gloves because its cold,"You just have to see what he is hanging around his neck, our friends countries are cold","I'm thinking of what I'll wear the time I'll go there, because coats are more than anything else there",and they are different from the ones we have here because that place is very cold
7438,"a white skinned woman is walking in the road, she is carrying a yellow plastic ","she is walking rushing to go home, on the other side there's a man who is facing down with a bag ",She is wearing black shorts and a white belt,"Other people are coming from behind her, the road is full of different people ",this road is full of people that are busy in their movement.
7439,a black skinned woman is pricking something in her hand,she is using a pencil to poke at something,She is wearing a green head wrap ,Respecting a woman is important ,she is wearing an animal printed shirt
7440,a soldier is squatting while roasting some meat,"they are out camping, they are roating meat and they have tins of drink",Being a soldier requires one to be strong because you can't survive their way of life ,"Back then only those tested and found fit were taken , but these days you just have to know someone ","that's true, these days anyone can apply to be a soldier, this man roasting meat is wearing black glasses"
7441,a white skinned young man is jumping on a skateboard on the road,"he has jumped high, he looks like he is facing doen while spinning","There are vehicles parked in front of him, in front of buildings ","Before we talk about fear, dizziness is is what causes most people to not know how to walk on a skateboard ",people in the western countries like moving on these things
7442,an old man is wearing a short while walking in the road,he is from buying two cone icecreams,you can see a flower garden behind him,This places are enjoyable if you are visiting with family ,there's a black bin behind him
7443,"a small child has opened it's mouth, maybe it's crying or laughing","the i am the boss is crying not laughing, the baby is just alone where he has been laid",He is showing that he is the boss that's why he is crying ,But hahahaha hahaha can't this boss just say what they want unless they cry?,"What he is doing is talking, this is how such bosses talk"
7444,two dogs are fighting for a white thing,"this is a table cloth, but i don't know whats on it","Maybe it's just how dogs like playing , they are playing with the cloth","The owner of the dogs would be upset if they saw this, dogs spoil a lot of things",there is a chair leaning against the fence
7445,a man is walking a small path under some trees there's a small child behind him,"the child is looking where the man is going with a bag, this man i sthe child's father","The child is just standing there watching the man go, maybe he isn't the father","He just has to be the father, men sometimes leave the children with their mother to make them stop crying when they cry a lot","it looks like there is no one else here, and there is a bench on the side of the path"
7446,an old woman is seated on a chair while holding a baby in her arms,"she is gently touching the baby's face, they raise them with care.",The old woman is wearing glasses to aid her vision ,"So that she can see where she is touching  the child, she can touch the child's eye",this child is probaby the woman's grand child
7447," a short man is going out if a building, he is looking at the photographer",he is wearing a headwrap and holding an old television in his hand.,He is wearing a long black coat that reaching his knees ,He is coming from a place that looks like where they keep what's found underground ,inside the building he is coming from is very dark
7448,a man is standing at the train station while reading a book,he is going through a small book before the train arrives,"He is leaning against a red metal thing, he is wearing glasses to aid his vision ","Maybe it's the reading that caused his eye problems, he started wearing these glasses",it can be as you have spoken some people like reading untion the sungsets
7449,a group of farmer's is the field stacking their crops together,"they are harvesting rice, thats why tehy are  weeding","these people are working together, they are co-operating","bemba language says, work becomes easy if you work together",and there is a fence that is separating the rice filed from the trees
7450,volleyball players are jumping while trying to hit the ball,"these are two women fighting for the bal, they are wearing  very short clothes or let me say they are half naked",one of them is wearing a red one while the other is wearing orange both are wearing white hats,"they are just playing without any confusion, this is what makes games nice",you can also see a huge poster that's blue
