IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
3077,This gentleman is riding a speeding motor cycle,It's like he was racing with others at the place.,And place looks organized.,It's like he was riding the motorcycle in sand because dust is rising behind the motorcycle.,Yes that's where he was riding It and speeding.
3078,Alot of people are in a running race.,And there are alot of men and women who where racing.,"They are alot, its like they love running..","And they were running in place with tall buildings, maybe they were running in a town. ",Yes these buildings are tall.
3079,A young child is sitted and eating food on the table.,And she was eating alot of food on the plate.Maybe that's why she looks fat.,"It's like she's not alone, she's with the Parent. ","yes, obviously she was with the parent who gave her the food she was eating. ",Yes this child loves eating.
3080,A young girl is swinging high on a swing.,"She is excited to be on the swing, I don't know if it's because she was being captured. ",And the time she was swinging looks like early morning.,I can even see buildings in this area which might be houses or something else.,It's obvious these are houses we can see.
3081,A youngman and an adult are stitted together.,"They are both looking happy, I don't know if it's because they are being captured. ",Is this the adult's child or grand child?,"That's what it seems, and it seems they were in a shop or bus station. ","yes you've spoken the truth, it might be in a shop"
3082,An old man is sitted on a chair and writing something.,This old man seems like he is writing or painting something on the paper he has put his hand on.,And his dog is sitted down waiting for him.,Obviously this old man is in a bussiness of selling paintings.,Obviously he makes alot of money.
3083,These people are standing on at a house and a dog is laying down.,Obviously they hang around together and they have met to go play at a certain place.,"By looking at alot of trees at this place, the house looks like it's located in the bush. ",Yes it might be in the bush or at house with alot of trees.,Maybe they cultivate to sell too.
3084,A young child is standing upside down with the legs In the air.,"I have seen others too who have lifted their legs up just like the girl, I don't know what kind of game they are playing. ",And this place looks like it's their home which has alot of flowers.,"yes there are alot of flowers at this house, I don't know if they are for sale or not. ",yes especially bussiness talks.
3085,Two men are standing while chatting and one of them has a glass cap in his hands.,It looks like the man in a suit us explaining something to the man with a glass cup,It looks like these people are workmates and they were discussing about bussiness.,yes it might be that they are workmates but there was just a discussion they had.,yes especially bussiness talks.
3086,This woman is sitted on a rock while leaning on something.,"This lady looks very happy, I don't know if it's because she is being captured. ",And she looks like the people who explore different kind of places.,"yes, because this place looks like a bush. ",yes because some people like playing in the bush.
3087,This lady is standing with a man and they are chatting.,It looks like this lady is asking questions the man who was playing a sport.,And the man looks so tired as he was being asked.,"Yes, and he was laughing when answering the questions",Obviously this person is well known.
3088,This woman is at a certain place where she is chatting among others.,"Some people are also sitted, I don't know if they were in a bar. ",And the woman is with a gentleman who looks like her lover.,It's obvious they went to meet up with their friends to have a chat.,Yes it's seems that's what was happening at this place.
3089,This old man has grey hair and beards.,It seems like the old man was writing a language or words on the paper.,And the way he is sitting he looks like a king writing laws.,Obviously this old man has been writing books for a long time.,And maybe he even sells.
3090,Two young children are squating near the river and they are playing with sand.,There was mud where the children were playing from.,And they were squating just near the ocean.,"yes, maybe there were adults who were with watching overthrew children so that they don't go in the ocean. ",yes because they can't be let alone.
3091,These two dogs are standing behind a man sitted on a chair.,It seems like they were barking so that they can be given food.,"You are right, it's like these people are eating from the table they are. ",I think they were in the kitchen.,"yes, I think thats where they are. "
3092,"These two people are playing a game, one is standing while the other one is sitted. ",And there are many players. It seems like this was a tournament day.,And this place looks like it's loved by men because they are many.,yes and also people have come to watch who were playing games.,Maybe they have whom they were cheering.
3093,Two gentlemen are playing musical instruments together.,Maybe they were rehearsing for a day they will be playing music with the instruments they are holding.,And the place looks like that's where they learn music.,"Yes, obviously they were in a room where they learn and teach the instruments they have. ",And they look like they know very much how to sing.
3094,This person is in a min boat on an ocean.,It's like he plays a boating sport.,And this oceans has scarely ocean waves and this person is not scared of them.,"Obviously he knows how to peddle the boat, and i can see someone laying on a surf board. ",And they obviously like playing on the ocean.
3095,A woman is sleeping with her baby besides her.,They all looked like they were asleep as they were being captured.,And the woman looks like she is tired just by looking how she is sleeping.,yes she can be tired because it's not easy taking care of a baby at this stage.,No it ain't easy because they are so troublesome.
3096,These people look like they are in a place where there are many boats.,"The gentleman has even taken off his shirt as he has thrown a sick in the air, I don't know if he was demonstrating something to the people present. ",This area has alot of ropes.,Maybe they were at that kind of bridge tied to ropes on oceans.,yes it looks like they were on a bridge.
3097,This child is performing stunts on the bycicle he is riding.,He has jumped with the bycicle up without even hold it without having fear.,And the place he was making these stunts is a building a building which seems not to be occupied by people.,yes because when the buildings are occupied by people they would have been looking beautiful.,"That's true, obviously this place is not occupied by people. "
3098,A woman and her child at sitted at a table at a certain place.,This place looks like where different kinds of people eat food.,Yes because there are alot of tables that were prepared.,"yes, because I can also see people sitted on the other table who were eating together in this place. ","yes, this building looks like a restaurant. "
3099,A man is walking on a small bridge.,And he was walking on a tall bridge as tall as the hills along.,And this man has no fear.,Obviously he has been walking there for a long time and he is now used.,"That's true, you get used to something when you are usually doing it. "
3100,This person in white is playing hockey.,One is in a motion of receiving the hockey Puck.,And they were in a nice made playing ground.,"Yes it's looking nice, they made this ground perfectly. ",you can even be surprised to discover that this might also be a sport.
3101,I can see a nicely dressed Man standing.,He is standing like he is waiting for something or he is in a queue going ahead of him.,For me I think this is a bank and the people are waiting to withdraw their money.,yes it can be a bank or he was entering in something but was waiting for his turn to enter.,And it looks like there are people ahead of him in the queue.
3102,This person is skating in snow.,And it's so surprising the way he is skating because it seemed like he was falling as he was skating.,"And seeing where he is going, it looks there is a hole but not scared. ",Obviously this person is into a skating sport now he/she wasn't falling.,Yes it's obvious it's a sport he does always.
3103,These people are walking in a tarmac road.,"yes, and they are alot, I don't know where they were all coming from and walking at once. ",They look like they are from playing near the river because the whites like these kinds of adventures.,yes or they were from a boat because I can see boats on the water behind them.,"you have spoken the truth, maybe that's where they were coming from. "
3104,I can see a big stationary aeroplane at the airport.,yes it looks this in an airport.,And there are vehicles present near the aeroplane.,Maybe the pilots are the owners of these parked vehicles.,yes it looks like they are the owners of these vehicles.
3105,This area looks beautiful the way it's designed.,This place looks like it's full of big hills.,I can also see these hills and the people are crossing over the bridge.,Maybe there is something nice at this place which people go and watch.,yes there is obviously a place for kids playing.
3106,This old man is seated and braced himself.,I don't know if he was feeling cold or he was just sleeping.,It looks like this is where he was sleeping and he had no blanket.,Or maybe  there is someone he is waiting for because I can see a person entering the building  on which the man sleeping has lean on.,maybe he was waiting for someone.
3107,This child is playing with a bucket used for drowing water.,Obviously the child was with an adult who was drowing water but the child wanted to drow the water.,And this child was at a place with a small stream.,yes it's a small stream like that's where the people from this place drow water from.,And the stream has a few running water.
3108,This man looks like he is doing bussiness.,I don't know if he was selling medicine or the hen.,you are right he looks like he has medicine and people are not near him.,Obviously this old man is a well known healer in this place.,Yes nokwimba people are watching closely.
3109,These people have climbed ln something.,They climbed in a roller coaster and they felt good.,And it's in a speeding motion and people have hold it tightly.,yes they have hold on to it tightly in fear of being thrown.,It's true it can throw them because it was speeding.
3110,It looks like these people have met to discuss about something.,Alot were watching downwards I don't what they were looking at.,I think there were games they were competing  and others were watching.,Yes it's some were competing whom people came to watch.,Obviously the people love the sport nowonder they went to watch.
3111,This dog has jumped high.,It's like it was jumping for something.,It looks like they have trained it how to jump.,"Yes, and the place where the dog is looks like a bush. ",Obviously the owner of this dog lives in the bush on a farm.
3112,This small plane looks like it has a fault while in the air.,And it's producing alot of smoke I don't know if it was burning from the air.,It looks like it's about to burn because the smoke produced is too much.,yes obviously this plane is in an accident.,That was a sad thing if that's what happened to the plane.
3113,One man is riding a bycicle.,It looks like he was cycling from the market.,You have spoken the truth because I can see a shop where they sell some good.,"yes, and on the other shop they are selling clothes put outside. ",Maybe the market is just near.
3114,"I can see a gentleman with bags, it seems like he was coming from a journey. ",This place looks like an airport.,And he had a bag with wheels just like the White's bags.,yes that's this person arrived from where he went,No one even went to welcome him when he arrived.
3115,This person has kneeled on the road like he wants to be bushed by a vehicle.,And he was kneeling at night and I don't know why he would kneel at night on the middle of the road.,Maybe someone offended him through actions or words because someone can't just decide to commit suicide.,And he was just near houses because they are seen.,Maybe he was just doing something on the middle of the road.
3116,This bush has a lot of tall trees.,And a man is standing in this bush I don't know what he was doing there.,It looks like this man was going somewhere and he decided to pass through this bush.,Or he came to see trees which he might come to cut one day.,yes because trees have alot of usage.
3117,This place has alot of closely built tall houses,I think these are buildings for meetings or they are offices.,And it seems like alot of people like to pass near these buildings.,"yes they are many, I don't know if that's where most of them work near these buildings. ","I haven't seen any vehicle, I don't know if they use another road. "
3118,This lady is a singing performer of shows.,And the people she was with are so excited.,Maybe this singer is loved by many people.,Yes they love her and they were happy she was singing for them at this time.,Obviously they were people who even went to see this singer.
3119,This person has a big dead animal.,Obviously he is the one who killed this pig and he is about to slaughter it.,Or maybe he works in a butchery.,yes he can be the worker responsible for killing or slaughtering it.,Maybe he is even the one who cooks any slaughtered animal.
3120,This place looks like it was in the evening.,yes this is evening and the gentlemen are holding and pointing in the air what's producing different lights and smoke.,It looks like these people were celebrating something together.,"yes, or they were lost in the bush so they put on the lights and lift them in the air  so that people from afar can know that some people are lost. ",Because the light they had lights up very much when it's dark.
3121,This picture shows two people in the house.,One is like washing the plates then the other one is putting them in the other plates.,And this kitchen has alot of utensils.,Yes there are alot of utensils and this shows that this house is occupied by ladies,"And obviously these are not only the people who live here, others live here too. "
3122,These children seems to be capturing each other and one is even standing on her toes.,"yes the girls are capturing themselves, the one holding the phone has lifted it up while capturing the other friend. ",It's looks like there is a certain pose they want to be captured in.,Yes and obviously these are siblings.,I don't know who even gave the children the phone.
3123,It looks like a person is playing with a small dog.,And the small dog is calm while looking at the ball in front.,And the dog's tongue is outside its mouth like it's tired.,Obviously it played very much at this time.,yes and it wants to rest.
3124,This small child is hold a big broom.,Obviously the child wants to be seen by the lady that it knows how to sweep too.,And the lady is squating as she gathers dirt.,Obviously she was suprised how the child hold the broom taller than the child.,And obviously the child was admiring when the lady was sweeping.
3125,This gentleman is in a ditch with alot of mud.,It looks like he is preparing the mud for it's intended use.,Maybe they were building something and the ditch was used as the concrete mix.,yes or they were making something right there on mud.,"That's true, maybe there was something they wanted to build at this site. "
3126,These ladies are wearing the same clothes and they are seated besides a car.,They seem like they had come to be captured infront of the car.,Maybe these ladies are the ones who make shows on televisions.,"And the people were looking at how these ladies were posing, I don't know if these ladies are well known","That's true, maybe they are well known at the country they went. "
3127,These people looks like chefs.,"yes, obviously they were cooking or baking something that was coming out from the big pots. ",And the kitchen has alot of different utensils.,Maybe they cook for pupils or they process food for sale.,yes because these pots are used for cooking alot of food.
3128,At this place there is a man seated on the floor reading a paper.,And was seating at an open place near a big ocean.,It looks like he wants some fresh air as he reads.,"yes, and these place looks like people swim near the river. ",yes because the sand looks like the one found near the oceans.
3129,It looks like this woman is running in the road.,And where the woman was passing there are of a building like structure.,It looks like people are still building a tall building near.,yes because the barricades put along the road are to protect the construction site from people to pass through.,yes it looks like they want to build a big building.
3130,Two motorbike riders are competing in the road.,One is motorbike rider is infront moving while the other one is not moving I don't know if there is something he is waiting for.,And they are in the road with only motorbikes and no cars.,Obviously this place is used for motorbike sports.,yes because even the road has motorbike Tyre marks.
3131,A man and a woman are sitted at a structure.,And other people are also in this place sitted and chatting.,And they are sitted near a big tree behind them.,Obviously they designed this place for people to sit and chat.,Maybe even the people eat from this place.
3132,This place is full of different types of people.,"There are also ladies who have painted their face, I don't know if they are acting drama. ",I also think like this place is of drama or comedy.,Or there was a celebration that required these people to paint their faces.,yes maybe that's what was happening at this day.
3133,A little child is standing with the man besides her.,This young boy is wearing a stethoscope used to listen to someone's heart beat.,It looks like it's the mother who is listen to the boy's heart beat so that she can know his condition.,Maybe this child wants to be working in health centers when he grows up.,yes obvious he loves healthy worker's jobs.
3134,This man is working under a car.,It looks like he wants to start repairing the vehicles present.,I think he is preparing this vehicle so that he can use it to carry another broken-down vehicle.,yes and this place looks like there are alot if vehicles that are found in this place.,Obviously it's a big company at this place.
3135,In this picture I can see two men wearing the same outfits.,The outfit they are wearing makes them look like workers' instructors at company.,And these people look like electricians.,yes they can be because this place has alot of electric cables.,yes it's true they install electricity.
3136,A gentleman is talking on the phone he is holding in his hand.,He is in a room of books and papers arranged on wall shelves.,It looks like this is his office he is always found in.,yes because even his dressing looks like someone who works in an office.,Maybe he is a receptionist who answers calls from people trying to enter the office.
3137,This dog looks excited as it runs.,"It has opened it's mouth as it runs, maybe it has seen a person it knows and that's why it's running. ","That's how it seems, and it's running on green grass. ",Obviously this dog was running in the stadium.,yes it was running from a stadium.
3138,A man is capturing something at a certain place.,"He is at a place with people passing by, maybe this person is a photographer. ","And there are alot of people where he is photographing, you cant even know what he is photographing. ",Obviously there was a book he was writing that needed to add photos.,Or someone called him to photograph them.
3139,This person is with a dog and tied it with a rope.,"The dog has bent it's hard downwards, it's like it's looking for something in the grass. ",And they are at place with healthy grass.,Maybe the dog was looking for a bush animal that had passed in the grass.,yes because a dog bends its head like this if it wants something.
3140,The women are at a place which looks Sandy.,There are three women on the rock and they want to jump.,They are standing on a big rock.,Obviously they chose this place for playing.,Or they went to capture or find something.
3141,These people are loading something in a vehicle.,It's like there are metal polls they want to install at once at this place.,Maybe they are billboards for people to see as they pass in the road.,Obviously they are alot for people to be this many to install them.,"That's true, maybe they were heavy to put them were to install. "
3142,This child's face looks suprising.,yes the child is suprised and u don't know the people near what they were clapping.,And the child looks like someone arrested and put their hands on the head.,Or there was something that people were watching.,yes there was something at this place for people to meet like this.
3143,A lady is serving people food.,yes she is holding a big tray with small plates on it having different kinds of food to give the people sitted in this place.,It looks like this is the lady's way of making a living.,yes and it looks like alot if people came to eat from this place.,Maybe they know how to cook at this place.
3144,"wow, this child has opened widely the eyes while looking. ",This child is so suprised I don't know if it's the camera that suprised the child.,It looks like it's suprised with what's ahead.,And it's suprising that this child is not yet asleep because this is night time.,yes because this time a child should be resting by sleeping.
3145,A gentleman is swimming in an ocean.,yes he is even holding what looks like a star fish.,And this ocean has good pure water.,"yes the water was looking good, obviously the people of this place swim alot in this ocean. ",They can swim because the water is not looking contaminated.
3146,Children have lined up in this picture.,They are wearing outfits that look like they fight karate.,And they have all tied their waist with black belts.,Obviously they were paying attention to whoever was teaching them karate.,yes obviously they had a coach to teach them.
3147,A lady in a mini dress is coming out from a car.,"And the people are seeing her, I don't know if she's well known or she was addressing people. ",These gentlemen look like they were admiring what the lady was wearing.,Maybe there about to receive something from this lady,Or she is a singer and that's when she arrived to sing at this place.
3148,In this picture there are alot of people.,"Yes there are many people, maybe there was bussiness done that made people gather together like this. ",And it looks like there are installed tents to conduct bussiness from for these people.,"yes, obviously they had many things to sell. ",And obviously the sellers made alot of money.
3149,This child is playing with water in a stream.,"She was even looking at the water as she was walking in the water, maybe she is happy stepping in the water. ",It looks like these boots the child wore are the ones that made her to play in this water.,yes she knew that she can't get wet nowonder she was playing in the water.,And again children feel good playing in water.
3150,This excited person is playing with a long gun.,And the gun is removing bullets and smoke as if that's when he is firing it.,I think he is at a place where they learn how to fire guns.,"yes that's where he was, nowonder there are no people because one can mistakenly be shot. ",Obviously this person is a soldier.
3151,Alot of people are walking in the street while others are standing.,I can see people in a long queue ahead on a shop they are selling food.,"you are right, it looks like there are alot of sold goods at this place. ",Obviously they love this place for the queue to be this long.,yes maybe it's food they sell and they cook it nicely.
3152,I can see people in black outfits in the water.,"yes they are many, I don't know if they are catching fish or there is a sport they are playing in water. ",And they were in a big ocean with alot af water.,yes obviously they are trained well how to swim.,obviously they went to get something on the water.
3153,These people are playing hockey.,yes they are playing hockey sport.,And alot of people were watching the sport being played.,yes obviously they love this sport for them to come and watch.,And obviously others brought their children to watch.
3154,This dog is really dark including the eyes,"yes it's dark, it's like they are teaching it how to jump. ",It looks like this dog was being taught how to jump or run.,Maybe there will be a day dogs will be competing jumping or running.,yes because they can't just let dogs jump without any reason.
3155,This man looks like he is holding his guitar.,"yes it's big, obviously he plays for people this guitar he is holding in his hands. ",It maybe he was taking it somewhere where they needed it for music.,"yes it can be , but it seemed like he is the one who plays it. ",yes obviously he is even the owner of this  big guitar.
3156,This man sitted on the floor looks like he is crying.,"yes he is looking very sad, and the gentleman in white clothes is comforting him.","you have spoken the truth, this person was full of sorrow, it seems he received some sad news. ",Maybe the gentleman who was comforting him even helped him.,yes because he can't just leave him after comforting him.
3157,I can see of people at a place which looks like a stadium.,These people have come to watch the sport being played in the ground.,And this sport was being played in the night because the stadium is lighten up with some lights.,Maybe the type of sport didn't require the players to play in the sun.,That's how it seems for them to play this sport at night.
3158,This child has left her bycicle far from where she is standing.,Maybe someone called her and told her to leave the bycicle.,"you have spoken the truth, it's like she was going somewhere very happy. ",Obviously it's her parents who told her to go get something from them.,yes because a child can't just leave a bycicle and go.
3159,The woman are teaching themselves what to make from grass.,"yes, I wonder the use the grass they were making had. ",Maybe they wanted to make small buskets.,And there was a lady who was teaching the people at this place how to sew grass.,Or they were competing how to sew grass and make something from it.
3160,On this picture I can see two small dogs and one of them is tied to a rope.,Obviously these dogs had owners who took them for a walk.,"And they love each other, it seems like they are kept together. "," yes, and they look good with fur. ",yes obviously the owners of the dogs bath them well.
3161,This child is holding a bright rope on the head.,"Yes, someone was even painting him words on his cheeks. ",And it seems like it's the mother who was painting him.,I wonder why the boy was being painted.,Maybe they where at school where they were painting all the children.
3162,These three children are near the ocean where they are playing with sand and mud.,And the ocean waves are about to splash them without noticing.,And these children are not afraid of the ocean waves behind them.,Obviously they have been going at this place for a long time and they are even used.,yes because it's like they are not even noticing what's happening to the ocean.
3163,These two people are holding each other as they walk near a building.,Maybe they are married for them to hold each other like this as they walk.,And the building they were walking in is nicely built and lovers can feel good as they walk together.,"yes, I wonder what's in this building that people follow. ",Maybe this is a place called museum.
3164,I can see people sitted while others are walking.,Those sitted obviously were eating or chatting with friends.,It looks like they are chatting and eating and others are walking at this place.,For people to be this many maybe it's a place with alot of shops.,yes and others are going to buy things while others are coming back.
3165,This man seems to be explaining something to the people at this place.,yes obviously he was explaining to the people about food or how to cook some food.,"you have spoken the truth, it seems like this person knows how to cook and he was teaching people. ",Obviously he is the owner of the shop and there were his workers.,yes he can be because he was even looking smart.
3166,These men are watching something that has suprised them.,Or maybe there was something one was explaining to the friend what was in front.,Or maybe there are friends ahead whom they were watching and talking about.,"yes it can, it looks like there are other people at this place. ","yes, maybe they were just visiting at this time"
3167,Alot of people are in a small vehicle.,"I can see soldiers in the small vehicle, I don't know what was at this place. ",And this place looks like a play ground for soldiers.,Maybe the soldiers were showing something to the people who came,yes for them to even be in the same vehicle at this place.
3168,This man is swinging on a rope at the ocean.,yes he has even taken off the shirt while swinging with fear.,This river looks like it is located in the bush.,"And for this man to throw himself in this river, obviously there are no water creatures. ","No, maybe there isnts any. "
3169,Alot if people are crossing  a big road at once.,I wonder where a these people came from who can cross the road at the same time.,It looks like it's their time to cross the road before cars pass.,And maybe that's when others were returning from work and going at their places.,yes maybe that's why there were alot of people.
3170,A chubby child has thrown small ball while playing.,He was with two other friends they were playing with.,And this child is chubby despite playing this sport.,yes and obviously these children want to be playing this sport when they grow up.,yes they have started playing as they are kids.
3171,This man in the picture looks very angry.,I wonder what was wrong because he looks like he was selling something on the shop he was standing at .,yes it's true this man is selling something he was not pleased with a buyer.,"I can see he is even giving dolls put on the wall to the children, I don't know if he is selling them too. ",yes it looks like he is selling them at his shop.
3172,on this picture I can see a drawn doll with the mouth open.,No it was outside where this crippled gentleman on a wheelchair was.,And the seems like he has been on a wheelchair for a long time.,I wonder why he was just all alone because he was supposed to be given a push along the road.,Maybe he had no one to push him and really wanted to go somewhere.
3173,This dog is playing in sand.,It looks like it was running fast in the sand.,And the dog has flipped one of it's ears as it runs.,I wonder what this dog was doing in the sand.,Maybe it was chasing after it's owner who was at this place.
3174,I can see on this picture a woman on a horse chasing an heifer.,Obviously she wanted to catch the heifer fast nowonder she used a horse when chasing it.,That's true and she was chasing from a fenced surrounding.,Maybe the heifer had run away from where it was being kept and it was difficult catching it nowonder they used a horse catching it.,I also think that's what happened.
3175,This gentleman is one of those that compete swimming.,yes obviously he was competing with friends swimming or he was just alone training how to swim.,"No he is not alone, I can see his friends in water bathing. ",Then they were all competing swimming.,Yes and the swimming pool was big.
3176,This woman is preparing food on many plates put on the table.,It looks like she cooked for people food at this day.,And she is excited as she serves the food.,Obviously this was supper because it looks dark outside.,"Yes it's dark, obviously this was supper. "
3177,Two gentlemen are fighting boxing.,And they were fighting in the night because the light is only shinning at the boxers.,yes it's at night and the boxers are tired and sweating.,Yes they can be tired because it's not easy throwing punches for a long time.,Obviously they are even used with this kind of sport.
3178,This person has put something on his head as he walks.,It looks like he was selling what he had put on his head.,you are right and this place seems to be with alot of people.,It looks like he was selling what he had at the market.,Yes because alot of people are gathered where he is passing by.
3179,This child is playing with his toys near the besides the road.,"He is playing with the toys besides the road, I don't know if the building is the house he came from. ",It looks like it's near the child's home.,Yes because they can't let a small child like this play alone outside.,Obviously those who were with this child were sitting somewhere.
3180,This person is inside the house where he is standing.,I think he is standing in an elevator and waiting for it to start off.,That's what it seems like he is coming from an office where he works from or going.,"And he was just alone, i don't kniw if he was waiting for people to enter then it starts off. ",That's what it seems because he looks like someone who was waiting for something.
3181,A woman is playing beach volley.,"She is even wearing glasses, I don't know if he was protecting his eyes from smthe sun or dust to enter his eyes. ",It looks like she is protecting herself from the sand because the sand is too many where she is playing from.,"And there is a lot of sand, maybe they were playing this game near a river. ",yes it's near a river where they were playing from.
3182,This child is playing while sitted.,And the clothes she was wearing were dirty because of the paint she was playing with in her hands.,This child loves drawing or painting,Obviously she is the one who painted on the clothe behind her with the paint she had.,yes that's what it looks like because she is with paint all over her.
3183,A gentleman is playing on the ocean while seated on a small boat.,It's like something is pulling where he is standing in water nowonder he can't fall in water.,That's true and the ocean has big ocean waves.,Obviously he is even used skating with what he is holding on water.,yes because you can't be playing on water in this way.
3184,This woman looks like she is asleep where she is sitted.,yes she is sleeping and not worried about how sunny it is.,I can see behind her there are alot of doves.,"yes there are many, it's like they are eating something from the grass. ",Maybe they throw dove food so that they can be eating at this place
3185,A child is walking near a river it's a dog.,And the dog is tall as the child hold it with a rope.,This dog is really tall and the water in the river looks brownish.,Maybe there were some people with this child and the dog.,yes because they can't just leave them in this kind of place.
3186,A small child is in a garden of beautiful flowers.,It's sitted in the flowers calmly.,It looks like this child is with the mother who is working from the flower garden.,yes and obviously the child wanted to start cultivating the flowers.,That's what it seems for the child to be in the garden of flowers.
3187,This woman is holding an air balloon as they pump in air.,It's there people inside who have to be flown by the balloon.,And this air balloon has the flag of America.,Maybe the people inside wanted to feel how it feels to driven by an air balloon.,yes it's nice riding in different rides.
3188,This woman is sitted on a tree very happy.,The area looks like a bush with big trees.,And she has no fear or she was with someone in this bush.,Obviously there was something he wanted to get from the trees at this place.,Yes maybe that's what made him be in a bush of trees.
3189,This gentleman is wearing a cap while looking at the camera.,He is wearing headsets which shows that this man cuts trees.,"That's what it seems, maybe this gentleman is a bush tree care taker. ",yes and he looks like he was on duty at this time.,yes because he is wearing working outfits.
3190,A gentleman is skating on a skate board.,"And he ,wasn't scared with how he threw himself in the air with what he was skating on. ",And other people are watching this gentleman.,Maybe there was this kind of race and the people came to watch.,Or they came to learn it.
3191,This woman is reading something from the book she is holding in her hands.,And there were also people reading in the building she was.,It's like a church people have gathered to congregate as one.,Or there was something these people came to teach each other.,yes that's what it seems for them gather together and have papers.
3192,This woman is with her children at a place they are standing.,This place looks beautiful with lights on.,It's true it's beautiful and it looks like it's almost night time.,"yes it's even night time, maybe these people went this time so that they can see well how lights light uo during night time. ",Obviously the people love this place very much when its night time.
3193,These people look like there is an announcement they are making in the road.,But the way they positioned themselves as if they are about to start running.,That's what it looks like this was a race they were about to compete.,But i wonder why they painted each other if they came for a race.,Maybe this race required to paint themselves.
3194,This child is looking in the water like it saw something.,He is even wearing a jersey I don't know if it was cold when he went as this place.,I think it was cold and there is something in the water that he is watching.,Maybe it's a fish swimming in the water.,yes that's what it looks like it was passing in the water.
3195,This man in a building is looking bare footed.,Again it looks like this person was outside.,It's like a Church they have gathered to congregate.,I think he is the one who painted what on the road.,yes obviously he is the one who painted because he is alone at this place.
3196,A gentleman is jumping in a river.,Obviously he knows how to swim on a river because you can't jump this way if you don't know how to swim.,That's true because the ocean looks deep.,Obviously he knows how to bath on water and he teaches other people too.,That's what it seems according to how he is diving in the water.
3197,There is a wedding at this place with alot of people.,yes I can see a bride and a groom being escorted by the people being them.,And the venue if this wedding looks so beautiful.,Yes it's very beautiful such that they will be feeling good whenever they remember.,And alot of people were not present at this wedding.
3198,The children are with their mother and they are watching soldiers.,It looks like these people in uniforms were celebrating something on this day.,you can see a child has climbed on the barricade without even having fear.,Maybe she knows someone from the people passing by whom she wanted to see.,Or she got suprised with the passing by and she wanted to see clearly.
3199,A lady is sitted and studying a book on the table.,It looks like she was studying the books she had on the table from school.,"With the way it is, it looks like the lady wws studying something hard. ",yes maybe she wi be writing some tests soon.,It's good that she studying hard.
3200,These people are walking pass each other in the road.,It looks like above them there is a train passing over.,"No that's not it, it looks like a house above. ",Then I wonder why they would construct it above if it's a house.,Maybe they keep something for the road.
