IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
8845,a small girl and woman are eating food on plates on the table,"and the child seems to love the food, because she's eating very much","and the child has a lot of food on her plate, maybe she loves eating slow or she hasn't started eating ",she's eating a lot and not even getting tired,"maybe she love the food they gave her, because kids at this age are difficult to eat"
8846,a man dressed in white is cooking,I think this man works in this kitchen ,"yes, it seems he works here, and he cooks food for sale","he looks so attentive, it's true this food is for sale","and men dressed in clothes like that when cooking, their food is so nice"
8847,a man is kneeling on the floor on black paper ,they look like this man is organising them well some that he can stick them somewhere ,yes it seems like his sticking papers in this place ,"you are right, maybe there is massage he wants people to read",you know sometimes when you want to send a massage you can use papers and stick them in different places 
8848,a small child child is happy holding food on the plate,it seems the child is happy with the people in front of it.,Its must be a while since the child was given this type of food,"that's very true, or the child loves the food they have given it.","yes, the kid looks like he stays in a village"
8849,men are running in a road fanced with metal bars ,this can be a competition to see who can be the winer,"yes this is a running competition, and they a seem to be tired ","yes its true they are tired, it seems these people are. coming from very far",they are even use to running long distaces
8850,a child is happy to step on a boxe,"the child is so happy, i think even the father checking is around afraid it can fall","yes, it seems it knew they have brought these boxes for it ",and the box looks like there is a gift they have brought for it ,"yes, boxes like contain gifts"
8851,small girls are wete they learn and has thrown herself in water ,these kids are learning how to swim and their parents are watching,"yes, the mother is around to make sure any accident didn't happen",and one is carrying something she wants to go with in water ,"yes, and it seems these kids know how to swim"
8852,diferent people are seated and studing,these people look like they are in offices were they work from ,yes they can be offices were people work together,"they very much look like that,because there s lot of apartments, and people in each doing something",it seems it's a big organisation such that workers can seat like this
8853,men are with trumpets and one is even blowing two trumpets,"and this one with two know how to blow,because very few can manage what his doing","it seems they didn't have one person to blow, that's why he has two","it can be true, because he can't be blowing two trumpets like this",his got a big breath for him to even manage blowing two trumpets
8854,a small dog is biting in a metal,why is it biting or it's just playing?,"the way it's small, maybe it thought the metal is also a bone ","seems it saw like that, or just happy to play with a metal bar","yes, because small dog rely love to play"
8855,men and women are standing and one lady is riding a bicycle ,and the one riding a bicycle is passing near a car,can the same road be use by viehcles and bicycles?,"it seems like that, because our friends in Europe give so much respect to bicycles on the road",then cars should be driven properly because they badly hit a bicycle rider
8856,this man is building something with blocks ,maybe his building a fence or a small house ,i think this man is building a block fence,"it's true, and his reached a stomach level building","and he might have been building for a long time, because with his age he should not be doing some types work"
8857,the woman is seated down holding a small girl child and it's very happy ,I can see another woman holding a younger child than this other one,what can cause these women to meet like this with their children,"this can be a hospital, or maybe they are giving something to children at this place ","yes, what you are saying can be true"
8858,"men and women are seated,one man is standing and one womon is kneelling ",what is happing were these people are,maybe they are waiting for a train or car to pick them,"that can be true, but others look like they are just resting","yes, because they all seem to be together "
8859,young boys are watching a man twisting what his holding in his hands,and one boy is so suprised at how this big man is twisting,its seems they are suprised of what this man is twisting,"they can be suprised, because very few people can manage to do what his doing",and it's easy to those who can twist like this because they are used doing it
8860,people are watching a big man lighting fire by spiting what is in his mouth to the thing in his hand,"this man is doing some acts with fire, that's why people are watching","yes, and it seems he knows how to play with fire, because fire is not something to play with","it's true,  fire burns even when just get close ",maybe he does this to make money for a living 
8861,big man is sleeping under something looking like roofing sheet,is this man repairing something or what is he  doing in there,it seems this man is repairing something like electricity ,"you telling the truth, it seems so",certain jobs require you to rely perform for them to be done
8862,people are seated and others are turning the meat they are roasting ,I seems these people have gathered for a celebration together ,"or it's a shop were they sale food, because I can see people seated and eating on tabkes","true, this is a food shop, and one is even roasting meat",it's like people live to eat from this place 
8863,young people and old ones are walking in a road with very tall trees,it seems they are all going or coming from somewere,I think they are going somewhere because others are even carrying big bags,and it looks like they are a family and one man is carrying a baby on his back,yes it can be a family and their friends
8864,a young man has jumped high from were they bath,it like this child wants to jump into water and two other men are watching him,it seems he wants to be a swimmer when he grows up ,"that's true, because even were he is it like he came to learn how to swim",there even old ones watching this child
8865,women are seated under a tree of flowers in a place that looks so nice,"it's true this place is nice, I think that's why these people are seated there",this place looks like a school were pupils go to rest,"yes it's a school, it's like they are on a launch break",pupils love to play together 
8866,a man with roller skates is jumping on to the wall  ,it's like his one of those who love skating ,"yes he is, he doesn't even fear to jump like this","yes he doesn't fear, or his used after doing it for a long time","yes, and usually people who do this start when they are young"
8867,a man is seated in in a car and fallen asleep ,and he seems to be dosing very much were his seated,"yes his dozing, maybe his tired on  a long journey","yes he might be tired, for him to sleep he might be going very far",and the people are not waking him up because the car might by pass his station
8868,women are standing on a bridge,I can see one holding her head and the others are taking pictures,it seems they are watching the river under the bridge,or maybe they are viewing something in water ,"yes it can be like that, because they can't just stand like this "
8869,a man is running and people are watching on the side of the road,"and this man looks so tired,  maybe his coming from very far","yes, but it's suprising the clothes his wearing for running","these clothes are the ones most of them use for running, they love them so much","with people watching like this, maybe  the finish line is near"
8870,a woman is sleeping in snow and laughing,it's like someone is making her laugh or she's just happy sleeping on the cold snow,but it's suprising why shes sleeping down,"it's suprising, maybe they ara playing a game with someone together",maybe she's just happy to be in this place
8871,people are running in water ,they are so happy to run together maybe this place is so nice,but why are they running in water ,maybe it's too hot in this place and they are so happy to see the water,"maybe this running, requires to pass in water when running"
8872,a man is standing along the side of the road,"and his dressing looks so nice, it seems this person is going somewhere ",it's like his going for work which is near this place,"what you are saying can be true, because this person is well dressed","yes, you need to be smart at work "
8873,a woman is walking with two dogs she's tied on a rope she's holding,she seems to love the two dogs from the way shes walking with them ,it seems she's taken them for a walk on the road,"yes, maybe they stay inside the house so much",yes. people love to keep dogs like this inside the the house
8874,two boys are seated playing with something on the table they are leaning on,is this not food these kids are playing with ,"yes, I think it's food these kids are playing with",But can these kids be playing with food like this? ,this what kids do when they are satisfied with food
8875,a bride and the groom are so happy and there cakes on the table,"and the two are smiling so much, maybe it's time to blow the cake","yes they can be happy, because this is a happy day for them thats why they look so happy ","you are telling the truth, a day like this is full of joy, especially for the bride and groom ","yes, because it's day they are brought to stay together forever"
8876,two people are standing on the side of a river ,they look like watch men for this river.,or they are to see what things they can make in this place ,"it's true, it seems they want 5o make something in this place","yes, these people can do that"
8877,a man is squatting somewere looking like sheep skin ,these things look like for making clothes and it seems their drying them,yes it seems this place is for making clothes,and the clothes they'll be making  will be nice,"yes, and they will make a lot "
8878,"a lot of people have gathered, with paper posters",these people look like there is some information they want to communicate to the country or their place,"yes you are right, because that's what can cause people to gather like this ","it's seems they are angry, their hearts are full of frustration","a there a lot of things that anger people, thats why others move with posters on the road so that people can know their complaints"
8879,a big man is playing an instrument and holding a keybord,and this man has a big instrument,it's seems he plays for musicians ,"from the way he looks on his face, its like he love  playing this instrumen","yes, it seems he knows a lot on instruments and keybords"
8880,two big men are standing by the road side discussing ,"are they angry with each othee or just discussing, because both are not smiling and other one looks suprised ",no they are just discussing smoothly I can't see anger at all,"yes, they seem like having a nice story to tell from the past ","yes, and it seem like they just met on the road and start to discuss"
8881,the big man is walking and wearing black clothes,"looking at the clothe his wearing, his a fire man working to put off fire when something is burning","yes  these are fire men, it what they dress at work",but these clothes seem so big like two can wear them,"no, this is how they are made, so that they can be well protected when quenching fire"
8882,two small boya are chasing each other,these children are playing together on the grass,it seems these kids are relatives,and they love each other so much,these small boys love chasing each other
8883,an old man is giving something to two men dressed in the same type of clothes,its like his give the a certain clothe ,what kind of place are these people,"his in  town,  and this place is so nice ","yes, and maybe a lot of visitors come at this school"
8884,"different people are seated on the grass and a lady is taking pictures of small girl standing on a skate board,","I have seen, but have you seen how the kid looks?","yes have seen, the kid is so smart with what his dressing",are these people one family or they are different,"no, it's different people who have gathered togethet"
8885,"a child is eating corn, closing the eyes",but why closing the eyes or maybe it's hot,it was happy to eat maize,yes he wants to feel the sweetness of the maize,a lot of kids love to eat corn 
8886,"men are playing rugby, diving on each othe","they are really diving, and certain games you get hurt ","it's just that they even used, because you have to really feel tired when playing this game",they wear to protect their face and chest ,yes because you tend to  crush a lot when playing
8887,a man is squatting andholding clothes,"it seems his putting in a washing machine, he want to wash","you are telling the truth, others are even being washed in the machine",this man doesn't like to keep dirty clothea,you know clothes when you are not washing them quick tend to be difficult washing them again 
8888,a girl child is holding  bat for playing cricket,and she looks like she plays and knows lot,it's like she wants to be playing this game when she grows ,"the way she looks, it seems she can play and knows how to play","yes, because you have to start when you are young if you really want to know a sport"
8889,a girl child is climbing the wall,but is this a wall or a copboard the father made her stairs shes climbing  ,this type of wall usually found in kids schools for playing,it seems its board with a lader to me ,"no, it's wall for playing"
8890,an old man is standing on the road in place of snow ,"and the he's looking, it's like his angry",I think he felt so cold,"maybe it's true, its coldness becauese his not happy",places like this are very cold
8891,a man is seated and reading a book to the crowd ,I think he teaches something or his just some information,"I think this is a school, because I can even see others seated with bags","it's true, they are at school",maybe these people had a exams
8892,a man is skating on a skateboard ,"this person knows how to skate, because it can bad make u fall this skateboard is pushing like this","yes he knows, cause others can fall if they try to do this",and his been skating for a long time,"yes, he started long ago and his even used "
8893,a lady is standing taking photos in  a place with trees,it seems like this lady wants a good place for taking pictures,it seems she's one those women who take picture to be put in magazines with different stories,"yes she can be like those,or she just want to take pictures",women love taking pictures
8894,army viehcles moving lined up,are they preparing to go for war or it's were they are coming from,maybe their going somewhere or coming from somewhere ,"yes, these people are on a journey somewhere",you know soldiers go anyaere they are sent
8895,a man is watching football in a stadium,"and his just alone on top, maybe it's good place to watch for him",it seems this were he has a good view,it's true because he can't just be on top like this,maybe his even a player this game but just resting
8896,a woman is combing her long hair,and she's opened  one eye and the other one is covered with her hair,it seems shes just coming from washing her hair,I think shes cleaning because she going somewere,yes she might be going somewere that's why she washing her hair
8897,women standing and others seated are watching a woman dancing,"it seems she knows how to dance, because a lot of people are watching her","yes, or maybe she's teaching women how to dance",and there a lot of viewers ,maybe it was so important to see how the woman was dancing
8898,kids are hold a tree which they are planting together with a woman and man,"this looks like a family, and they are happy to plant a tree ",maybe they are teaching children the importance of planting flowers,"you can be right, they are showing them how to plant trees","yes, it's very important to plant trees"
8899,a man dressed in a suit is going up the stairs of a building,"and the building Is very nice, I can even see this monument in front of him",it seems this a building were this man works from,yes maybe he works there,"looking at his dressing and the bag his carrying, ,I think his at work"
8900,two small boys are happy in water ,they are so happy to swim together at this place,"yes they are happy,because kids love to play in water",maybe they are competing because one is standing raising his hands and shouting like his wone,yes thats true
8901,men are in a boat stiring the water with sticks,"it's true, think they are going somewere with a boat","I think they are competing with boats, because I can see others in another boat","it true, it seems these people are competing",our friends in other countries have different kinds of sports
8902,a man is riding a motor bike,but they not those who compete with motor bikes ,yes it seems like that looking the clothes his wearing,"and his speeding, maybe his in the first position","yes it seems so, men love games of driving things "
8903,a lady is wearing a hat and she's sweeping leave on the road,it seems this is her job,"yes, and the clothes shes wearing are for road workers",but can she be sweeping alone in the road,because it's also a job and she gets paid
8904,a lady is with a child which is looking at toys,"yes, this woman can be the mother",and the child is happy to play with what is there,his happy to see the toys he loves to play with,kids rely love toys 
8905,one lady is passing in the road outside a building,it seems this woman is going somewere,"with the clothes she's wearing, this place might very cold","it's true, because a person can not wear like this if it's hot",and this woman looks like she's coming from home
8906,a boy child is happy swinging,"the child is very happy, I think his with some people by this place","yes, maybe his with parents at this place","it's true, bacause a child like this can not be alone in this place",and children love to swing
8907,two men dressed in white clothes are cooking,"and they are both looking fat, don't know if it's bacause they work with food","maybe it's their bodies, and the food they cook might be for sale","you are telling the truth, but they can't just cook without even tasting for salt ",and this time male cooks are common 
8908,two ladies are seated taking a photo with a camera,and they are both smiling when taking a picture,they are happy to take a picture together,it's true they are very happy,maybe this place is nice for taking pictures
8909,a big man is wearing a helmet ,it seems his doing some work that requires protecting your head,"no, this helmet is for cyclists ","yes, it's what they use to protect his head incase he falls ","no, this old man is from riding a bicycle "
8910,a man is drawing a flower on a paper,"he rely knows how to draw, because he has drawn so wll",it's like he paints a lot of things not just flowers,"yes, it seems he also knows other things","yes, maybe even drawing tatoos"
8911,a young boy is happy running,and what his wearing looks like a football player,"yes, maybe his playing with friends","you are right, it's running after friends in front ",because this kids at this age love to run so much
8912,a child is laughing so much,"it's true, this child happy of something",maybe the friends are making him laugh,"it seems so, because he can't just be laughing alone like this ",it's good his laughing because it's very bad when a child is angry
8913,a big man is hold a check of a woman in a viehcle and she's happy,"it seems his saying goodbye, or just showing his love ","the woman looks suprised, maybe the man has shown her something",I think his saying goodbye to this woman in a viehcle,"it think  so too, because a woman can not look like this for no reason"
8914,a small girl is going up the stairs of a building,"maybe this child wants to enter the house, she's tired of being outside","yes, this child is entering the house ",and the house has long stairs,"yes, it's like this house is so big"
8915,a man is in boat which is on a big river,"but these are things behind the boat, are they waves or just wind","no, it's wind behind him because if it's wave, he would have moved out already ","you are right, If it was waves he would have run away long ago ",and it seems his just alone in the boat 
8916,two men are fighting and wearing roller skates,I think this is a game and a referee is just near by,but why can they be fight in rollerskates  in this type of game ,"maybe that's how they love it, such that you need to have good stamina when fighting ",our friend rely have different kinds of sports
8917,a boy and a girl are crossing the river stepping on stones,it seems these kids are going somewhere and you have to pass through this river,and the river looks so big.,and these kids don't fear passing here ,"no they don't, it seems they have been passing here for so long"
8918,a man is holding a camera and the other one is taking picture with his camera ,it seems they are capturing something in front but this other man is trying to take a nice view somewere else,"I think they are preparing for day of  taking pictures, because were they are standing looks like a musical stage ",are they photographing musicians or just places,"no, just viewing places "
8919,a man is jumping the chairs on the road with a skate board ,and he rely knows how to skate beause someome else can easily fall,but it's so surprising why his playing at this area,it seems he loves the place for skating or it's just nice ,maybe playing in this area is allowed
8920,a man has something like small cars his spining in his hands,this man is leaning how to fight using these things his holding.,"it's seems his been fighting for longtime, from the way his dressing ","it looks like that, this has been fighting for so long",maybe he even teache people how to fight 
8921,people wearing helmets and  coats are standing in an office,maybe these are builders checking were to repair the building,"yes it's them, discussing on how they can work on one thing","yes, because it seems they are showing them somewhere  to repair","maybe the work to be done is big, that's why they are discussing together"
8922,a man and a woman are standing with a bicycle,and both are smiling when taking the photo,and I think they are not alone because there is another bike without an owner ,"it's true, and there is a car which is parked ",maybe there is a friend that came with a car
8923,a man hiding in clothes is walking,it's like this person is acting plays in the building,"yes, but these people seated on chairs what are they doing",I think they have met to discuss something or to watch games ,"yes, maybe there were games and these people are referees "
8924,a big man is walking on the road and there  decorated stones on the sides it,this big man looks like his looking at something or maybe buying something,it's seems his tired from work and his going home,can this be a work place or a grave yard,his just passing along the way
8925,two men are lifting their hands looking at a clothe in the air,it seems this other one has taken his friends shirt using it to make acts ,maybe they are both causing the clothe to rise up,"no, I think its this older one showing a game to this other one","yes, that can be true"
8926,a lady is playing with ball with a small girl,they all seem to love this game because they are all focused ,and the child is so happy to play the ball,"it's true, his happy think he loves it",it's good when a child is growing happy
8927,two big men a standing discussing ,I think they saw each other in a while these two men,"and where they are looks so bright, don't know were they are ",where they are is a building  like a store or a hotel,I think it's that place you are talking about
8928,a man looks so suprised when barbing his hair,this man is suprised at what they want to use when cuting his hair,its like removing hot air and his now afraid,"and his rely opened his eyes looking at it,  maybe he thinks it can cut him",maybe his afraid of barbing 
8929,one woman is combing the hair of her friend,"and they look like talking about something, because they are all smiling ","yes maybe their discussing, ladys love to discuss","it seems so, because women don't just wear quiet",And maybe the woman combing her friend its  the job she does  
8930,a bird is stand on the side of a big river,it looks like waiting for others this side of the river,"yes, or it saw some food it wants to eat ",I think there others nearby this river,and this place looks like its getting dark
8931,a lot of people are running in the road ,these look like sports and one should win among them,and their a lot lot running in this sport ,"it's true, but is the winer just one out of all these","no, maybe it's not one because these are a lot "
8932,men wearing same black dresses are walking together,why are these people dressing like this ,it seems like these people are preachers ,"it true, they look like prayer leaders","yes, maybe they are coming from preaching or it's when they are going"
8933,"a man is in a short, without a shirt and wearing roller skates ",he seems to be watching something by this place,"yes, but what makes him dress like this?",I this his one of those people that seek attention or he has something to say to the people,"yes, or maybe it was hot for him"
8934,a big man  wearing fire fighter suit is splashing water from a pipe in front of a car ,but is he puting off fire or just washing this car,it seems his putting off a fire where his splashing water,it's true because he can't just splash water like this ,it was good they put it off quickly because the car would have blasted 
8935,a young boy is seated in a place with a lot of toys,but can all these belong to him or it's just a shop were they sale toys,it seems his by the shop because they are a lot,"they are too much, they buy all these for him",or maybe he was difficult to romove from this place because children love toys 
8936,people are in a place that looks like for playing games,and the one selling is wearing a hood such that u can't see his face,"and they were so happy to be in this place, maybe this place makes them happy",it seems this place is nice for resting ,yes it looks very nice
8937,people are walking somewere with tall buildings,it seems people use this road so much for walking ,"yes, maybe a lot of them work from this place ","you are right, maybe a lot of them use it when going for work ",maybe they work in those buildings 
8938,kids are playing cricket ,it seems even the parents have come to watch how these kids are playing,yes they have come to support their children to make them happy,and the parents are even seated in chairs ,"yes they have to seat, bacause maybe the game can take long"
8939,a kid is afraid of water splashing from were it's standing,or maybe she didn't expect that the water can splash like this or it's cold,maybe she knew it will splash and she's just happy to play there ,"it seems so, she just wants to play",a lot of kids love to play in water several times
8940,a man is singing a song and the friend is playing the guiter,"yes, these people are singing and it's like they love to sing so much",maybe they are singing to the crowd  for some money,or maybe these people are singing somewere ,yes it can be like that
8941,people are playing a game the whites call roki,but can this be a game or their acting plays,"yes it's a game, it seems they bumped into each other and fell down","it's true, these two crushed and fell down together",and the clothes they are wearing maybe protected them from getting hurt after crushing
8942,a lady is playing in a big river ,this lady looks like a swimmer and she has come to the river for practice ,"yes, it's seems she's involved in swimming ","it's true, and she has come here for practice","yes, I think it's what she came for "
8943,this old man is beating on cans using sticks,I can see a woman with two children near this man,maybe this man plays for people passing by the road to give him money,"its true, this can be his job",that is what makes people watch him
8944,two old women are walking in the road near a place that looks like a market ,and they are looking at some thing displayed on the road  ,it seems they saw something they wanted to buy ,"yes, they seem to be looking so much on things displayed","women love shopping,  even what they didn't not come to buy"
8945,a woman is happy in the crowd and carrying thing on her body,she has a tag her head that is found on taxis ,maybe she also drives a taxi or she is speaking on behalf of taxi drivers on the issues they are facing,"it can be true, because why can she dress like this","yes it's true, she can't just have all these things"
8946,a man is eating something in the crowd ,and this place has a lot of other men,maybe these men met to discuss some stories,maybe it's near a stadium but the game hasn't started,"yes, maybe there was a game people came to watch "
8947,a woman is playing basketball,it seems the game is hard because she's so focused on playing,and this lady looks like an old woman,shes even strong looking at how she's running with the ball," it seems he started playing long ago, and is even used "
8948,two dogs are chasing each other in sand,"yes they are chasing each other, but are they just alone in this place or the owners are there ","it seems they are with someone who brought them here, because they can't just be alone by this place",yes they can not come to this place without owners,and this place seems like a river side
8949,people are walking outside a big building,and this place looks so nice with flowers and good building ,the place looks like court were they judge people,"you have also seen how it is, that is true
","yes it's well known, mostly is very big building"
8950,men are wearing helmets and clothes for firemen,I think something has happened at this place for it to be protected like this,"yes, maybe they came to put of a fire that started","what you just said can be true, because a place can not be protected like this",it's good they ran to this place if fire started
