IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
9837,A man is walking on a bridge made of wood and wires,Where is this old man coming from?,This man is coming from a mountain which is behind him and has snow,As this man is crossing the bridge he is holding the wires so as not to fall down,This white skinned man's air is blowing due to wind
9838,Two men are sitting while one s leaning on the other,What is the are the colors of the shirts these men are wearing?,The man leaning on the friend is wearing a striped shirt while the other one is wearing a black shirt,Why is the man wearing a striped shirt leaning on the man wearing a black shirt?,These men are looking sad thus they are comforting each other or they are drank and dozing
9839,A child is playing with toys on a table made of wood and glass,What is this white skinned child wearing?,This child is wearing an orange shirt and a reddish short,Where is this child playing with the toys from?,This child is playing from the house and some of his toys are yellow while others are black
9840,An old man and two young men are sitting in a building,What is this old man doing as he is sitting in the building?,The old man is reading a newspaper,Where are these young men and this old man?,It seems these two young men and the old man are in a place where they food
9841,A young boy is playing besides a water pump,How is the area besides the water pump looking?,Besides the water pump there is good looking green grass,This water pump is pushing water at a great distance,Besides this water pump there is a building
9842,Two middle aged white skinned men are sitting on chairs,What are these men doing as they are sitting on chairs?,One man is having a bottle of alcohol and the other one is eating food,one man is sitting on a green chair and the other one is sitting on a white one and they are both sitting in front of green plants,One man is having long hair and he is wearing a black shirt and a light brown trousers while the other one has short hair and he is wearing a black shirt
9843,A crowd of different people is walking on the road,What kind of people are in this crowd?,In this crowd there are men and women of different ages.,Alongside the road there are green trees and street lights,This road people are walking on is made of cement
9844,A woman is dancing a certain type of dance on the stage,What colors does the stage have?,This stage has a big cloth with a blue color on one side and a green color on the other side.,In which way is this dancing on the stage?,"This young woman is wearing a small dress and she is jumping, lifting her hands up and folding he legs"
9845,A black skinned lady is walking along side some shops,What is this lady wearing on her body?,"This lady is wearing a vest ,a shirt and a trousers",What is that glass on the right hand side of this lady showing?,This glass is showing that on the left of this lady there is a vehicle and another person
9846,A black skinned man is selling different things on the road,What is at this place where this man is selling from?,In this area there are two  tall buildings which are at a distance from each other and in the middle there is a road where people pass,What type of goods is this black skinned man selling along the road?,This man is selling goods such as dolls and toy guns which children play with
9847,A group of people men and women of different ages are sitting under a tent.,What are these people doing sitting under the tent?,These people seem to celebrating Christmas while playing music,What is this group of people using to play music and what are they wearing?,They are using different musical instruments to play music and they are all wearing red hats
9848,A girl is listening to a song being played by a boy,What is this man wearing when playing the song?,This man is wearing a black trousers and shirt and he has long hair,On the right hand side of this man there is a wall where three ladies are sitting,All these four ladies are paying attention to listen to the song being played by the man
9849,A cat with striped fur is playing with a rope,In what way is this cat playing?,The cat is jumping as it is playing with the rope,How is the place where this cat is playing from looking?,Behind this cat there is a wall painted brown and where it is playing from the carpet
9850,A white skinned woman is with a white skinned small girl,What is the white skinned woman doing?,It seems she putting something that looks like mushroom on the mouth of the small girl,What is the difference between these two ladies who are white skinned?,The woman has black hair while the small girl has brown hair
9851,A white skinned man is holding a baby in a showel,Explain what the old man and baby are wearing,"The old man is wearing a black, a black cap and spectacles",where is this old man standing with the baby?,This old man with a baby is standing in a house painted cream white
9852,A black skinned man is wearing or ornaments on his neck and head,What kind of clothing is this man. wearing on his head?,This man. is wearing a red head covering where there beads of different colours,What colors are in the beads the man is wearing on his head?,"These beads have colors such as yellow, black and brown"
9853,A fat man is sitting on a red motorcycle,What is this man wearing on his body?,This man is wearing a black trousers and cardigan where there are drawings of bones,Where is this man as he is sitting on a motorcycle?,This fat man who is on a motorcycle is along the road and on his right there is a building
9854,A  white skinned young girl with short hair is holding a ball,What is this young girl doing?,This young girl has been handed something round to choose from where she is selecting something,Where is this girl when she is holding a ball?,This girl is at a play ground where there are other kids
9855,A man is skating on snow,What is this man using to skate on snow?,This man is wearing what to skate with and he is having a clutch,What has this man done to protect himself from coldness due to snow?,This man is wearing a head sock a  very warm cardigan and a trousers
9856,A person is skating on snow using one skating board,What is this person wearing when skating?,"The person is wearing a black trousers and a top which has colours blue, black and red both which are very thick.",Why is this person wearing thse thick clothes?,It is because this he wants to protect himself from snow and he is also wearing a head sock for the same reason
9857,Two women and one man are sitting on a long brown table,What are these two women and one man doing?,It seems they are studying and discussing what is in the books on the table,Where are these two women and a man sitting?,Behind the lady and the man there are chairs that are found in classrooms
9858,A dog is catching something round and green in it's mouth,How is this dog catching the green round thing looking?,This dog has white fur on it's entire body and a red belt on it's neck,What is the dog doing when catching the green object?,This dog is jumping and lifting it's legs and then it's catching the green object using it's mouth
9859,A young man is playing a white guitar,How is the place where the young man playing the guitar from looking?,Where the young man is sitting looks dark it's seems there is no enough light,How is this young man playing the guitar dressed?,This young man is wearing a white shirt and a black cardigan outside
9860,A man is playing a game of riding a skate body  with some tires,How is the boy playing this game dressed?,"The boy is wearing black shoes, a white shirt and a blue trousers ",How is this boy playing this game?,This boy is riding a skate body on a metal bar fixed on the corridor of a building. Behind this man there a person who is walking
9861,These men on the picture are playing basketball,How are these men playing the basketball?,In these men there are two teams competing.One team is wearing white and the other team is wearing brown,On the sides of this court there are people watching and cheering,All the men playing are wearing shorts and short sleeved shirts
9862,white skinned man is climbing a mountain using his tools,What kind of clothes is this man wearing?,"This man is wearing a helmet, a black shirt and a brown trousers",What is this man carrying on his waist,It seems this man is carrying what to use for piercing when climbing the mountain on his waist
9863,A human being is sitting on bare land during the time of the night,How is this man looking on the  body and face?,This person has medium body size but the face can not be seen clearly,What is the person doing in this bare land at this time of the night?,It seems like this person wants to look how the stars shine nicely at night in the wilderness
9864,A white skinned man and woman are standing,How is the place where this man and woman standing looking?,Behind these people there is a picture where there is a beach and green trees and besides them there is a wall painted green,What clothes is this man and this woman wearing?,The woman is wearing a blue trousers and a brown shirt while the man is wearing a black shirt and trousers
9865,Two women are withdrawing money on automated teller machines,Explain how these  machines for withdrawing money are looking,These machines have been fixed on walls and they have where to press to withdraw money,Explain the people standing on the machines for withdrawing money,On the Left there is a woman and her two  children a girl and a boy and on the right there is a woman who is just alone
9866,This picture is showing two kids playing in water,What are these children wearing as they are playing in the water?,These children are wearing swimming costumes which are blue in colour,What are these children using when playing in the water?,These children are having something similar to swimming aid and is made with light plastic so that they do not drown
9867,A man wearing a hat and a woman with long hair are standing on the road,Explain what this man and  the woman are doing on the road?,This man wearing a hat and this woman with long hair are showing affection for each other on the road,Both the man and the woman are wearing black warm cardigans,In front of them there is a building painted cream white and a big road
9868,In this building which They have painted with a cream white color there is a wedding for white skinned people,Who is this man wearing a suit and who is this woman wearing a dress?,This woman wearing a dress is a bride and this man wearing a black suit is the groom,The bride and the groom are dancing on the stage whilst they are kissing,In front of them there is someone taking pictures of them and behind them there are a lot of people watching the wedding
9869,One man and two women on the picture are standing on the road,Where are these two women and the man standing?,Besides these two women and a man there are trees showing that they are in a forest,A man wearing a cream white trousers and a woman wearing a jean seem to be lovers,These two lovers and the woman wearing a black trousers seem to be one happy family
9870,Young children where there are girls and boys are in an computer room,What is this boy showing the two girls?,This boy is showing the two girls what is on the computer,Behind this boy and these two girls there are other children using computers,Among these children there is a girl with long hair and two boys
9871,Around this area there are a lot of trees and benches used for resting and buildings,what is this old man wearing a maroon jersey doing?,this man wearing a maroon jersey is sitting and  resting on a green bench,What is the man in front of this old man doing?,This man wearing a shirt and a white cap and a grey trousers is working using a pick
9872,This picture is showing people who have opened a store,What kind of people have opened this store and how are they looking?,Among these people there are four women and two men and all of them are white skinned.,How are these four women selling food similar in looks,"All these four women are dressed in black,they all have dishes in their hands and they all have black hair"
9873,Two young boys are playing a game called  hockey,What is the boy in the goal post wearing?,This boy is wearing a helmet to protect his head and what to protect his feet.,The boy in the goal post has what to use to play hockey,Behind this boy in the goal post there is a tree having green and yellow leaves
9874,An old man is wearing a uniform for police officers,How is the uniform for police officers worn by this man looking?,The shirt this man is wearing is blue in colorand the trousers is black,How is the place where this old man is standing looking?,Behind this man there is a wall where there is a picture of two women
9875,On this picture there is someone who has been tied ropes by other people who are besides the person,What are these people surrounding the tied  who is in the middle person doing?,It seem these people are pulling this person they have tied using a rope,What kind of rocks are these people in the sides using to pull the person in the middle?,These people are using ropes of different colours such as green and brown
9876,A man having grey hair is touching the back of his head whilst looking in the sky,What kind of clothes is this man with grey hair wearing?,"This man is wearing a black jacket , white shirt and and a neck tie",Behind this man there is a wall painted black with black writings,It seems like this man is confused as he is reading the writings on a black wall
9877,This picture is showing people of different ages who are doing different things.,What are  four young girls wearing black shirts doing?,These four girls wearing black shirts are using grass to knit.,What are these people behind these four young girls doing?,"Behind these four young girls there are people doing different things others are walking, others are conversing and others are making flowers"
9878,This picture is showing people with each one sitting in their bicycles,What are these people doing with each in their bicycles?,These people are waiting for people to carry them on the bicycles,How are these bicycles looking?,All these bicycles these people are having have two wheels and green tents on top
9879,This  picture shows a white skinned  man  as he is singing a song,What is this man using to sing the song?,This man is using a black microphone when singing,How is this place where the man is singing from looking?,Behind this young man there is a wall made of bricks and where he is there lights of different colours
9880,On this picture there is a man who is standing with a white and brown dog,What is this man with a brown and white dog doing?,This man is having a gun in his hands and he is pointing it at one point,What kind of clothes is this man holding a gun wearing,"This man is wearing a jean blue trousers, a short sleeved shirt which is green in color and a reddish cap"
9881,This picture is showing five men with motorcycles each,How is the place where these three with motorcycles standing looking?,Behind these five men there is a black gate and a grey fence,What are these five men wearing to protect themselves as they are riding the motorcycles?,These men are wearing helmets on their heads to protect the head from road accidents
9882,On this picture there is a white skinned grown woman,What is this white skinned woman doing?,This white skinned woman is standing while singing a song.,Explain what this woman is using to sing a song,In front of this woman there is a microphone that this woman is using to sing and she is also playing guitar in her hands
9883,This picture is illustrating a girl and men walking on the road,How is this woman walking on the road looking?,This black skinned woman is wearing a black jean and a sleeveless shirt,How is the place where these men and this woman are looking?,Behind this woman there is a building along the road and there are trees. There are also benches for resting
9884,Alot of people of different ages are standing on the road,How is this big road looking?,This big is made of small blocks made of cement,What is along this big road?,Along this road there are tall buildings and these buildings have electricity
9885,In this picture there are alot of green trees,What is this young boy in the picture doing?,This white skinned boy is playing in this forest where there are trees,How is this boy playing in these green trees?,This boy is swinging from a rope tied to a red ladder
9886,This picture is showing two women whilst they are standing,How is the place where these women are standing looking?,one woman is leaning on a wall for a building colored red and the other one is standing at the door,What kind of clothes are these two women wearing?,The woman leaning on the wall is wearing a blue skirt and the other one standing at the door is wearing a striped skirt
9887,In this picture there is a man carrying a fishing net and going to the river,It seems this man is going to do what at the river with a fishing net?,This man is going to catch fish using this net,How is the river where the young man is looking?,in this river there are alot of rocks and on the sides there are hills having green trees
9888,In this picture there are two young  girls and an older man,Where is man and the two young girls?,These two young girls and this man are in a place resembling a classroom,What is this man and these young girls doing in this building,It seems like this man was teaching these young girls
9889,This picture is showing different people where there are men  ladies walking,What kind of people are walking on this road?,All these people walking on this road are white skinned,How is this place where these people looking?,Behind these people there is a poster where they have drawn a woman wearing only a pant
9890,This picture is showing two men whilst they are standing.,What kind of clothes are these two men wearing?,one of these men is wearing a black gown and the one is wearing a black shirt and trousers and he is also wearing a head covering,How is the building where these men are looking?,This building is painted white and there and there is electricity in it. Behind these men there are also some other men
9891,In this picture there is a dog playing in a pool containg water and is made of pebbles,What else is at this area where there is a pool of water?,On edges of this pool there is a man standing who has put his hands in his pockets,"Behind this man there is a parking lot where there are vehicles of different colours such as brown, grey and balck",Behind the parking lot there is a big white building
9892,A man wearing a jean is standing on the road with clutches,What is this man with clutches doing?,It seem this man is asking for Money on the road,What else is in this picture except from the man with clutches?,Behind this man there are different people walking
9893,In this picture there are people walking along the a building painted white,What is  this black skinned man standing on the road doing?,This black skinned man seems to be talking on the phone as he is standing on the road,What races of people are walking along the building?,"There is a group of different races white skinned, black skinned a d Indians"
9894,This picture is showing an old man and a woman selling shoes,Where is this man and this woman selling the shoes from?,This old man and this woman are selling shoes in a building made with timber,In front of this woman and old man there is a man with a blue plastic,At this building this woman and this old man are selling clothes there is a poster with words written in Chinese
9895,This picture is showing a woman sitting on a chair with two kids,What has this woman done to a child who is sleeping?,This woman has put the head of the child who is sleeping on her thighs,What else is this woman holding as she is having the sleeping child on her laps?,This woman is holding a red ball in her hands with a child on her laps
9896,This picture is showing a dog with white fur,What is this dog with white fur doing?,This dog with white fur is sitting while it's breastfeeding,This dog   has it's mouth wide opened as it is breastfeeding the young ones,Even the young dogs being breastfed have white fur and they are sitting close to their mother
9897,In this picture there is a woman and a brown cat,What is this woman doing with a cat on her face?,The cat is biting this woman's nose,How is the woman's facial expression as the cat is biting her?,This woman has tightened her face to show that she is feeling pain
9898,This picture is showing two men standing on the bridge,How is the bridge where this man is standing looking?,This Bridge where these two men are standing is made of metal bars painted white,What is in front of this bridge which this man and his colleague are standing on?,Across this bridge where these men are facing there is a big building
9899,On this picture there is a dog with a lot of fur drinking water,Which place is this where this dog is drinking water from?,This dog is drinking water from a river where water is passing,What else is on the other side of the river where the dog is drinking from?,On the other side there are trees which has green and yellow leaves.
9900,On this picture there is a person wearing a cardigan and a blue jean,What is this man doing on this wall where there are white writings?,It seems this man is repairing a black bicycle,How is this man repairing this black bicycle,This man has turned this bicycle upside down he is repairing a back tire
9901,On this picture there is an old man sitting on a chair,Which building is this old man sitting in?,This  building this old man is sitting in an art shop,What clothes is this old man wearing?,This old man is wearing a blue shirt and a black hat
9902,On this picture there is a man on the top of a roof,What kind of clothes is this man wearing?,"This man is wearing an orange shirt and helmet , he is also wearing a blue trousers",What is below this man who has been lifted up by a machine?,Below this man there are houses with roofs of different colours
9903,On this picture there is a man wearing black clothes,Where is this man wearing black clothes standing?,The man wearing black clothes is standing along the road,What is behind this man wearing black clothes?,Behind this man wearing black clothes there are different people of different ages
9904,This picture is showing two people who are climbing a wall,What are these two people using to climb the wall?,These people are using ropes tied at the top of the wall to climb,How is the wall they are climbing looking?,This wall is made of bricks and glasses which look like a mirror
9905,On this picture there is one man and two girls,What is this man and these two girls doing?,The girl behind the man is singing a song while the man is playing a guitar,What is this girl behind this man using to sing?,This girl is using a microphone to sing. The other girl is visible by her head only
9906,This picture is depicting a woman with people watching her,Why are people watching this woman standing along the road?,It is because this woman is being photographed by film makers,This woman is wearing a striped dress reaching the knees and high heeled shoes,Besides this woman their are vehicles aligned along the road where this woman is standing
9907,On this picture there is a white skinned man as he is  standing,What kind of clothes is this man wearing?,This man is wearing a white shirt and a white hat on his head,Where is this man who is wearing a white and what is he doing?,It seems this man is in a kitchen and he is cooking.
9908,On this picture there are alot of people as they are walking on the road,What kind of people are walking on the road?,"These people are people of different races , skin and language",How is this road where people of different races walking looking like?,This road where these people are is in the middle of tall buildings and there are a lot of people on it
9909,On this picture there are tractor as it is lifting a broken wall,How is this tractor looking?,This big vehicle is painted yellow and it has a big provision   to use for lift things,Explain how this area where the big  yellow tractor is looking?,Behind this vehicle there is a building which has a lot of windows and in front of it there is a broken building
9910,On this picture there are two men standing on a corridor of a building painted brown,What kind of clothes are these two men standing on the corridor of a building wearing?,One man is wearing a black shirt and a white trousers and the other one is wearing a black trousers and a blue shirt,What else is outside this building painted brown?,In front of this building where there are men there small and big  stools and a basket
9911,On this picture there is a big girl and a small girl,What are these girls doing,These two girls are swinging on swings,How is the place where these two girls are looking?,Behind these two girls there is a wall painted greyish and I. the ground there are bricks painted maroon
9912,On this picture there are six men wearing helmets as they are standing,What are these men wearing on their bodies as they are standing?,All these six men are wearing  grey  cardigans orange swines,What is the man wearing a yellow helmet holding in his hands?,This man with a yellow helmet is having a phone
9913,On this picture there is a boy who has tied a rope oh his body,What is this Young boy doing as he is swinging from a rope?,It seems like there is something that this boy is crafting,What kind of clothes is this young boy wearing?,This young boy is wearing a black short with red lines and a blue shirt
9914,On this picture there is a man playing a game called hockey,What kind of clothes is this man wearing?,"This man is wearing what to protect his head,legs and hands",What is this man holding in his hands?,This man is holding something similar to a clutch which is used to Play the game
9915,On this picture there is a big tared road,What is on this big tared road?,On this road there are two men riding their bicycles,What is on the other side of the big tared road?,On this other side of the road there are a lot of vehicles and buildings
9916,On this picture there is a white skinned woman,What is this white skinned woman wearing?,This woman is wearing a short sleeved yellow shirt and a black short,What is this white skinned woman doing?,It seems this woman is running on the road near a river shore
9917,This picture is showing a dog with brown fur,What is this dog with brown fur doing?,This dog with brown fur is playing with a broom,How is the area where the dog is playing from looking?,Where the dog with brown fur is playing from they have put a Stony brown looking floor
9918,On this picture there are a lot of  people of different ages,What is in front of this picture where there are a lot of people?,In front of this picture there is a picture of a woman wearing a yellow shirt in the outside,What is this woman putting on her ears?,This woman is putting on yellow beats in her ears while holding alot of foam in her hands
9919,On this picture there is a man carrying an heavy bag which has red ropes,Where is this man with an heavy bag?,This man is walking in a place having snow,How is this place having some looking?,This place having snow is looking beautiful and has alot of trees
9920,In this picture there are two ladies playing volleyball,What kind of clothes are these two ladies wearing?,This ladies are wearing breast holders and pants,Which area are these ladies playing the game from?,It seems these ladies are playing this game on a river beach
9921,On this picture seven boys walking on the road,Which races are among these seven boys?,Among these seven boys there is white skin and black skin,How is the place where these seven boys are looking?,Along the road there are tall buildings and there is also an old man walking
9922,In this picture there is a girl with a bicycle standing along road,How is the road where the girl is standing looking?,This road is tared and has yellow lines,What is along this big road?,Along this road there are big buildings as well as parked vehicles
9923,On this picture there are two men where one is holding the other ones foot,What are these two men doing while one holds the other ones foot?,These men are playing a game called in English American football,How is the place where these two men are playing from looking?,On the ground there is no green grass
9924,In this picture there is a man who is  looking as if he is about to fall,What is this man doing to seem as if he is about to fall?,This man is holding something that's supporting him as he is stepping on a four wheeled board,What kind of clothes is this man wearing?,This man is wearing a green short and a blue shirt
9925,On this picture there are four slim wild dogs,How are these four slim wild dogs looking?,These four slim wild dogs have striped fur,What kind of place are these wild dogs in?,It seems these four wild dogs are in a forest where there is dry grass
9926,On this picture there is a boy and a girl,What is this boy and this girl doing?,This boy is sitting on a a chair and the girl is lying on the ground,Where is this boy and this girl?,This boy and this girl are sitting behind a fence close to a river
9927,On this picture there is a young boy and a woman,What is this boy wearing a red cap doing?,This boy is looking at stars,What is this boy who is wearing a red cap using to look at the stars?,This boy is using a telescope
9928,In this picture there are pople who are sitting in a shop where food is sold,How is this shop looking inside?,Inside this shop there are alot if chairs and tables,What is this outside shop where there are people sitting?,Outside this shop there is an old man passing on the corridor
9929,On this picture there is a young boy and a big boy,What is this young boy doing?,This young boy is cutting his beard while looking in the mirror,What is this big boy doing on the bathroom entrance?,This boy is watching the young boy who is cutting his beard
9930,On this picture there is a man and woman while they are standing,Where is this man and woman as they are standing?,This man and woman are in  a boat which is on the river,What is this man and this woman who are standing doing in the boat?,This woman is having a stick which he is using to catch fish
9931,In this picture there is a woman and a boy standing,What is this woman doing to this boy?,It seems this woman is nursing this boy,Where is this woman and this young boy standing?,This boy and this woman are standing on the corridor of a building
9932,on this picture there is a road made of tar,What is happening on this tared road?,Three are alot of people of different ages on this road,What is along this tared road?,On both sides of the road there are tall buildings
9933,On this picture there is a head looking like a girl's head,Where is this head of this young girl?,The head of this young girl seems to be in the water,What is the head of this young girl doing in the water?,It seems the reason why this head is being seen from the water is because the girl is about to drown
9934,On this picture there are two kids and the hands of an older person playing with them,What are these kids playing on?,This kids are swinging on a tire tied to a chain,How is the place where these kids playing from looking?,At this place there is snow and big buildings
9935,On this picture there is a woman who is with a baby boy,What kind of a place is this  where the woman and her baby boy are?,This woman and this baby boy are in a building,What is behind this woman and  this baby boy?*,Behind this woman and this young boy there are two men
9936,On this picture there is a man and two women,What is this man and these two women doing?,These women are pecking the man on his cheeks,Where is this man and these two women?,Behind these two women and one man there is a building along the river
9937,on this picture there is a man holding a wood,what is person doing with the wood,this man is making a boat using woods,where is this person making a boat,this man is standing in a room where they make carpentry  items
9938,on this picture there is someone who has something to protect his face,what is this person who is wearing something to protect his eyes doing?,this person is play a game of skating in snow,"what is this person wearing to protect , from snow","this person is wearing a red jersey,a stripped hat and  cloves"
9939,there are people with different ages on this picture,where are there people with different ages are?,these different people are in a building with less light,what are these people doing even those who have painted?,it seems these different people are mourning  a person on the picture
9940,there is a man on a motorcycle in this picture,what is this man doing on a motorcycle?,this man is driving a  motorcycle on a small road in the bush,How is  the  bush this  man is driving a motorcycle in ?,this Bush  has green big trees and few grasses
9941,on this picture there are men playing a game called American football,how many people are playing this game?,these men are fourteen with two other referees,where are these men playing this game?,these fourteen men are in the sports field with green grasses and yellow lines
9942,on this picture there  is a man with a stick sitting on a chair,what kind of chairs is this person sitting on,this person is sitting on a wheel chair,how is the place looking where this lame man is ?,this place looks beautiful because it has flowers and other  plants
9943,on this picture there is a man sitting on a chair  on the road,this man sitting on the broad what does he have ?,this man has two bags and a guitar,what is behind this man playing a guitar?,behind this man there is a big green tree
9944,in this picture there is a man sitting on a chair resting,what is in front of the man sitting on a chair?,in front of this man there is a pool of water,this bman sitting on a chair resting has removed his shoes,in front of  this pool of water there are green trees
9945,this picture is showing four people singing songs,explain four people  singing songs on this picture,on these people there are two men and one woman,what are these four people using to play music,"these people have guitars, microphones and   others music instruments"
9946,on this picture there is a man holding a phone in his hand,what is this man doing with this phone on his hands?,he is listening to music using his phone while waiting for a train,what is behind this man with a phone?,behind him there other people waiting for a train
9947,on this  there is a vehicle with Alot of different people on it,what is the use of this vehicle?,this vehicle takes people where they want to go,what kind of people does this vehicle carry,this vehicle carries  people with different races like white skinned and black skinned
9948,on this picture there is a person sitting on a wood,what clothes is this person wearing?,this person is wearing a jersey and shoes that are black including a hut,how is the place looking where this person is?,this place has trees with dry leaves and green grasses
9949,this picture has alot of Crates used to carry bottles,how is the place where there Cretes looking,this place has trash bins,what is the man wearing a short sleved shirt and and a short doing?,this .an is pushing a  green trash bin
9950,there six white skinned people on this picture,what is behind these six people,behind these six people there are blue writings on a cloth,what are these six people looking into?,each one of these people have something like a gun where they are looking
