IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
9586,a man and a woman is sitted outside the building maybe they are having a leisure time.,"a man is wearing a white shirt and they have packed a bicycle nearby, is this man the owner?",it could be his and he has hang a bag on the fence.,there are other people sitted on the chair nearby.,there is a green building in front maybe that's where they sell food.
9587,two kids are playing on ice water with two dogs in front.,there is a lot of snow even spread on the trees.,the dogs look the same like they were born from one mother.,and even both kids are wearing the same clothes.,they have put similar red ropes around the dog's necks.
9588,two men are standing on the platform and one is raising his hands.,it looks like they were competing in a motorbike race and they are now getting rewards.,then one reason he has raised his hands up is because he has won.,"very true, and they have both out helmets on the ground in front of their legs.",behind on the cloth and on the outfit they are wearing there is different words.
9589,an old woman is holding a rope and the man is holding the machine. ,the machine the man is holding is blowing fire.,they want to put air in this balloon so that it goes up and high.,"yes, it seems so.",behind the old woman there is some wild plants maybe they are in the bush.
9590,a group of men and a child are wearing short pants walking.,and their jersey are numbered it looks like they are competing in long distance walks and running.,on the left there is some boys leaning on the fence.,"they look like they are discussing something, they are not part of the competition.",there is someone behind sitted under the umbrella with a child because it look sunny.
9591,men are on the football pitch.,is the game over or they are just beginning?,maybe the game has just ended because there are some people going out.,there is some people wearing different from the players facing the crowd. why are they standing this way?,maybe he is maintaining peace and order.
9592,two boys are in a room and one is doing a back somersault.,it looks like he is dancing or just entertaining people.,"however, the other one is just sitted watching what the friend is doing.",maybe they are showing him how to dance and he wants to learn.,there is a folded paper with words on it near the door.
9593,a man is standing wearing a hat covering his face.,behind him there is a vehicle carrying pigs. why are they caged?,they are caged so that they don't escape.,there is someone on top maybe they are handing him do that he puts properly.,in front there is a vehicle carrying people and a moving motorbike.
9594,two men are playing drums and one is playing a pipe.,are they playing inside the building or outside?,it looks like a half built plunk structure.,maybe it was deliberately built this way so that people can be watching.,they are all wearing hats and they have hang the drums on one small tree log.
9595,"a black dog is tied with a
rope and it's pulling a
hand bag.","behind the dog, there is a group of men holding ropes to tie the dogs.",what looks white on the ground?,it looks like snow maybe it rains a lot at this place.,on what it's pulling there is also a bag of mealie meal.
9596,a lady is sitted in a room with her eyes wide open.,there is some idols on the table maybe she is playing a game.,she has a hair band and she is wearing a necklace.,the hair band looks like a hat or just hair.,the way she has widely opened her eyes maybe she has a condition.
9597,three kids are kneeling on the middle of beautiful flowers.,one has a doll maybe she is showing someone.,there is a fence behind them.,maybe it's another territory no one should go there.,these kids have the same hair colour maybe they are siblings.
9598,a man is on the bike riding on the road.,near the road there is a packed bicycle on the metal bar.,"and there are some vehicles passing, it seems to be a busy road.",there is huge buildings with a lot of rooms.,and there is plenty of electricity poles.
9599,a man is looking in the sky holding a ball in his hands.,it looks like he wants to put it in a basket net.,he is wearing a short sleeve shirt with words on it.,it looks like there is a group of people who have come to watch.,the ball he is holding has words on it too.
9600,a man is laying on the ground with slippers on the side.,why is he laying on road?,maybe he just fell down because he is sick of something.,"and he has glasses on, couldn't they have fell down too?","maybe, and he has a hand band with beads."
9601,two men are wearing the same outfit and one is holding a trophy.,he looks like he has won in this competition.,why are they both wearing hard knee covers?,it looks like they are competing in motorbike racing.,the hard knee covers are for protecting them from injuries incase they fall.
9602,children are sitted on wrappers spread on the ground.,there is an older person kneeling in front of them like he wants to give them something.,kids look happy and other look surprised.,there is ladies sitted nearby.,one child is wearing a hat and he seems to be looking somewhere else.
9603,five men are on top of the vehicle pulling with a rope.,the ones on top are pulling the bag while the ones below are pushing.,"others are using a tree log to push, this thing seem to be very heavy.",that is how it looks and there are some people sitted in the vehicle.,there is trees on top and a small mountain on the right.
9604,a child is standing holding a snail.,it looks like she is showing or giving it someone.,and it's like she got it from outside because her hands are dirty.,maybe she just got it and she wants to show an older person.,the girl has courage because many people fear to touch such kind of things.
9605,three boys are running jumping some metal bars.,they look like they are competing in the running track.,they should be competing that is why they are wearing different jerseys.,there is greeny playing ground.,"there is a bouncing balloon, blue in the sides and white on top."
9606,a young girl is running wearing a short sleeve shirt.,"there is two bottles, is she the one who placed them there?","maybe, and she is carrying a pencil in her hand.",maybe she is running to go and write somewhere.,she is carrying something red on her mouth.
9607,two kids are with the mother and one is giving her a peck on the cheek.,"they all look happy, what time is it?",it's during the night because light is just on their spot.,they have switched on the light then they start capturing them.,"on the right, there is bottles and a bag on the couch."
9608,a man is playing a guitar with black clothes covering his face too.,maybe it's because he doesn't want people to recognise him.,and it's during the night they have even switched the light on.,there is a hand and white cloth maybe he is the singer.,it looks like they are playing from outside because there is stars in the sky.
9609,five men are in a dark place playing music using different instruments.,why are they playing and singing in the dark?,maybe it's the time they chose to play.,all of them are paying attention to how they are playing.,there should be people watching how they are playing.
9610,boys are on the football pitch others standing others are walking.,"all the people on the pitch are wearing white outfit, why is there a crowd of people?","since there is a competition, they have come to watch and give support.",others are sitted on the top of the stadium others are below.,and there are others standing on the pitch side leaning on the metal bars they are also players.
9611,a soldier man is showing a child how to use a gun.,and he has dressed the child with safety clothes.,this gun even has a holding line to use when carrying the gun.,the holding line is very big.,there is a big house behind them maybe that's where they live.
9612,children and women are walking carrying luggage on their heads and back.,maybe they are shifting their belongings and moving somewhere.,and they have put tied some things on a wrapping cloth and put on the child's head.,"they are carrying different things, maybe they are not moving far.",the cramped road is in between mountains and a bush.
9613,an old man is carrying a basket which looks like it contains money.,maybe it's just papers he is taking somewhere. and there is a person behind him.,he has put something like a tree log on the basket so that he carries it well.,there is a river behind and some big stones.,there is packed white vehicle.
9614,two women are sitted facing the back with their left hands up.,it looks like they are on the platform dancing in front of people.,one has a head cover while the other doesn't have.,the one with a head cover is wearing a red outfit.,they are wearing the same kind of hand band just different colours.
9615,a man is wearing black glasses and he is cutting something.,maybe they are building an idol and place it in a fenced place.,and what he is removing is everywhere on his clothes.,there is two people passing and one is looking at what the man is doing.,there is snow everywhere so maybe that's what he is trying to remove from this thing.
9616,girls and boys are walking others are playing drums.,"and they are all wearing the same outfit, is the man facing them their instructor?",maybe he is instructing them because he is facing them as the are moving so that he observes how they are doing it.,he is making sure they are doing the right thing.,others are wearing head caps while others are wearing glasses.
9617,two boys are seated on top of a machine and two are standing.,other two men are sitted under the tree.,under the machine there is some tree logs for raising it.,maybe they are required to get inside when fixing.,others are wearing head socks and one is wearing a necklace.
9618,a lady is sitted near an old woman and she is writing something on a paper she has put on her laps.,the old woman looks I'll maybe she is prescribing her medicine to buy.,an old woman is holding a bottle maybe there is drinking water.,and they have put bandages on both her hands.,the woman writing is wearing a military trouser maybe she is a military nurse.
9619,a young dog is on the swimming pool while one is standing watching.,maybe it also wants to get in the pool and swim.,why is the one in the swimming pool with eyes widely open?,maybe it's drowning or afraid of something.,the water looks clear and clean such that's it's legs are visible.
9620,two boys are in a ring it looks like they are fighting.,and in the ring where they are fighting from there is a man wearing a white shirt he could be the coach.,as they are fighting they have no shirts only short pants.,there is a crowd of people who are watching.,and there is a television broadcasting how they are fighting.
9621,A girl is sitted on a chair with a phone in her hands.,This looks like a restaurant maybe she is going somewhere.,She has put one leg on the chair and the other on the table.,There are two bottles of beer on the table.,There is a picture of this same building on the wall.
9622,A man is walking with a bag on his back.,He is passing through a building which has a lot of drawings on its walls.,There is a poster on the same wall which has some writings and numbers on it.,Maybe it’s a number which is contacted when one wants to do business.,And it is  very sunny such that the shade is only in some points.
9623,A girl wearing a short has jumped high up.,She is near a running track because there are some white lines on the ground.,They are other people with some sticks in the ground.,Maybe they are playing different games.,The playing ground is surrounded by a lot of similar tress.
9624,An old man wearing lenses is sorting out ripen tomatoes.,There are a lot of things at this place.,There is a man not wearing a shirt behind the old man.,And the man is putting on a hat with a bag on his shoulders.,They are also selling a lot of flowers at this place.
9625,There is person touching a black dog,It seems like he wants to push it with a leg.,It has very clean fur maybe they bath it regularly.,The dogs are in a building.,There are two water pipes.
9626,A man is climbing a mountain full of snow with a bag on his back.,"He has put some sticks on his back, What can be the use of these sticks?",It looks like the sticks are for walking because he might get tired easily.,"Yes, the sticks help them to walk quickly.",He is wearing thick clothes to keep him warm.
9627,A girl is looking through the microscope.,Her parents are chatting.,Her mother is putting on glasses and she is looking at her daughter.,Maybe she wants to see if her daughter knows how to use a microscope.,This place is on the middle of many trees it looks like a forest.
9628,Two boys are playing a guitar while one is singing.,There is a crowd of people watching.,There are some speakers on the stage.,It seems like they is loud music at this place.,There are many lights at this place because this is during the night.
9629,"There are two groups sitting, one is for girls while the other is for boys.",They look like school children because they all have books where to write from.,Why are they in two different groups?,Maybe that’s a rule which is at this place.,All the girls have they hair tied.
9630,A woman has kissed the man on the cheek while standing.,"Maybe she is whispering something to the man, what can be the time at this place.",It is during the night and the lights are off.,And they are two people standing behind them.,The man has closed his eyes while being kissed.
9631,Two old people are smoking.,"They are also putting on fake beards, glasses, nose and eyebrows.",Why is the old man hugging the old woman?,Maybe she is his wife and they is a television behind them which is off. ,On the left there is a curtain which is similar to the wall.
9632,A girl wearing a red dress is kneeling on the floor.,It seems like she wants to pray.,She is kneeling in front of white wooden fence.,Why is this place covered?,Maybe the inside is only for priests.
9633,A man is holding a piece of paper and a microphone.,He is talking to the crowd which is at this place.,Why does he look happy?,Maybe he is talking about something good.,There are a lot of people maybe there is another occasion taking place at this place.
9634,A dog is heading to the mountain through a small road.,it's like it is searching for something in the grass.,"Yes, and they have put a red thing on its back.",Maybe it’s the clothes meant for the dogs and they are some metals at this place.,At the far end they are some trees without trees maybe it is during the summer.
9635,A boy wants to pick something.,"There is something sticking to his shoes, he wants to remove it out.",There is a man and woman behind him wearing the same outfit.,Maybe they are asking the boy what he is doing.,At this place they have constructed a fence using red pipes.
9636,A boy is swinging on a metal using his one hand.,There are some kids playing behind him.,There is a path which has been constructed with a wood.,It is like the kids pass through it when entering the house.,There is a big red pipe where the kids are playing from.
9637,A women is in the shop selling different products.,she is pulling out the receipt.,it's like she is about to give it to a customer.,That’s how it seems and they is a lot of products in this shop.,she is also selling fish and she has put price tags on it.
9638,A small and big dog are playing  together on the grass.,"The dogs look very similar, maybe the big one is the mother of the smaller dog.",It looks like the big dog is about to bite the smaller one because it has opened its mouth.,It seems like the dogs are just playing and not biting each other.,The smaller one is tied with a rope in its neck.
9639,A man is repairing a tractor which is used for road construction.,Can it be having a serious problem?,Maybe there is a part which he is trying to check if it is not working.,Maybe he wants to repair that same part.,There are many buildings on the far end maybe that’s a village or a town.
9640,Four women and a man are making something.,They have paid much attention to what they are making.,They are in the room which is used for resting because they are some couches inside.,There are books and a cup on the table. Can they be something to drink in that cup?,It seems like there is something in the cup and there is a paper on the floor.
9641,Three children are standing while the other two are looking at something.,The have put a blanket on the ground maybe there are some people sleeping on it.,The hut are made up of grass  and wood.,This looks like a village.,There is a mountain and a small road on the far end.
9642,Two boys and a girl are sited on a bench and there is rainbow drawing behind them.,One of the boys who is wearing lenses is playing a guitar.,And there is also a bag where he got the guitar from.,There is a short tree near them.,There is a drawing of a cup and some writings on the wall.
9643,Five boys are preparing themselves for a race.,And they are people watching but why are they only a few?,Maybe people are still coming.,It is like the team is just training because people are very few.,There are some numbers written in red in front of them.
9644,A child is holding a plate on one hand and has raised the other hand.,Maybe the plate is full of food and the child is happy.,There is a big box on the ground which is open.,Maybe they have removed something from the box.,They have drawn small and big stars on the wall.
9645,Little boys are playing in the water.,"There is something pulling the children, What can it be?",Maybe they can be balloons.,"Yes, maybe that’s why they seem to be enjoying.",And they have all pressed their hands as if they want to greet each other.
9646,A man is holding a piece of paper in his hands.,He is reading a newspaper maybe he wants to read about current affairs of his country.,He has put another paper on his laps.,Maybe he wants to read both of them.,He is wearing a blue shirt which has some writings behind it.
9647,A man without a shirt on has jumped high up in the sky.,There is something like a ball which he wants to catch.,He is wearing a black and white striped short.,There is a white thing on the ground. Can it belong to the same man?,Maybe its his clothes.
9648,A woman is sliding on the road using sliders.,She is putting on shoes which she has wheels and she is in front of a building.,he is wearing gloves and a white hat.,There are two people wearing black clothes near the building.,A lot of people are wearing black outfits.
9649,"There are two boys, one of them has put a knife in his hands.",He wants to show his friend something.,"Maybe, and he is also wearing a black watch.",There is a red watering can on the ground.,The other man is also holding something in his hands.
9650,A man is wearing black clothes and he is putting his back on the wall.,He looks like a watch man because there are many shops at this place.,There are a lot of people in the buildings.,Some people seems to be rushing to somewhere.,The man talking on the phone seems to be happy.
9651,Five dogs have been tied with a rope and they are pulling small children. ,There are many leaves where the children are sited.,There is red motorbike which is parked on the left.,And there are two boys one is standing while the other is sited.,There are two children putting on hats while the other is not wearing anything.
9652,Soldiers are matching with flags in their hands while others are holding guns. ,They are holding different kinds of flags and there are some people watching.,The soldiers in the front are dressed differently from the ones behind.,"Yes, maybe they have different positions.",Some people are watching whilst sited and there is a picture of a woman at this place.
9653,A group of men is wearing the same outfit.,The one in front seems to be doing something.,And the second from the last is looking at the person behind him.,They have put some flowers in front of them.,And they have crafted a green small house.
9654,A man and woman are walking along the road it seems as if it was raining.,This seems to be a family because they are with two children.,The are all wearing thick clothes to prevent them from the coldness.,The ground is very wet because it was raining.,The father is holding his daughter so that they can walk fast.
9655,A parent is with two daughters.,One of the two girls is holding a phone.,The parent is wearing a nice hat.,One of the daughters is also wearing a hat.,And the other daughter has her hair plaited.
9656,A woman is sitting in a room near a window reading a book.,There is a tree outside and a lot of leaves.,And there is a long curtain on the window.,The curtain covers the window during the night. ,Maybe she is just reading for leisure or maybe it is school work.
9657,Men are holding music instruments in their hands.,There are a lot of connecting wires on the floor. Can't they cause an accidents?,It is like people are not moving around anyhow to avoid accidents.,"Yes, and the wall is painted white.",Only one person in this room has a bald head the rest have hair.
9658,A  group of men and women are standing in the passengers path.,This seems to be an inspection point for the passengers. ,There are many lights in the building.,These lights helps the workers to perform their job properly.,The people are in a queue maybe there is list which is being followed. 
9659,Two dogs are playing on the fertile grass.,Maybe they put the food for the dogs on the grass.,Or maybe the dogs are fighting for the red thing that’s on the grass.,Maybe the red thing was thrown for the dogs by the owner of the dogs.,The white dog has its mouth open while the red dog has raised its leg.
9660,A man is high up on a skateboard.,The man is very high because the ground seems to be an highland.,He is holding supporting sticks in his hands.,There are few trees at this place.,The trees seems to be growing well though maybe they are a type that grow well even in winter.
9661,A man is sitting on a rock near a sea.,Maybe he is at this kind of place because he is reflecting on something.,What can be the time at this place?,This is during the day because it is very sunny.,The sky is clear and the sea is calm.
9662,A man is sited on a wall reading a book.,There is a woman on the stairs with a phone.,There are nice blooming flowers on the wall.  ,The walls also contain some posters which have been covered with flowers.,It seems like their work place though the doors are closed.
9663, A man is in the kitchen cooking.,The food which he is cooking has released a lot of water vapor.,He is also stirring the food with a big cooking stick.,"There are a lot of small bottles, maybe this is a food stall. ",On top of the building there are some words  sparkling.
9664,A man with three children are playing with a ball in the water.,They have put a rope between the water to separate them into two different teams.,And the older person among them is wearing a red hat.,Maybe he is the one looking after the children so that they do not drown in the water while playing.,There are some foots near the water maybe there is a person who wants to join them.
9665,A man is playing a certain instrument and the woman is dancing.,And they are looking at each other while working.,The woman has put a nice flower in her hair.,Maybe she is dancing to the music that the man is playing.,The woman has put the music instrument in her belt roop maybe she also knows how to play it.
9666,A man is walking along the road with his hands in the pockets.,He seems to be walking too fast looking at his footstep.,There is a vehicle passing with some writings on it.,The vehicle seem to be open maybe there is no driver inside.,There are some buildings with a lot of rooms and windows maybe this is a learning institution.
9667,A boy is holding a flag he seems to be singing.,There is also another big flag with people around it.,And two ladies are kneeling down.,Maybe this crowd of people is waiting for something,Two women standing near the flag have covered their mouth and they are wearing glasses on their faces.
9668,A woman with a child at a certain place has put a bag on her shoulder.,They are walking in a cramped road.,The child has also put something  around the neck.,Maybe the child is also having a small  bag just like the older woman. ,There are many dry leaves on the ground from the trees.
9669,"Two women are standing along the road side, they want to cross the road.",Maybe they are wanting for a taxi to get in. Are these two women together.,It seems like they are not together but they are both from work.,Behind them there is a poster showing a phone.,Behind a fence made of stones there is a big ocean.
9670,Two similar black dogs are running in the grass,There are two white animals on the lawn grass searching for food. What can be the name of these animals.,They can be any other animals or maybe sheep.,Since they are white animals they seem to be sheep.,There are different kind of grasses some are dry on this other side.
9671,a group of peers boys and girls are running in in the running track.,"they are a lot, it seems they are competing in a long race.",it is true because they wearing different team jerseys.,"there is also a small made room, what could be the use?",maybe it's a dressing or resting room.
9672,a lady is with her hands up as the man is capturing her.,both are wearing white outfits maybe they are capturing each other.,the building which they are in has two closed doors.,maybe it's because they don't want to be disturbed by people.,and this seem to be during the day because there are some light rays coming through the door.
9673,a man is on a motorbike passing through the road with so many vehicles.,this motorbike even has a carrier basket in front.,there is a white vehicle in front and a black one behind.,the vehicles seem to be over speeding and there is a building along the road.,he is also carrying a white plastic bag.
9674,two young men are on the pitch playing a particular game.,they are wearing different outfits maybe because they belong to two different teams.,they are both holding game sticks in their hands.,it's like they firmly holding the sticks such that their veins are showing.,and the pitch seems to be in the fence.
9675,a woman is walking very fast maybe she wants to cross the road.,it seems she is holding a child when crossing.,she is also carrying a hand bag on her shoulder.,maybe she is late where she is going that is why she is in a hurry.,"because of moving fast, her hair is swinging and being blown by air."
9676, a child is trying to climb a stone.,"it looks like he is dozing as he is climbing, can't he fall down?",maybe there are some adults watching and protecting the child.,maybe an adult is telling the child what to do.,the child is even wearing white socks in his shoes.
9677,two boys have climbed a tree and one has hang his helmet on a tree branch.,"they have also hang a bag on a tree, what do they want to do?",maybe they have just climbed for leisure and just to have fun.,there is a lot of trees and a river nearby.,some branches of this tree are cut such as the one where he has put a helmet.
9678,a young man is talking to another man holding a camera.,"the one holding the camera is with someone, what could be happening at this place?",maybe he is capturing people then they pay him money.,there is even also a microphone on the camera.,there is some bottles of drinks on top of the shelf.
9679,two boys are skating.,both of the are high up on their skating boards.,but others seem to be sliding with bicycles.,maybe it's a playing ground for sliding and skating.,"these two skaters, one is wearing red shoes while the other is in black striped shoes."
9680,a little girl is playing with letters toys.,maybe she wants to make a word once she arranges them.,there is a small bag on top of the toys.,what does she put in the small bag?,maybe she puts some toys in there and she is putting on a green short barefooted.
9681,a lot of people are in a building drinking something.,why are many people wearing the same red outfit?,maybe they work together and they are having lunch.,that's how it seems and there is a big white fan in the roof.,and the roof has three light bulbs.
9682,a man is sitting along the road side repairing something.,"he is repairing a bicycle wheel, is he going far?",it seems like he was in a competition of bicycle riding.,maybe he wants to rejoin the crew when he finishes fixing.,he is repairing a bicycle tube maybe it bursted.
9683,a man is coming out of the ocean shirtless.,"his friends are wearing clothes, were they also swimming in the ocean?",its like they were not swimming because they don't look prepared like him.,"its true, what time are they at this place?",its during afternoon and they have hang some clothes on the boat.
9684,a dog is sitted under a window looking weak.,maybe the young man laughing poured water on it.,and these two young men seem to be participating in a competition looking at how they are dressed.,maybe they are from competing and there is a white vehicle nearby.,the young boy in front is trying to open a house door so that they get in.
9685,a lady is wearing a mini dress and is holding an umbrella.,near the girl there is a group of people holding posters. what are they doing?,maybe they are protesting against certain issues.,"yes, maybe they want their grievances to be heard and attended to.",and this lady is wearing white boots and a bag on her back.
9686,two men looking like police officers are talking to a young man.,it seems he has commited a crime because there are other people watching what is happening.,there is also a man wearing a white head cap passing.,he is looking at what is happening at the place and he is wearing a jersey too.,the man the police officers are talking to is wearing a christmas outfit.
9687,there are four men and one want to kick something.,"the other three are just staring, maybe they also want to kick this thing.",on the other side there is a lady wearing blue clothes like a worker.,"she is also wearing a hat, there is a broom and a dust pan.",this house is inside a fence which is painted red.
9688,"there are two ladies, one is sitted down quietly while the other is talking to a man.",these three seem to be working together in this room.,the man has put a bottle of water at the edge of the table.,can this be a working place?,"maybe, and the lady in between is wearing glasses and a ring on her finger."
9689,a man is standing on the road holding a poster with the number ten and some words written on it.,he is wearing a hat and clothes to entertain people.,a woman behind him is crossing the road not paying attention to him.,all the people at this place seem to be minding their own business.,"there is an umbrella at a distance, maybe they are selling something under it."
9690,a man is talking to a girl and there is another girl leaning on the vehicle.,the girl talking to the man is carrying a bag in her hands while the one leaning on the vehicle is eating something.,there is another girl who has her hand raised up.,she seem surprised at what the two are talking about.,this place has a lot of electricity poles around.
9691,a group of men have something like tomato sauce poured on their bodies.,they seem to be playing a game where they are suppose to think hard.,and ts like they poured water on their bodies too because they have wet hair.,maybe they mixed the sauce or spices with water.,there is some blue curtains or cloth hanged on the wall.
9692,a woman is ouside the house peeping at something.,it looks like she is talking to some people and this house is painted in white.,what time is it for her to be outside?,maybe this is afternoon and she wants to go somewhere.,since the house is very big its possibe that she stays with other people.
9693,a man is wearing a soldier short walking jumping.,he is wearing and a head cap and seems like he is shouting maybe he is with friends.,behind him is a man walking with a bag on his back.,what are these people walking on?,they are crossing a bridge which passes on a river or sea.
9694,a man is touching a metal which has a flame of fire,he is spitting something from his mouth which is increasing the flame.,"some people are wearing the same attire as this man, maybe they are doing a similar activity","yes, and all the rooms of the building at this place have been built the same way.",it seems like it is very hot because the sky is clear.
9695,a woman is dancing on the middle of a crowd sitted.,"most of the people watching her are wearing black, is it a wedding?","maybe, then in that case, the person dancing is the bride because she is wearing a white wedding dress.","it's true, and everyone is watching the bride dancing.",the roof is full of lights to brighten this room.
9696,a man is putting on gloves as he is at work.,he looks like he is about to pick up garbage because this place looks dirty.,"there are people doing different sort of things behind him, it looks like they are cleaning too.",the woman is washing plates.,someone is at the far end putting on black and he is hanging something.
9697,girls and boys are sitted on chairs in a room facing in front.,they look as if they are attending a class lesson.,the person in front should be their teacher explaining.,the person in front is explaining while writing on a green board.,and they have lights turned on in this room.
9698,"the girls are skating, it seems like they are competing.",it looks like they are competing from the stadium pitch.,it seems as if the snow ground is very smooth.,all of them are wearing helmets to prevent them from injury. why are they touching down?,they are touching down to balance so that they don't fall.
9699,a girl is sitted alone with her back facing the road.,she is either in deep thoughts or waiting for someone.,maybe she is just resting or meditating on something.,"the ground looks untidy, so they clean this place?","maybe it has been long since they cleaned it, and this girl has long black hair."
9700,young girls and boys are writing on papers while sitted ,"each one has a book to use, are they writing or drawing?",maybe they are drawing because the child on the right is holding crayons.,"this place is full of white flowers, can it be a children's school?","that's how it seems, there is also some water bottles of the ground for drinking."
