pair_id	sentence_id	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang	bem_transcription
28	1	5847719619.jpg	"28_9248_2_281_01_220108-171405_bem_94f_elicit_1.wav
"	281	male	7.373	16000	vnd.wave	bem	ngo	Efyo cile moneka, uku alosheshe umwanakashi, ale moneka kwati kuli ebo ale sosha
37	1	4445461480.jpg	"37_11463_4_371_01_211113-095843_bem_5bb_elicit_2.wav
"	371	male	5.399	16000	vnd.wave	bem	bem	Pamulu waka motoka kene bakapanga nga kacibula mutenge
27	1	526527116.jpg	"27_9020_4_271_01_211113-125624_bem_f07_elicit_2.wav
"	271	male	7.849	16000	vnd.wave	bem	nya	eya mukwai elyo intambo shitatu shileingila mung'anda elyo lili mupepi nomulumendo.
37	1	529101401.jpg	"37_11699_4_371_01_211114-155349_bem_5bb_elicit_2.wav
"	371	male	2.268	16000	vnd.wave	bem	bem	kuntashi kuli na impili
26	1	3224560800.jpg	"26_3041_2_261_01_211109-092833_bem_dcc_elicit_1.wav
"	261	male	5.966	16000	vnd.wave	bem	bem	chipalile kwati alisambilila Sana ukwangala nomulilo uyu chilumendo
38	1	57691053.jpg	"38_11861_0_381_01_211114-170624_bem_ba5_elicit_0.wav
"	381	male	4.945	16000	vnd.wave	bem	bem	Ibumba ilya bakashana naliminina mwasmba lya fimuti.
8	2	2815755985_0fa55544c0.jpg	"8_5502_1_82_02_211104-211204_bem_901_elicit_0.wav
"	82	female	7.305	16000	vnd.wave	bem	bem	Uyu umwana mukashana
13	1	121800200_bef08fae5f.jpg	"13_3119_0_131_01_211108-054040_bem_8cc_elicit_0.wav
"	131	female	9.279	16000	vnd.wave	bem	bem	Abantu aba pusana pusana abengi bale nina ichi lupili ichikalamba icha pangwa nechi libwe. 
31	2	2335524364.jpg	"31_9990_3_312_02_220128-173813_bem_eb0_elicit_1.wav
"	312	female	11.547	16000	vnd.wave	bem	bem	Bushe nifinshi ifili mumbali ya uyu umusebo umuli abantu abengi abapusanapusana?
18	2	3027421269.jpg	"18_6940_1_182_02_220117-160924_bem_5bb_elicit_0.wav
"	182	male	4.31	16000	vnd.wave	bem	bem	Ifintu asendele fili mwisaka ilikalamba ilya buuta
2	1	2853811730_fbb8ab0878.jpg	"2_327_2_21_01_211024-211450_bem_cee_elicit_1.wav
"	21	female	6.488	16000	vnd.wave	bem	bem	kuli icipampa ici kobekwe ku cibumba ya tenti kabili nabashiwe ayalembeke
37	2	7806900624.jpg	"37_11513_1_372_02_211113-215421_bem_aa2_elicit_0.wav
"	372	female	7.055	16000	vnd.wave	bem	bem	Umo naimanina umushiki elyo aletoloka pakuchinda cibe nafwala akasote aka fiita
34	1	3189521080.jpg	"34_5114_4_341_01_211114-114906_bem_50c_elicit_2.wav
"	341	male	3.198	16000	vnd.wave	bem	lam	 icibata ica fiita cile samba pa cishiba
19	1	518251319.jpg	"19_1352_4_191_01_211109-085310_bem_665_elicit_2.wav
"	191	male	10.164	16000	vnd.wave	bem	bem	Elyo imipeto ya kuntashi ifikile pa inshinko ya pacilindi cipalile ica busali (sewage).
17	1	3453919853.jpg	"17_6571_4_171_01_220112-205534_bem_9fd_elicit_2.wav
"	171	female	7.169	16000	vnd.wave	bem	bem	Emukwai aleshitishapo fimo kabili umukashana mupepi afwele ishati lya makumbi makumbi.
6	1	2069279767_fb32bfb2de.jpg	"6_5020_4_61_01_211028-064340_bem_976_elicit_2.wav
"	61	male	9.846	16000	vnd.wave	bem	bem	ngacali fwampike kuti kwaba ubusanso ububi pantu kuti bayaponena panshi apatali icipesha amano
5	2	3421547427_53411b6278.jpg	"5_1008_1_52_02_211031-221848_bem_a9e_elicit_0.wav
"	52	female	9.324	16000	vnd.wave	bem	bem	umulumendo ali mucibansa bateyela umupila wakuminwe.alemoneka kwati ali mumangalo.Bushe cinshi cilengele esale amanso?
27	1	192807051.jpg	"27_9002_4_271_01_211113-123335_bem_f07_elicit_2.wav
"	271	male	6.919	16000	vnd.wave	bem	nya	Elo banawinga cilepala kwati nabaumfwa wino sana ukusefya ili line.
15	1	3687996279_05b5a2a706.jpg	"15_7282_2_151_01_211026-120603_bem_9ff_elicit_1.wav
"	151	female	5.331	16000	vnd.wave	bem	bem	ukuboko kwa ku kuso naikata icili kwati chipampa
37	1	4796718287.jpg	"37_11474_2_371_01_211113-104140_bem_5bb_elicit_1.wav
"	371	male	5.989	16000	vnd.wave	bem	bem	nakabili umukashana uufwele ichafita aleya alelya nefyakulya munshila
16	2	4455592041.jpg	"16_6235_3_162_02_220104-200634_bem_15f_elicit_1.wav
"	162	female	9.574	16000	vnd.wave	bem	bem	Bushe aba ba shitata bafwele ifya fita niba wishi wamulumendo uyu ulekopa?
16	2	2057257734.jpg	"16_6360_3_162_02_220109-213630_bem_9fd_elicit_1.wav
"	162	female	6.057	16000	vnd.wave	bem	bem	Pe tebulo bekele kwena pali nefyakulya nafimbipo.
5	1	241347803_afb04b12c4.jpg	"5_1242_2_51_01_211102-112916_bem_e3a_elicit_1.wav
"	51	female	5.059	16000	vnd.wave	bem	bem	kunuma yabaume kulemoneka umuntu uuletamba ubwangalo
27	1	4912674510.jpg	"27_9100_0_271_01_211113-180005_bem_f07_elicit_0.wav
"	271	male	6.193	16000	vnd.wave	bem	nya	Bashitata nabekala elyo balelolesha utukalulu pakapinga.
34	1	3354330935.jpg	"34_5106_2_341_01_211114-112131_bem_50c_elicit_1.wav
"	341	male	3.267	16000	vnd.wave	bem	lam	kakopa ale kopa mulumendo ninshi na toloka
21	2	4465470971.jpg	"21_1916_3_212_02_211114-091738_bem_85e_elicit_1.wav
"	212	male	14.361	16000	vnd.wave	bem	bem	kuti caba ati incinga ili nobwafya kwena, pantu bushe kuti bakumona uwamaka abantu nga nincinga wimishefye? elo futi kuti caba ati aletina ukutelela noku ponena pamusebo apale pita ifimbayambaya palya alecofa mumfula
1	2	2526041608_a9775ab8d7.jpg	"1_3900_3_12_02_211104-082431_bem_2a5_elicit_1.wav
"	12	male	5.24	16000	vnd.wave	bem	bem	bushe teti acene umunakwe ifyo amusunkile pamenso
14	1	3220151692_d398ef9779.jpg	"14_7250_2_141_01_211112-151806_bem_f08_elicit_1.wav
"	141	female	9.732	16000	vnd.wave	bem	bem	Emukwai eababene abalumbikwa balikwatisha italanta lya kulwa.
4	1	2502354602_f4d6dcf42d.jpg	"4_4602_4_41_01_211029-155441_bem_5a5_elicit_2.wav
"	41	male	9.483	16000	vnd.wave	bem	bem	Aba babili, niba nabwing naba shibwinga abafumine kubwinga mukupana
18	2	4510789820.jpg	"18_6871_3_182_02_220117-124514_bem_5bb_elicit_1.wav
"	182	male	3.675	16000	vnd.wave	bem	bem	Musebo utu aleyabukilamo muli abantu abengi
7	2	241347243_c751557497.jpg	"7_5313_3_72_02_170101-043239_bem_74d_elicit_1.wav
"	72	female	6.965	16000	vnd.wave	bem	toi	elo kunuma kuli na ibumba lyabantu abaletamba uyu umupila.
28	1	1332722096.jpg	"28_9323_2_281_01_220109-120018_bem_94f_elicit_1.wav
"	281	male	8.122	16000	vnd.wave	bem	ngo	Cifwile naku talala, elyo ichikulwa ici cile moneka kwati lituka iyikalamba saana
14	2	2502835694_4fe121bbea.jpg	"14_7091_1_142_02_211112-004652_bem_5da_elicit_0.wav
"	142	male	5.717	16000	vnd.wave	bem	toi	Bushe kuncende iyi eko balebilisha imilandu yaba cilolo bamu kalale?
31	2	3193566271.jpg	"31_4249_3_312_02_211110-103218_bem_83a_elicit_1.wav
"	312	female	5.649	16000	vnd.wave	bem		efyo bwene pantu nabanshika akasalu panshi pa kuti abalepita balebapela indalama
11	1	3084711346_fda0f5a3e6.jpg	"11_2509_4_111_01_211024-203003_bem_574_elicit_2.wav
"	111	female	7.509	16000	vnd.wave	bem	bem	Pa mulandu wa kuti alefwaya abantu abo aleeba na  bali ukutali baleumfwa ifyo ilelanda
33	2	210593985.jpg	"33_4714_1_332_02_211109-124041_bem_b14_elicit_0.wav
"	332	female	6.715	16000	vnd.wave	bem	nse	Uyu mutanto uli  ku  kayanda  ka panse  aka ku panga na mapulanga 
6	2	2090327868_9f99e2740d.jpg	"6_1482_1_62_02_211027-210532_bem_976_elicit_0.wav
"	62	male	10.39	16000	vnd.wave	bem	bem	bali pambali yacilubi icapalana neng'ombe. balicikenga ama langi ayapusana pusana balengapo nefimuti.
26	1	2979998405.jpg	"26_8738_4_261_01_211111-093904_bem_8f1_elicit_2.wav
"	261	male	3.607	16000	vnd.wave	bem	bem	Ehe echilengele ati basangwe pamo
11	2	3503544012_1771be9d3a.jpg	"11_6305_1_112_02_211101-204352_bem_574_elicit_0.wav
"	112	female	3.425	16000	vnd.wave	bem	bem	Babili nabekatana balelwila umupila
13	1	2162469360_ff777edc95.jpg	"13_3186_0_131_01_211108-080949_bem_8cc_elicit_0.wav
"	131	female	7.986	16000	vnd.wave	bem	bem	Abaume babili aba kalamba bali pamulu wa mutenge bale upopa
34	1	3477681171.jpg	"34_5142_4_341_01_211114-142039_bem_50c_elicit_2.wav
"	341	male	4.537	16000	vnd.wave	bem	lam	naumfwa bwino na toloka naimya nama boko mu muulu
32	2	3522000960.jpg	"32_4617_1_322_02_211112-083330_bem_947_elicit_0.wav
"	322	male	6.488	16000	vnd.wave	bem	toi	ale angala amangalo yaku shelela pa menshi ukubonfya nakangalilo 
18	1	2521794926.jpg	"18_12195_4_181_01_211115-115703_bem_5da_elicit_2.wav
"	181	male	7.781	16000	vnd.wave	bem	toi	ndemona balasambilila ifyakucita icinama ukwelelepo nkacapona,afwile palya ali tasakamene nakusakamana.
12	1	3259119085_21613b69df.jpg	"12_2770_0_121_01_211025-130436_bem_bd6_elicit_0.wav
"	121	male	6.239	16000	vnd.wave	bem	lam	abaice nabalala panshi baleangala 
37	2	4410657516.jpg	"37_11482_3_372_02_211113-154227_bem_aa2_elicit_1.wav
"	372	female	3.38	16000	vnd.wave	bem	bem	kulya bushilya kuli nolupango lwanshimbi
19	2	7588243170.jpg	"19_1253_3_192_02_211109-194112_bem_d8d_elicit_1.wav
"	192	female	7.577	16000	vnd.wave	bem	leh	Elyo kabili, kunuma yamwana uyu kuli ulupili ulupalamine nomumana.
31	1	5293561716.jpg	"31_4343_0_311_01_211110-145957_bem_85e_elicit_0.wav
"	311	male	5.036	16000	vnd.wave	bem	bem	umulumendo uwaku fyalo fyaku kapinda ka ku kulyo naikala alelisha cinanda  
19	1	2802477687.jpg	"19_7062_2_191_01_220118-103150_bem_524_elicit_1.wav
"	191	female	6.102	16000	vnd.wave	bem	bem	abakashana babaili nabafwala fye utuputula elo na utufunga mabele
10	2	3590557969_d0270d518b.jpg	"10_6009_3_102_02_211101-114539_bem_ddd_elicit_1.wav
"	102	male	6.647	16000	vnd.wave	bem	bem	Nomba cinshi tele cofa fye bwino, alecofa kutolaikatolaika? 
39	2	3365602213.jpg	"39_933_1_392_02_211117-190412_bem_901_elicit_0.wav
"	392	female	7.532	16000	vnd.wave	bem	bem	Umo pali aba bana mwanakashi lyena umbi umwana mwaume
17	2	3424927725.jpg	"17_6664_3_172_02_220112-174539_bem_5da_elicit_1.wav
"	172	male	4.741	16000	vnd.wave	bem	toi	Bushe ewuyu umukashana uwuninika impili muncende ino?
12	1	2394922193_310166d6af.jpg	"12_6504_4_121_01_211104-203452_bem_9ed_elicit_2.wav
"	121	male	5.036	16000	vnd.wave	bem	nya	Elo, pale moneka kwati bale yangala fye beka mumusebo
16	2	4817561184.jpg	"16_6435_1_162_02_220110-112621_bem_9fd_elicit_0.wav
"	162	female	5.49	16000	vnd.wave	bem	bem	Munshila muntu ali mulenda nabantu abapusana pusana.
20	1	3818278154.jpg	"20_1557_2_201_01_211111-095238_bem_dbf_elicit_1.wav
"	201	female	7.532	16000	vnd.wave	bem	bem	efyo capala mune lelo kwena nshishininkishe bwino ati balesalika 
22	2	372372614.jpg	"22_1978_1_222_02_211108-170631_bem_004_elicit_0.wav
"	222	female	6.375	16000	vnd.wave	bem	nbl	ibumba lya bantu nayi mpanga insakwe lya lupwa iya luba
29	2	21167868.jpg	"29_9628_1_292_02_220114-180434_bem_84b_elicit_0.wav
"	292	male	4.424	16000	vnd.wave	bem	ngo	Panshi pale moneka ibumba ilya bantu ile batamba
22	1	5936844453.jpg	"22_2037_4_221_01_211109-225322_bem_50c_elicit_2.wav
"	221	male	6.012	16000	vnd.wave	bem	lam	namayo umo alemoneka uwasangalala nafwala no  mingila
27	1	3708244207.jpg	"27_9043_2_271_01_211113-133603_bem_f07_elicit_1.wav
"	271	male	4.719	16000	vnd.wave	bem	nya	Cilemoneka kwati aba batata kuli efyo balefwaya.
28	1	4213476956.jpg	"28_9350_2_281_01_220109-150843_bem_94f_elicit_1.wav
"	281	male	9.392	16000	vnd.wave	bem	ngo	Efyo cile moneka, kunuma kulemoneka bali bika ifintu efyo ba pampikanya, katwishi efyo ba bika mulya mwine
37	1	4927778124.jpg	"37_11527_2_371_01_211113-160257_bem_5bb_elicit_1.wav
"	371	male	4.923	16000	vnd.wave	bem	bem	elyo akakashana Kambi ekelete ichitabo
15	2	2550011909_6b95f11330.jpg	"15_3542_3_152_02_211021-160450_bem_9ff_elicit_1.wav
"	152	female	4.809	16000	vnd.wave	bem	bem	nalimo pali ifyo balesefya capamo.
39	1	4082447961.jpg	"39_1162_2_391_01_211119-091221_bem_901_elicit_1.wav
"	391	female	12.841	16000	vnd.wave	bem	bem	Bushe abanakashi babili Bali palubansa munshita ya kasuba ,umo mwanakashi afwele ifyakufwala ifyelangi lya kashika elyo umbi afwele ifyakufwala fyamalangi yabuta ne ya kashika balecita finshi?
4	2	3150252702_828a570d46.jpg	"4_4728_3_42_02_211031-165346_bem_5a5_elicit_1.wav
"	42	male	9.301	16000	vnd.wave	bem	bem	uyu umulumendo uyu ubwangalo aleangala abantu bangalila cuncende Isha talalisha
15	1	1383698008_8ac53ed7ec.jpg	"15_3726_4_151_01_211029-052209_bem_8cc_elicit_2.wav
"	151	female	14.86	16000	vnd.wave	bem	bem	pakulwisha ukuti epona, ukuboko kwa ku kulyo naimya mu muulu elyo ukwa ku kuso naikata ako aleshelelapo
6	1	2260649048_ae45d17e68.jpg	"6_1357_0_61_01_211026-054622_bem_53e_elicit_0.wav
"	61	male	14.451	16000	vnd.wave	bem	bem	Imbwa shibili iyabuta neya fituluka shilemoneka kwati nakalimo shileyangala mucaani.
8	2	2422018883_336519b5c6.jpg	"8_1831_3_82_02_211026-204913_bem_ce8_elicit_1.wav
"	82	male	3.902	16000	vnd.wave	bem	bem	Elyo alesambilila ukwenda
29	2	3054989420.jpg	"29_9487_1_292_02_220111-141706_bem_94f_elicit_0.wav
"	292	male	4.038	16000	vnd.wave	bem	ngo	Ale moneka ali no munankwe bale angalila pa fima bula
32	1	4300735716.jpg	"32_4677_4_321_01_211112-224517_bem_e94_elicit_2.wav
"	321	female	5.876	16000	vnd.wave	bem	nya	kunuma yamukashana kulepita umuntu ufwele insokoshi ishakashika
36	1	3047143840.jpg	"36_11321_2_361_01_220223-172343_bem_d0b_elicit_1.wav
"	361	male	10.322	16000	vnd.wave	bem	bem	aba banakashi balesambilila ifya kushanashana amasha ayo beta ati bale mucingeleshi
13	2	1184967930_9e29ce380d.jpg	"13_6800_3_132_02_211104-184256_bem_ce8_elicit_1.wav
"	132	male	8.553	16000	vnd.wave	bem	bem	Ifwile ile butukila kubene nangu kuli efyo ile pepeka mu maluba
37	1	2797188545.jpg	"37_5719_0_371_01_211109-141837_bem_5bb_elicit_0.wav
"	371	male	5.467	16000	vnd.wave	bem	bem	Ba choba wamato babibli bale oba ubwato
38	1	7745225040.jpg	"38_11777_0_381_01_211114-123409_bem_ba5_elicit_0.wav
"	381	male	7.691	16000	vnd.wave	bem	bem	Abaume bacimfyanya mukufwinta kwa mifwi iinono nabeminina balefwinta imifwi yabo.
1	1	927420680_6cba7c040a.jpg	"1_3945_2_11_01_211107-081922_bem_cee_elicit_1.wav
"	11	female	2.835	16000	vnd.wave	bem	bem	alemoneka nga uwuleshela pafyabuuta
37	2	4510809964.jpg	"37_11682_1_372_02_211114-171425_bem_524_elicit_0.wav
"	372	female	4.696	16000	vnd.wave	bem	bem	umukashana nafwala ichisote napapa nakachola pakubeya
24	2	2572710697.jpg	"24_2679_3_242_02_211109-133809_bem_150_elicit_1.wav
"	242	female	4.945	16000	vnd.wave	bem	bem	Mukati yang'anda muli ilaiti lyabeka ne cibumba cabuta.
6	1	1255504166_f2437febcb.jpg	"6_5156_0_61_01_211028-194135_bem_976_elicit_0.wav
"	61	male	8.802	16000	vnd.wave	bem	bem	akamulumendo akaice kali mulibemba  emo kalesamba  nakasabaula namenshi pakusamba./
15	1	3348811097_0e09baa26f.jpg	"15_3661_4_151_01_211027-120420_bem_8cc_elicit_2.wav
"	151	female	6.965	16000	vnd.wave	bem	bem	kuli na amabwe ayo babomfya pakupanga apakutentemukila
25	2	2853682342.jpg	"25_2787_3_252_02_211109-175656_bem_f08_elicit_1.wav
"	252	female	4.219	16000	vnd.wave	bem	bem	Bele mukubutukila munchende bateyelamo golf.
18	1	2423856014.jpg	"18_6706_0_181_01_220116-122740_bem_524_elicit_0.wav
"	181	female	2.472	16000	vnd.wave	bem	bem	umwana nasangalala
39	1	3045613316.jpg	"39_904_2_391_01_211116-210806_bem_1e5_elicit_1.wav
"	391	female	9.664	16000	vnd.wave	bem	bem	Lyena uwakulekelesha ena afwele shati lyabuuta elyo netoloshi lyafiita kabili naikata ukuboko kwakwe kumo palufumo lwakwe
29	1	2604825598.jpg	"29_9453_4_291_01_220112-104700_bem_9ff_elicit_2.wav
"	291	female	6.102	16000	vnd.wave	bem	bem	nalimo kuli ifyo shilepepeka nangu shileangala fye ukupepekana mu fyani.
9	1	2836325261_a3bf5c59be.jpg	"9_5810_0_91_01_211029-190646_bem_901_elicit_0.wav
"	91	female	5.739	16000	vnd.wave	bem	bem	Umwanakashi naiminina pa mwinshi wa cikulwa munshita ya kasuba
7	2	300371487_daec5d11ab.jpg	"7_1602_3_72_02_211031-105803_bem_40e_elicit_1.wav
"	72	female	7.033	16000	vnd.wave	bem	bem	ninshi iyi incende fyonse fyabafye ifyakatapakatapa kwati yabela mupepi na kumenshi?
16	2	3341961913_9a9b362f15.jpg	"16_7647_3_162_02_211110-155457_bem_eab_elicit_1.wav
"	162	male	10.663	16000	vnd.wave	bem	bem	elo ifyakufwala afwele kuli nama namabala kunuma napatanshi elo kwati ichi ichili kunuma chifwila emwakulasa kambola 
17	2	57422853_b5f6366081.jpg	"17_7958_1_172_02_211111-090819_bem_e94_elicit_0.wav
"	172	female	3.403	16000	vnd.wave	bem	nya	uyu namayo napusha umutwe panse alelolesha
17	2	1445754124_647168f211.jpg	"17_7908_3_172_02_211110-150106_bem_e94_elicit_1.wav
"	172	female	7.486	16000	vnd.wave	bem	nya	mu mpanga umuli imbwa iyi muli ulupili ulunono, ifimuti nolunkoto 
34	1	4614953559.jpg	"34_5087_2_341_01_211114-102848_bem_50c_elicit_1.wav
"	341	male	3.652	16000	vnd.wave	bem	lam	umukashana nafwala aka tambala kumutwe
7	1	3342822192_082f932ef2.jpg	"7_5481_2_71_01_211105-143124_bem_1e5_elicit_1.wav
"	71	female	7.146	16000	vnd.wave	bem	bem	efyo alemoneka nomba ndemona nikabola acilafwaya ukwikata pantu ali kucipanda
13	1	1067180831_a59dc64344.jpg	"13_6975_4_131_01_211031-154444_bem_9ed_elicit_2.wav
"	131	male	5.331	16000	vnd.wave	bem	nya	Limbi bali bikamo ifintu bale byala nangula mwaliba ifi tekwa
28	1	3944884778.jpg	"28_3650_0_281_01_211112-205412_bem_d8d_elicit_0.wav
"	281	female	5.83	16000	vnd.wave	bem	leh	ibumba lya bantu bale ninika impili ishafita.
13	2	2393298349_e659308218.jpg	"13_3002_1_132_02_211024-023251_bem_9ed_elicit_0.wav
"	132	male	5.898	16000	vnd.wave	bem	nya	Imbushi yali buta mumi monekele, akabwa nako kali fita. 
6	2	3504940491_94c43792ed.jpg	"6_5018_1_62_02_211029-003334_bem_53e_elicit_0.wav
"	62	male	13.317	16000	vnd.wave	bem	bem	kalemoneka akansansa sana pantu nakasekelela elyo nakalolesha nakumbali
1	1	3385246141_a263d1053e.jpg	"1_72_4_11_01_211030-104209_bem_cc3_elicit_2.wav
"	11	male	14.338	16000	vnd.wave	bem	toi	wene alesenda afikope chipalile bali kumangalo.
20	2	4516347697.jpg	"20_7277_3_202_02_220119-114039_bem_665_elicit_1.wav
"	202	male	9.528	16000	vnd.wave	bem	bem	Nangula limo abana baba abashupa, kuti wemufyashi wati capwa bena ninshi elo bwacha nga Kwacha.
15	1	3612538549_2828b45867.jpg	"15_7313_4_151_01_211027-071212_bem_9ff_elicit_2.wav
"	151	female	5.671	16000	vnd.wave	bem	bem	nalimo pali uyo aleangala nankwe uwa mulasa ilobe
10	1	3314900697_c5c5ae9af6.jpg	"10_6053_0_101_01_211104-113922_bem_5a5_elicit_0.wav
"	101	male	6.261	16000	vnd.wave	bem	bem	Ing'ombe naisenda umuntu pamusana elyo ile butuka
18	2	23016221.jpg	"18_12197_3_182_02_211110-142322_bem_433_elicit_1.wav
"	182	male	9.823	16000	vnd.wave	bem	bem	elyo uyu wine mukashana alemonekafye uwatekanya talemonekapo nokuti ali na umwenso.
30	2	3440387274.jpg	"30_3972_1_302_02_211108-225737_bem_dbf_elicit_0.wav
"	302	female	8.099	16000	vnd.wave	bem	bem	bakalisha nabo balifye bamo, nabafwala nakasote ne shati lyafita 
25	1	5892895879.jpg	"25_2890_4_251_01_211110-125434_bem_5da_elicit_2.wav
"	251	male	13.045	16000	vnd.wave	bem	toi	Emukwai uyu umulumendo naposako sana amano pantu namona bakafundisha bakwe balemutamba elo futi tafwaya ukulusa eyico ali uwaipekanya sana ukupoka umupila.
35	1	2299867034.jpg	"35_5220_0_351_01_220114-170856_bem_ba5_elicit_0.wav
"	351	male	4.855	16000	vnd.wave	bem	bem	Banamayo babili ababuuta inkanda nabeminina balelanshanya.
30	2	437230706.jpg	"30_4167_1_302_02_211109-234411_bem_dbf_elicit_0.wav
"	302	female	11.003	16000	vnd.wave	bem	bem	elyo uyu mwana tewamwenso pantu bambi abana balatina balalila nokulila kumwenso
5	2	502884177_25939ac000.jpg	"5_4759_3_52_02_220107-143350_bem_574_elicit_1.wav
"	52	female	4.083	16000	vnd.wave	bem	bem	Finshi ifyo filemoneka mupepi na aba bantu batatu?
4	1	2844963839_ff09cdb81f.jpg	"4_4667_0_41_01_211031-014328_bem_5a5_elicit_0.wav
"	41	male	5.762	16000	vnd.wave	bem	bem	Bakateya wamupila uitwa American football nabaikumbata
37	1	4888278371.jpg	"37_5799_0_371_01_211111-163421_bem_5bb_elicit_0.wav
"	371	male	7.055	16000	vnd.wave	bem	bem	Umwana nabawishi bali ishitolo umuli amakwebo  aya lekanalekana
27	2	462383841.jpg	"27_3266_1_272_02_211110-192145_bem_f07_elicit_0.wav
"	272	male	5.059	16000	vnd.wave	bem	nya	Uyu umwanakashi na fwala akasote pa menshi.
33	2	3331797838.jpg	"33_10584_1_332_02_220130-231830_bem_b40_elicit_0.wav
"	332	female	8.19	16000	vnd.wave	bem	bem	Bushe cilemoneka ifyo finshi aba bantu nalimo balecita kuli iyi ncende?
5	1	2908466042_bf07cb52c7.jpg	"5_4935_4_51_01_220116-125248_bem_03f_elicit_2.wav
"	51	female	9.006	16000	vnd.wave	bem	bem	inono imbwa, naikwela napainankwe namolu ya kuntashi pakuyi isume innakwe bwino 
36	1	1196602179.jpg	"36_5514_4_361_01_211114-141305_bem_654_elicit_2.wav
"	361	male	11.752	16000	vnd.wave	bem	bem	Icilubi icimishe namayo cilemoneka icakatapa katapa nacikwata notwakashika panuma palemoneka na banjo
15	2	2873445888_8764699246.jpg	"15_3680_1_152_02_211023-134834_bem_9ff_elicit_0.wav
"	152	female	4.265	16000	vnd.wave	bem	bem	kabili ku moolu takwete insapato 
18	1	3953055731.jpg	"18_12133_2_181_01_211114-224142_bem_5da_elicit_1.wav
"	181	male	9.483	16000	vnd.wave	bem	toi	ee boi kuti caba nifyo pantu abashilika balenda saana ,elyo abengi abashilika balakwata imitima.shakuseka nabantu.
29	2	482830610.jpg	"29_9479_1_292_02_220111-141104_bem_94f_elicit_0.wav
"	292	male	3.97	16000	vnd.wave	bem	ngo	Alemoneka kwati ali mwishitima kuuli eko aleya
1	1	3285298241_9b1ed98d19.jpg	"1_3896_2_11_01_211106-204846_bem_cee_elicit_1.wav
"	11	female	4.492	16000	vnd.wave	bem	bem	alemonekafye eka,abo aleteya nabo umupila tabalemoneka
10	1	557101732_32bbc47c12.jpg	"10_6154_0_101_01_211104-162430_bem_5a5_elicit_0.wav
"	101	male	8.689	16000	vnd.wave	bem	bem	abantu abaume bamo bafwele amalaya yafitulukila netoloshi ilya makumbimakubi
30	1	1867334641.jpg	"30_9939_0_301_01_220124-183832_bem_c25_elicit_0.wav
"	301	male	8.008	16000	vnd.wave	bem	bem	Pali ici icikope Pali abantu abapusana pusana imishinku.
8	2	210839948_bbd5bfa3b6.jpg	"8_1816_3_82_02_211026-170449_bem_ce8_elicit_1.wav
"	82	male	6.828	16000	vnd.wave	bem	bem	Kuli naintambo isho bamukakile mumusa pakumicingila ukupona 
29	1	279757732.jpg	"29_9626_4_291_01_220112-214605_bem_9ff_elicit_2.wav
"	291	female	8.621	16000	vnd.wave	bem	bem	kabili ifyo afwele Fili ifyatikama kumo na ku moolu ukuicingilila ku mpepo.
7	1	3632225464_612d7b4c0f.jpg	"7_5371_0_71_01_211104-120618_bem_1e5_elicit_0.wav
"	71	female	5.127	16000	vnd.wave	bem	bem	umwaume ali mulwelele naikaka nentambo
12	2	3333826465_9c84c1b3c6.jpg	"12_6736_3_122_02_211104-081435_bem_ce8_elicit_1.wav
"	122	male	4.015	16000	vnd.wave	bem	bem	Naba fwala nefi toloshi ifi tali
27	1	6338704.jpg	"27_3376_2_271_01_211111-152842_bem_6f4_elicit_1.wav
"	271	female	5.513	16000	vnd.wave	bem	leh	Alelenga imyotoka shimakane ukwebati abantu bapite 
30	1	3440387274.jpg	"30_3972_2_301_01_211109-093857_bem_654_elicit_1.wav
"	301	male	7.668	16000	vnd.wave	bem	bem	eya mune elyo bakalisha bene,balekanina kateya wamupila uuli panshi
7	1	2856524322_1d04452a21.jpg	"7_5306_0_71_01_211103-200611_bem_1e5_elicit_0.wav
"	71	female	4.061	16000	vnd.wave	bem	bem	umulumendo naimya incinga mulwele
14	1	3109704348_c6416244ce.jpg	"14_7063_0_141_01_211111-120551_bem_f08_elicit_0.wav
"	141	female	6.556	16000	vnd.wave	bem	bem	Abalumendo batatu abakuma bumba yabili ayapusana baleteya umupila wakuminwe.
10	1	3321063116_4e5deeac83.jpg	"10_2346_0_101_01_211028-193502_bem_ddd_elicit_0.wav
"	101	male	8.076	16000	vnd.wave	bem	bem	Ifinama fili mwitanga ya ng'ombe, elyo muli na menshi makasa ncende yonse
14	2	493621130_152bdd4e91.jpg	"14_3326_1_142_02_211029-191721_bem_743_elicit_0.wav
"	142	male	7.101	16000	vnd.wave	bem	bem	kulemoneka ilefuma pabulalo bushe iletolokela kwi
9	2	3079917032_3cfacb2fd7.jpg	"9_2218_1_92_02_211027-052451_bem_901_elicit_0.wav
"	92	female	3.244	16000	vnd.wave	bem	bem	Kucifulo Bali kuli imyotoka ishingi
5	2	2070831523_5035d5537e.jpg	"5_4754_1_52_02_220107-090557_bem_574_elicit_0.wav
"	52	female	4.56	16000	vnd.wave	bem	bem	Ali na banani ilyo aleensha incinga yakwe pa musebo?
