IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
6877,the lady is standing with a dog near the river,they are standing on the stones near the river,"the legs of the dog is on the stone where the lady is, and the other legs are on the big stone",the dog is standing like a human being,"she's wearing a blue trousers, black Jersey and she's looking  at the dog"
6878,a big crowd is watching the football match,one side of the  ground there's a lot of people and they don't have enough space to seat,some people wearing the same colors of the Jerseys of the footballers,one team is wearing white Jerseys and the other one they are wearing red,the player in white Jersey he have the ball and he's trying to dribbling the goalkeeper
6879,"the father, mother and the child are seating on the chair",on the sides of where they're seating there's a handmade cars,the has gone for leisure,the father is wearing slippers and the child is wearing shoes,all the three of them are wearing shorts
6880,the old  lady is seating on the chair,she have white hairs all over head,she's tying the hair at the back,this old lady is selling something like bread,because of being too old the lady looks like a man
6881,three men are on ATM,it's in evenings and the lights are on,the machines are for the company which is called Washington Mutual,behind the men there's a beautiful car,two of them are standing and one is bow while pressing the machine
6882,two men are at the car,one of them is fixing the wheel and the other one is taking photos,it looks like the car is broken down on the road,in front and behind of the car there's another motorcars,on the roadside there's a lot of shops and cars on the road
6883,the lady is seating on the chair and lift the child,it looks like the child is the grandchild to the woman,they both looking happy,behind them there's a big door which has glasses all over,the woman is black and the child is white
6884,the lady and the two children are on the machine,they're wearing glasses on their eyes,looks like the cold season and they're all wearing Jersey,the lady is holding a paper where they are all looking at,behind them there's chairs and there's no one seated on them
6885,the man is on the side of the lake,near the lake there's a soft soil which found in small streams,the man is ups and down his leg and hand they are on the floor,one and hand he lifts them on the surface,on the side there's a lot of stones and they look like they're in water
6886,the man is standing on the door,"he's wearing a blue short, black shirt and black glasses","the building he strands on, it's too big there's a shops under and house at the top",outside there's chairs which people are not seated on them,the building is looking very dirt
6887,the small crowd is in bar,in front of them there's a bar tender,on the ceiling there's a black and red lights,behind there's a man who's talking to his friend,in front there's a table where people are standing on and put  glasses
6888,the footballers are playing the ball,one team is wearing red Jerseys and the other team is wearing blue Jersey,they all want to kick the ball which is in air,the ground is protected with wires and metals,outside the ground there's a lot of trees
6889,the marketeers are selling on the roadside,"they are selling dresses, earrings and other things which are in boxes",one woman is bow and select something,there's a man and a woman is point something to buy,they are hanging all the clothes
6890,police men are fighting with the crowd,the police men are wearing green uniforms and the hats,people who are making noise they have posters,it looks like it's the politics,"if it's the politics, then the police are guiding the peace"
6891,the man is standing near the ice cream motorcar,the man is wearing a black trousers and a black jacket,the car is white and  it has where they fill ice creams,it's in evenings and the lights are on,behind there's another car which is passing to the car where the man is standing
6892,the government official is on pulpit and talking,this man is standing in the crowd and the fellow officials and other government officials,they are wearing royal clothes both men and women,others are clapping and others are smiling,near the pulpit there's a lady who standing near to the official
6893,two Kara takers are fighting,they both wearing white clothes,the only different is their belts,one of them is wearing a black belt and the other one is wearing a red belt,one with red belt he jumped and trying to kick the opponent to the head
6894,the mother is seating and holds the baby in hands,the baby is closing the eye while is sleeping,the mother is putting her lower jaws on the head of the baby,the mother is wearing a cloth on her head,the is looking like she's in deep thoughts
6895,the men are in small group and standing on the door of the shop,four men are folding their  hands and hold them on their chests,these four men are standing in front and they're all wearing hats,one of them is wearing a long dress and he's smiling,three of them are serious and they not smiling
6896,a lot of people are seating in dining room and they're eating,they are mixed in seating,"there's ladies, children and gentlemen who are seated on the tables",there's different foods and drinks on the tables,in the crowd there's wetters who are saving food to the people
6897,the man is dining room,he's drinking something on the cup and there's two eggs on the plate,it looks like the man was eating bread with eggs,it looks like he's finished all the bread and remains with eggs and drink,he holds the glass cup with both hands
6898,the masonries are on working site,they are three and they're all on top of the big machine,they're all wearing personal protective equipments,one of them is holding the building,one wall is surface which is being hold by the big motorcar
6899,the boy is jumping on the skateboard,one hand is holding a skateboard and the other is in air,both his legs are on skateboard,he's wearing a personal protective equipment,all his friends are watching him
6900,the lady is walking in big crowd,she's holding food in her hand and she's wearing glasses in her eyes,the lady is looking very angry,the place is too Sunny,the lady has long twisted brow hair
6901,a family is playing and swimming,"the woman is coming out of the water, the father is in the pool while the child is playing outside the pool",the woman is wearing a black bra and pant,the place looks like a hotel or the there house yard,there is a fence around the swimming pool that is Madi of wood
6902,a crowd of people are in different queues,the ques that are far from the buildings o ly have men,the men are wearing turbans of different colours,the qeue that is near the building has women and children,the building is clean with lots of windows
6903,people Re in town walking,there arexa lot of different shops in town,there are different kinds of poster that are hanged on top of the road,the poster have chines words written on them,the country looks like China or Japan
6904,two men are sitted on the grass,one is black and the other is white,the white man is wearing a hat with glasses on his shirt,the man has put his sunglasses on top of his cap,they both look like they are passing for  photo
6905,a man is trying to cut something,he has a chain tied around his waist,the chain is tied to the tree,he has tied himself to prevent himself from danger,the man is surrounded by a bush
6906,the ladies are competing n a game of skating,they are all wearing skating boots,they are all wearing helmets for protection,there is also a referre in the game,there are also people watching
6907,four people are working,they are working on constructing the road,there is a big river behind them,there is also a black car behind them,they seem to be enjoying their work
6908,a girl child is the ground and has flipped his body,her hands and legsxarecon the ground while his stomach is up,she has stepped on the ground using her tip toes,there are people that are sitted on the grass watching the child,on her side there is a lady that has bent down
6909,the men are in the ground playing rugby,one man is holding the ball whole the friend has tangled his legs,there are ladies that are dancing,there is a. eowdnof people watching,all the people watching are wearing red and black clothes
6910,a boy child is playing on his bicycle,he is wearing a red big hood,on top of hat they have sawn a big animal that looks like a cow,when he wears his hat his looking like a cow,he child us full of smiles and behind his bicycle ther is a yellow  carrier
6911,the baby is swimming on the river,the baby is eating watermelon and swimming,people eats watermelon is summer,"all the body is inside water and head, hands and chester are outside",it's too sun and the shadow is seen on the water
6912,five boys are playing in the sand,they are all wearing shorts and they're on side of the river,it looks like are footballers and they are preparing themselves for a match,their faces are looking behind the river,it's too sun and their shadows are seen on the ground
6913,girls are celebrating through dramas,they're wearing short skirts and Short sleeved shirts,they are in five groups,each group has ten girls and they lift one girl,four girls who is standing on their friends they're holding hands
6914,pupils are inside the classroom,they mixed boys and girls in same room,they are all wearing white shirts,they are seating in groups and each group has 6 people,all the children are Japanese or Chinese
6915,a man is seating and writing on the table,"on his table there's books, pens, glass cup and other things",he's wearing a red checked shirt,he's holding a pen in his hand while he's writing,he's just alone in the room
6916,three people are chatting and seated outside,two are seated and one is standing,the man who's standing he's wearing a checked shirt and a hat,he lifts his left hand,it seems like they are in story and they're seated around the trees
6917,the legendary sea diver is playing on water,he's tying his skate board to the big boat while he's running,he's wearing clothes for sea divers,"he's wearing a hat, red shirt and black trousers",he's holding the rope so that he don't fall
6918,a baby girl is playing football,she's wearing a black shirt and short,she have long hair on her head,she's running and her hair is flying,it's too sun and their shadows are seen on the ground
6919,a female police is seating on the horse,she looks good in police uniform which has blue color,"she's wearing a hat, watch and gloves",she's holding a long rod in her left hand and her right hand she's holding a horse,sometimes when the police matching it means there's a big government gathering
6920,a football player is standing with a referee,he's kicking a corner ball,he's standing with an assistant referee,a player is wearing white and black jersey and the referee is wearing black clothes,he puts the ball on corner flag which has red and white colors
6921,the boys are standing on the tree,they are all wearing white trousers and short sleeved shirts,in front there's people who are watching,it looks like they are in competition,they are four
6922,the musician is singing in front,he's jumping which he's singing,behind him there's a music engineering,they are happy,behind them there's a building which they are drawing doll and letters
6923,the boy is riding the bicycle,he's wearing a protective hat,behind him there's a black car which is following him,the car is been switched on the lights in daylight,the boy is very happy
6924,the boy is sliding on snow,he's seating on snow skate while he's sliding,he lifts his hands and legs on surface,he's coming from the hill and going downwards,the sky is covered with snow
6925,the boys are on the ladder,one he's on top and the other one,it looks like they want to harvest something or getting something,on the other side there's a wood fancy and a rope for hanging clothes,there's a white house on the other side
6926,four people are standing on the bridge,there's a couple and other two people who are walking,the bridge is red in color,one side there's a road and the other side there's a river,there's ropes on top of the bridge
6927,the man the woman are stacking the books,the lady is wearing black clothes and a white bag on her shoulder,the place is dark and only lines of the lights are on,the man is using a rod to stack the books,it looks like they are not together
6928,the crowds are walking on the road,others are walking and others are seating,behind them there's a construction building,they only using metals to construct the building,there's another big building and the trees
6929,the woman and child are playing in soap water,the woman has a bottle of soap,the child is very happy while is running,behind them there's mucians and their music instruments,there another woman who's with a child too
6930,the swimmer is playing with a small boat,he's holding a wooden stick,he's boat walks well when there's waves,the man is wearing black clothes,the man is just alone on the sea
6931,two policemen are on duty at a certain place,they put a caution ropes,when policemen put this rope it means there's an accident or there's something they are investigating,they both wearing blue uniforms,on their shoulders there's  red ranks
6932,the musician is singing on the microphone,he's playing keyboard while He's singing,he's wearing white clothes,where he stands there's different lights,where he stands there's different music instruments
6933,three workers  are working on the side of the road,they both wearing same clothes and stands to the sign post,"they are wearing hats, jackets and black trousers",on the jackets they've written preventive,their job is stop the accidents
6934,two men are in bicycle competition,their bicycles have three wheels,behind there's two big wheels and one in front,they are all wearing different colors of clothes,on the sides there's people who is watching
6935,three men are chatting on the crowd,three of  them are wearing white shirts and one of them is wearing a blue hat,one man is holding his hand on waist while he's talking to the man with black hair,the man who's holding on waist he looks like a government official,behind them there's a man and woman who's wearing black glasses
6936,two babies are playing in water,one of them is holding an umbrella while is running,is wearing a white shirt and red trousers,the other one is wearing blue clothes,water is coming out from the ground
6937,two people are standing in the crowd,one man is looking to the other side,the man is wearing a white hat,in front of him there's a girl who's covered her head,she's covered her head and the face is not seen
6938,four men are seated on the table,on the table there's bottles,they are chatting and undoubtedly there's alcohol in the bottles,they are all wearing jackets and they look like business men or government officials,their jackets have different colors
6939,the crowd is under the tree,"there's ladies, children and gentlemen",they put chairs and a lot of them are whites,two o people are are carrying bags on their backs,they're all looking like tourists
6940,the lady is carrying something on her head,the things she's carrying is on the white sack,it seems like they are stacking them inside the building,near her there's two men and they're wearing sparkling green clothes,there's a lot of sacks in the building
6941,the crowd is one building,the building looks like a playhouse,there's three men who's wearing yellow shirts,a lot are youths and there's few adults,it looks like it's in evenings
6942,the lady is standing with her two dogs,the dogs have two colors,she's tying both dogs with black ropes,the fashion of this lady is unique,she's dying her hair
6943,the lady is holding a handmade animal,she's seating one hand is holding the animal and hand is on surface,she's wearing a black short and orange shirt,the animal looks like bear,the lady is happy while she's sleeping on the sand
6944,the lady is standing and lift one hand in surface,she's holding cigarette on the other hand,behind her there's people who are seated,it looks like she's throwing something or she's stopping something,"she's wearing blue trousers, black shoes and white shirt"
6945,people are on the small boat,two are seated on the boat and the other one is standing on the other boat,the boats are too small and the river is too big,there's trees on the river,there's glasses on the sides of the river
6946,the man is on the motorbike,he's standing while driving,he's wearing a protective hat,there's snow at the place,behind him there's people who are walking and a blue car
6947,the boy is walking on the road and he's holding the picture,on the picture there's man and a woman,it looks like evenings,in front of him there's one person who's not seen on the face,behind him there's a parked motorbike
6948,the dog is jumping on the surface,it's folding all the legs,it has black rope on the neck,"at the place where the dog is, there's a lot of glasses",behind there's tall trees
6949,two dogs are playing with the ball,one dog is brown and the other one is black,the brown dog has has the ball in the mouth,both dogs have blue ropes on the neck,the black dog is opened the mouth and it looks angry
6950,the baseball players are playing,they are wearing white clothes and red hats,one player is trying to pick the ball while others are running,the playground is very clean,the ground is been protected by wires
