IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
4851,A white man is wearing a black short with a stripped shirt and an helmet on his head is in a game field,He is wearing skate shoes and holding a bloom cleaning the ground ,Where he is there are empty chairs behind him and not far from him there is a man also cleaning ,At the far end there are two ladies standing in  front of a big sited crowd,Looks like this crowd is waiting for the game to commence 
4852,An old white man is standing inside a building next to a wall picture of a lady,"This man is puting on a white jumper, a black trousers and shoes",He has a big envelope he is holding closely in his arms,The picture on the wall is of a white smiley lady with long hair,This lady has put her hands on her ears as she is wearing headphones
4853,Two white ladies are in a pool of water inside a building,These ladies have worn towels on their heads and are smiling,They have leaned their heads on the wall of the pool,The water inside the pool is splashing on  the surface ,Looks like these ladies like being in water
4854,A big red car with lights on is moving on the road in town,Across the road there are a lot of parked cars,On the road there are people standing on the road waiting for the red car to pass so that they can cross to the other side,On the road there is a zebra cross sign,"Not far from the road , there are buildings and plenty trees"
4855,A group of young people of different ages are on the  ground,This crowd comprises whites both girls and boys ,There are a lot of bicycle laying down on this ground and there are some who seem to be fixing them,Other kids are kneeling down and watching the people fixing the bicycles ,This place has a lot of trees with green leaves 
4856,A white guy is in the crowd and its dark,This guy is wearing a floral shirt,He has white hair and he is smiling,He is also holding a bottle of beer in his hands,Behind him there are a lot of different people
4857,Two white women are sited in a restaurant ,One is wearing a black shirt and putting food in her mouth,The other one wearing the red shirt is looking at the one eating,Both ladies have dark hair,Looks like the one eating enjoys eating
4858,A big eagle is flying beneath the green/white waters,This eagle has its wings wide opened,This eagle is white and has dark wings,Its has a pointed mouth and bright small legs,Looks like this bird fetches fish from the water has its food
4859,A white lady wearing a white attire is standing in front of a building at a market place,Another lady is wearing a red attire is walking towards the building ,Outside the building there are alot of baskets and balls,This building looks like a shopping store with many things for sale ,Looks like this market place is not busy and has a few people 
4860,A white man wearing a black attire is laying on the honda,This man is in the town center ,Behind him there is a road on which a black and a white car are passing,On the corners of the road there are people walking,Looks like this man laying on the honda is the security guard of this place
4861,A white lady is standing on the window inside  a building ,This lady is wearing a black outfit and her hair is dark ,This building she is in looks like a church ,The windows she is at is very big,Behind her there are gold-stuff hanged over the wall; looks like she is watching something over the window
4862,One white lady is riding her bicycle on the road,She is wearing a black outfit and a red hat,She is carrying a bag and her bag when riding,Behind the road there is a short brick wall with white concrete ,Behind the concrete there is a bush of many trees
4863,A little child is standing on loaves of wood,He is holding a long stick in his hands,This baby's hair is white and he is puting on a white jersey ,Where he is there are lots of woods attached to something ,It seems he is with his parents and he has raised his right hand to show that he wants something 
4864,Young kids of different ages are walking on the corridors of the building ,"This building has two compartments,  down and on top",It looks like this is during the night cause it looks dark,The shadows of the kids have reflected down has they walk,On the top compartment of the building there are lights on with a small tree outside
4865,A young boy is in an area which has snow and trees,This boy is on a slide in the snow,This boy is wearing a blue jersey which has a head sock,He is wearing a black trousers and has red bag on his back,This boy seems to be having fun when sliding in this area
4866,A white lady is sited on the chair holding her dog,She is wearing a green top,And a blue jean trousers,The dog she has is dark and has its mouth open,This lady seems joyous and loves her dog
4867,Two young boys are playing football ,They are in a green football ground ,One boy has white hair and the other has black hair,One is wearing a green sports attire and the other is wearing a white and black attire,Behind where the ground there is a house with people outside
4868,A white baby boy has been held by the hand by the mother when he is standing ,This baby is puting on a white outfit,The mother has helped him hold a small flag and he is looking the other side,On the flag there is a moon and a star,It seems this is when the baby boy is learning how to stand and he is happy 
4869,A baby is sited on the stroller inside the house,This baby is light skinned with black hair,She is leaning her head on the stroller and touching a small doll that is hanged on the stroller,The wall of the house is painted white ,The tiny rope she is holding has caught her attention 
4870,A white man is walking on the bridge,The bridge is blue,Near the bridge there is a building with red pictures,The building has a lot of light bulbs ,The man walking on the bridge is wearing a gray trousers and a brown jacket 
4871,An elderly white man is in a butchery,In the butchery there a lot alot of fresh meat hanged in the net,This man is using a machine to cut meat into pieces,"He is weighing , grinding the meat and parking it in small plastics",
4872,Ladies and gentlemen men are standing outside a red bricked building ,This building has a big entrance and there a lot of things for sale with price tags,This tells us that this building is a store,All the people standing in front of this building are wearing jerseys and one man is holding a picture with words in his hands ,"This picture has the word 'prayer ' on it, seems they are about to start praying "
4873,One guy is in a building which has walls painted with many colors ,He has painted himself and has his left hand down as he is touching the shoe he is wearing ,Looks like she is in an acrobatics room,He is wearing a red shirt and gray trousers ,In this building there are also other people sited on chairs
4874,Two young ones are walking on the road with their heads covered,What have they covered their heads with?,They have covered their heads with a silver dishes,They are even carrying heavy bags on their backs,"Across the road, there are plenty trees and grass "
4875,One white man is standing in an area that has snow,This area has plenty of dry trees and the young man is holding a stick,This man is wearing a white and yellow shirt,He is wearing a darkish trousers and has backed a very heavy bag,This man is wearing a hat on his head and he smiling which shows that he is happy to be in this area
4876,A group of both white and black people are in a ground where they are playing games,The ground has green simba and black soil,All these men are wearing similar outfits and caps,Two from the group are standing on the middle and have hugged eachother ,Looks like this group is there for game rehearsal
4877,Four people are walking in corridors of the town center ,Besides where there are walking they are modern building and vehicles on the road,One man from these has dogs he has carried with tied ropes,"Both dogs are white, one looks way smaller than the other","The two men walking behind the man are wearing jumpers, one even has a bag"
4878,White men are standing inside a building where they are congregating ,In this building there are microphones ,All the men in this building are wearing smart suits with ties on their necks,One man is talking to the other with his hands lifted up,looks like the man who has his hands up is the leader of this congregation 
4879,One white man is playing football in the ground,The ground is green,He is wearing a red sports attire and white stockings ,The ball he is using is white with black lines on it,Looks like this man is a football player who has gone to the ground to rehearse 
4880,White men are in the ground where they are playing a game ,What kind of game are these men playing?,They are playing rugby ,At the end of the ground there is a fence where people watching are sited ,"Between the two teams, one is wearing a yellow and green attire and the other a white and gray attire"
4881,Light skinned children of different ages are standing,"Where there standing,  there are rock painted white and green","Two from these kids are girls, one is way younger than the other","The the other two are boys, one looks younger than the other",Looks like this is a family of four children from the youngest to the oldest
4882,Four white ladies are at the stage and behind the stage it looks dark,What are these ladies doing on the stage?,They are dancing lifting their hands,They are all wearing white long dresses,Seems there is an audience sited and watching them dance
4883,A group  of people are in a Canoe at the sea,On this sea there are  a lot of other boats with people in them,Besides the sea there is a big  white building ,The people in the canoe are using paddles to move it,These people look troubled that could be the reason they are using a canoe to get to the other side
4884,A thousand of people are sited in the auditorium when watching a game ,The football players are on the green  football ground,An old man from the auditorium has a paper he is writing on,This man writing seems to be the commentator of this game ,"The auditorium has three compartments; down, middle and up"
4885,A brown dog is walking in the grass,This dog has a lot of thick fur,This dog is looking up with its mouth slightly open,And on the ground it is there are both fresh and dry grass,There is probably something it is looking at up
4886,A white man is sited on the chair of the big bus,Inside the bus there is a window where other people in the bus are seen,This man has black hair and a black beard ,He has put one of his hands on his chin,This shows that this man must be thinking of something that's worrying him
4887,A light brown dog is walking on the ground,This dog has its tongue out,It's also wearing a black chain,The ground it is on has gray bricks,This dog was probably eating something taste
4888,Children of different backgrounds are in a playground ,Two boys are standing in a roundy thing,This place has a lot of kids play equipments ,At the end of this play ground there is a building and a tree showing,In a big umbrella there are guardians that have brought these kids to play
4889,A young girl has knelt on one knee in the ground,This girl is dark with black hair,The ground is red with white lines on it,In this ground there are also other people standing and watching ,"This ground is for run-racing, hence the girl kneeling is about to start running"
4890,A white man is walking on the outside in an area with a lot of buildings ,This man is wearing black warm clothes ,On the road he is passing the floor has snow next to one building ,On top of the snow there are man-made things that are even on the concrete building ,One doll is big that has bended its head to the smaller one
4891,A white lady wearing a white shirt is standing in an outdoor area with a lot of people,This lady as well as other people are wearing warm clothes and have cameras,Looks like these people are watching something that they are capturing,The ground they are standing on has snow,This place looks very cold
4892,A crowd of women and men of different ages are in an area which has a lot of big houses,These people are standing on the road in between the houses,Other are standing on the corridors of the upper houses,Besides the houses there are flower trees,Looks like this crowd of people are celebrating something
4893,A black man is in a place with a lot of people behind him,This man has thick black hair that is died blonde on the upper side,He has a phone put on his ear and he has covered his other ear with his hand,This place looks dark maybe it's because it's in the evening ,This place looks to be very busy and noisy
4894,Four white men are outside a building ,On the wall of the building there is a drawing with different colours,Two men wearing dark clothes are standing near the building and conversating,These men are wearing hats on their head and one is even smiling ,Two other younger one are walking 
4895,People of different ages are sited on chairs inside a restaurant ,From these people others are male and others are female ,Others are sited in groups and others are sited alone,On the tables there is food and and drinks,Other chairs are empty
4896,Two men are standing outside and behind them there is a car with an open boot,One man is white and the other is black,These men are wearing green police attires ,inside the open car there are a lot of different stuff,These men are policemen preparing to go for work
4897,One police man is on a honda in a crowded place,This man is riding his honda on the road and beside the road there is a fence,Behind the fence there are a lot of people standing,This area has a lot of buildings and trees,"Seems  there is a calamity that has fallen in this place , no wonder a lot of people are gathered together"
4898,One white young boy is on his bicycle on the road ,This boy is wearing a blue helmet on his head,He is also wearing a blue trousers and a dark shirt ,On the other side of the road there is a white brick wall,And on the other side there is a bush
4899,One black man is standing on a very tall building,He is wearing a white shirt and a blue trousers,He is holding a ladder leaning on the building,This building also has a lot of windows ,This man is probably doing some work on this building
4900,One white man is in an area which has a sought of stream with plants in it,This man is walking in the stream and holding green plants in his hands,"This man is weaing a red striped shirt, black short and a cap",In the water there a lot of sticks inside,Other sticks are longer than the other
4901,Thousands of people are in a big stadium,The ground in the stadium is green ,In this ground there are people standing wearing similar white attires,These  look like they are the game players ,The people watching are sited in the upper auditorium 
4902,Three people are sited on chairs outdoor ,"Amongst these two are old men, one even has a walking stick",The other old man is wearing a white hat and he is talking to his fellow,Behind were they are there is a shopping store,Besides the store there are clothing material hanged
4903,A crowd of people are in a game ground ,In the ground there are men wearing red outfits standing and commentating the game,One of these is a woman who has been lifted high by a man,This woman is excited such that she has even lifted one leg up,Looks like the game/ match is about to begin
4904,A crowd of people with different ages are in a public place,From the crowd there is a man who is carrying a baby and standing besides a woman,The baby is lying on the the shoulder of this man seems he is his father,These people are walking on stairs,The stairs have demarcation made with loaves of wood
4905,Two white boys are sited inside a building ,One boy looks younger than the other and they both have paintings on their faces,The younger boy is smiling and wearing a red shirt and a green short,The older one with flowny face is wearing a  white short and a blue trousers,Behind these boys there is a window that has a sticker of dolls on it
4906,One old man is inside a building which a lot of mental like things on the floor,This old man is wearing a black trousers and a white shirt,This old man has bended his head concentrating on the job he is doing,Looks like he is using a sandor to flatten the mental which has a spark,"This building must be a work shop, there is also another person holding a sandor"
4907,One person is in the middle of the sea at night ,This man is on a skate board; standing with splitted legs,Looks like he is skating beneath the waters,Seems he like water skating ,Behind where the sea is there are building and trees
4908,A group of men and women with different ages are at the beach,Some people are standing around the river and have put fish nets inside it,Looks like they want to catch fish,Others are walking on the road near the river next to trees,In this beach area there a lot of pores with lights on
4909,A crowd of men and women are outside a building ,Other people are walking while others are sited on chairs with there elbows leaning on the table,There are big blue umbrellas planted on the table,Other table contain food and drinks that are been enjoyed by people,Across the road there are trees and buildings 
4910,A group of black women are standing in the farm field ,These women have covered their heads and are wearing work suits,The field is muddy such that their feet are covered in mud,The field has green plants ,Looks these women are workers of this farm field
4911,Black baby boys wearing warm clothes are sleeping on the bed in the bedroom,"In between the babies there is an older person who has a book in her hands, seems he is the parent",The parent has opened the white book she is holding,Looks like this is a song book and she is singing lullabies to the babies,Seems these kids enjoy lullabies before going sleeping
4912,Football players are in a football field where there are are lot of people watching,These two players are running in the football field wearing sports attire,One of these is dark skinned wearing a dark and the other is light skinned wearing a white attire,The white guy is running with a red ball in his hands and the other guy is running towards him trying to grab the ball,The people watching seem to be football funs
4913,One dog is running outside where they are a lot of things on the ground including sack bags,This dog has plenty thick fur,This dog has opened its mouth to show its tongue when running,Looks like its chasing something because it's running fast,The ground it's on has green grass and behind there is a building 
4914,A group of young white boys are playing handball,These boys are wearing similar sports attire,One boy is running with a white ball in his arms and the rest are chasing after him,One boy is lying down trying to make the boy holding the ball fall,Across the ground there is one man passing
4915,A group of people are near a pool,Others are so close to the pool then others are walking on the road in between the pool and the bush,In the bush there are a lot of trees and there is also a building spotted ,Near the far end of the pool there is a white boat,This place looks like a quiet leisure resort
4916,A white lady with a white hair is outside the house,This lady is kneeling down and wearing a whitish short with a white shirt,on the ground behind her there are red/white flowers,This lady is hanging clothes on the line,Looks like she was from washing and under the line there is a washing basket
4917,Two white females are inside a classroom ,One is a young girl and the other is an adult,Looks like the young girl is a student and the adult is her teacher,"They are sited on the chairs, the student is writing something ",In front of the room there are stickers with words stuck on the wall
4918,A young white boy is in the waters of a river,This boy is wearing white/red skate attire,He is standing on the skate board and holding a long tied rope,Looks like this rope is helping him keep his grip,Besides the river there is a bush with trees
4919,A young light-skinned girl is in the play ground,This boy has blonde hair and he is wearing a blue trousers with an a white shirt,This boy is also wearing black eye glasses,He is sliding in the blue slide ,This place is sandy
4920,A group of women and men are in a building ,One woman from the group is holding a paper,This woman is elderly and has bended her  neck facing the paper she has spread on the thign,There is a woman standing next to her writing on this paper,Looks like this woman works by passing in buildings to make people sign on the papers
4921,One light skinned lady is in the public ,This lady has put her phone on her ear,She is probably talking on phone with a loved one that's why she is smiling ,This lady is wearing a ring and earrings ,This lady looks like she is royalty with a crown on her head
4922,A young white boy is in the ground playing handball,Near the ground there is a brick wall and behind it there is a bush,This boy is wearing a blue short and a red shirt,This boy has white hair and has a white hat on his head,In the ground he is playing in there are a lot of small balls
4923,An elderly black woman is sited down on a soily land,This land has a lot of traditional pots,This woman has dirty hands,She has put one of her hands in the traditional pot,She is definitely the one making these traditional pots
4924,Young white boys are playing football ,The ball they are using is white with red lines,The ground has neat maintained simba,One boy in front is wearing a white and red attire,The other boys behind him are wearing blue attires
4925,Young children of different ages are playing a game outside the school,Inside the school classrooms there are pupils ,The pupils outside have held eachother hands and made a circle ,These pupils are playing a certain game with their teacher,Looks like its break time and pupils are playing
4926,Four people are in an area that has buildings with lights on,These people are standing on a ground demarcated with a short brick wall,On the brick wall there are shiny stuff for decorations ,At this place there is also a tree that has lights and shiny ropes,"These four are standing far from eachother,  two are standing holding eachother and the other two are also standing on the opposite and holding eachother "
4927,Two men are walking in the street with a lot of buildings,These buildings have walls with white bricks,One man has carried a black bag on his bag,Then there is a man wearing bright clothes moving a wheelbarrow that has a white bag sack,Looks like this man works has a builder
4928,A lady and a guy are in an area that has a business store,The guy is sited and playing the guitar he is holding ,This guy is dark skinned and he is wearing a gray hat,The lady is light skinned and wearing a white trousers.  She is walking towards the guy,The guy is playing the guitar in public and well wishers are donating money to him
4929,A crowd of people are in a dark room,The room looks like a church ,The people inside look like they are singing songs,Three men standing in front are holding eachother by the shoulders,Looks like they have come to have night player and worship in the church
4930,A baby is sited on the couch in the house,This baby is wearing red clothes and a head sock,The head sock has both the red and white colors ,This baby has the eyes wide open and has opened her mouth in surprise ,And the baby is holding a small red toy
4931,A black man  is sited in a building that has a lot of equipments,This man is wearing a green cap and wrest watch on his arm,He is wearing a black jumper with a red shirt inside,He is leaning his hands on the table that has several books,Behind him there is a chair that has books and other things
4932,One white lady is on the bicycle on the road near the bush,"This lady is wearing a black short, a white shirt and white sneakers ","He is also wearing a red helmet, glasses and a white mask on her face",She has a bag parked on the back side of her bicycle and behind here there is a moving car,Across the road there are a lot of trees with green leaves
4933,One white man is sited on the chair in his house,This man has black hair and he is wearing a darkish shirt,He is leaning his hands on the table that has glass cups ,He is pouring alcohol in one of the glasses,Besides the table there is a shelf full of books
4934,A crowd of different people are at the sea area,There is one lady sited on a white chair where one dog is standing,Other people are sited close to the sea and others are lying down,Other people are walking whist others are sited in the umbrella sheltered area,And others are swimming in the sea that has boats in it
4935,One white man carrying the baby on his back is outside the house,This man is wearing a blue trousers with a white shirt and the baby he is carrying is wearing white clothes,This man has a bloom in his hands,He is sweeping this area next to the flowers,Where he is there is a garden of plants and flowers 
4936,Three police officers and one woman are standing outside near a vehicle,"All the three police officers are whites, one is a woman and two are men",The three police officers are wearing a black attire and the woman is wearing a white shirt,The female police office is handcuffing this woman who is under arrest,The other two are just observing what is happening 
4937,One white man is sited on the floor outside,He is wearing a cream white trousers with a gray shirt,He is wearing a green cap and has carried a bag on his back,This area has a lot of sand on the ground ,"Next to where he is sited on the sand, there is a shiny thing"
4938,One young boy is on the swing in the bush area,This young boy is wearing a blue trousers with a white shirt,His hair is white and he is smiling excitedly ,This place has alot of trees,This boy seems to be enjoying swinging on the swing 
4939,One white guy has jumped high in the bush area,He has worn a blue trousers and a whitish shirt,He has dark hair and has raised his arms up,The shirt is wearing has flipped with the wind while he is up ,This place is an industrial area where they are trees
4940, A black man is at the market place where he is cooking from,Where he is standing there is a built long table that has a lot of blaziers ,He is cooking food from pans with a round lid and he has uncovered one,Looks like this man does business of selling food in the streets ,Behind where he is there are big red buildings 
4941,A white woman is walking in the market,In this market place there are a lot of stand shops,This woman is talking on the phone on her ear has she is walking,She has even tied her black hair with a small tie,She is wearing a bright shirt and carrying a handbag
4942,Three adults are sited around the big table inside the house,One man has lifted the cup he is drinking from up,Another woman is reading and writing on papers,There is a lamp of light on one of the chairs,There are several books on the table...looks like these people are discussing something school related 
4943,One young girl has hugged a huge doll,This place she is at also has a lot of people present besides a building,There are also alot of green flowers at this place,The young girl hugging the doll is wearing white clothes ,and she seems very happy to hug this huge blue doll
4944,One old white man is sited on the bicycle on the road,This man is wearing a black jumper with a blue short ,He is also wearing white stockings ,Behind him there is a white brick wall,This place has a lot of trees and grass 
4945,One woman has lifted a baby while they are covered with an umbrella ,This woman looks like the mother to this baby boy,They are both Asians and the mother has a phone on her ear,The umbrella they are covered in is reddish,Seems it's raining in this area
4946,Four men are playing golf in the golf field ,They are using golf clubs to play,Two other men are just standing with their hands in the pockets has they watch,They are using a golf club to kick the ball into the circular hole,Besides the golf field there is a short wall where people watching are
4947,An old man and a lady are in the streets of the town center ,An old white man is walking while looking at the lady standing on the opposite direction,This lady is puting on a short black dress with white heels,This lady has very white hair and has spread her palm towards this old man,Seems this old man is admiring this lady and is longing to talk to her
4948,Three white women are in a shelter outside a house in the evenings,Amongst these three one is sited on a chair in between the others with a bag hanging from her shoulders,The other two girls are standing with their hands in the pockets...one has blonde hair and the other has black hair ,One has her hands in the pocket of the trousers she is wearing and the other in the jumper she is wearing ,Not far from where these women are there is a car with lights on..Looks like the one sited is an elderly person having a chat with these two teenagers 
4949,Five people are standing in the bush that has plenty different trees,There is also a lot more long green grasses ,"All five are whites, two are ladies three are men","All men are wearing short sleeved shirts, one has unbuttoned his shirt",Looks like this man has been hit by an insect that's why he is showing his affected chest area to the lady next to him
4950,Three men are on the stage in the club,The club has red lights on,One of men has a guitar he is playing,The other one is playing a piano and the last guy has a mic,They all have microphones and singing songs to the audience in the club
