IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
2602,A mother and child are sitted while leaning on the table.,They are playing a game.,Both of the them are happy.,"The house is dark,only light from outside is coming in.",The table they are leaning on is brown in color.
2603,Two children are standing near the road and one has a child on his back.,The child on the back is putting on black trousers and a red shirt with a red cap.,There are yellow flowers in front of them.,The child is putting on blue clothes.,There is a young and a bit older child.
2604,A group of six men are at work with green shirts.,Three men are wwith white caps and two with green and orange cap.,"In front of them,there is an upstair building.",Orange building and some white lines.,They have a red working toy.
2605,An old man is playing in the studio while closing his eyes.,"The radio he is playig is white,red and black in color.",The old man is putting on a black shirt and a black cap.,"Behind him,there is a young man putting on white clothes and playing a big guitor.",There are white walls in the place.
2606,A woman is sitted on the chair in the game ground.,She is putting on a blue sweater and  a black trousers.,A woman sitted in the ground of  games.,"Behind her,there is a blue wall.",There is grass in the ground with white lines.
2607,Three women and one man are sitted.,"Next to them,there are some green flowers.",A man in the middle is putting on blue clothes.,The man in the middle is putting on blue clothes.,A woman in front of the group is putting on black clothes.
2608,A man in the building is putting on a  white shirt with a broom on his hands.,"Behind the man,there is a young man with a white shirt and black cap.",There is a black bottle on one table and a red paper.,There is a man with black clothes near the bottles.,The chains in this bar are red and black.
2609,Three men are playing on the green grass while putting on shorts and trousrs.,The man with a black shirt is picking a ball.,Behind him there is a grey car.,"At the end of the road,there are green trees.","Among the young men,one is putting on a grey shirt and the other one a brown shirt."
2610,Two children are sitted on a toy boat with caps.,Both children are happy with their hands up.,The toy boat is for chearing someone sleeping under the tree.,The toy boat is at the green grass.,Behind the children there is a tree showing under.
2611,A man putting on a cap inside the big store.,The man is putting on grey clothes.,He is putting on a blue cap.,There are small stones near by.,There are some green grass near the stones.
2612,Two women are climbing the hills while putting on sweaters.,There are houses and trees behind the woman.,There are people down the hills.,One woman has black clothes with a book.,"Among the people under the hills,there is someone with black clothes."
2613,A young lady standing while taking pictures.,She is holding an orange bag.,She is also holding black cameras.,There are two buildings behind her.,Only hands and her head is visible.
2614,A man on the hill is putting on blue clothes while looking down.,There are some green grass on the hill the man is standing on.,A man looks very happy on his face.,The river has small shiny white things.,The young man is putting on white shoes.
2615,A man and a woman are running down the hill while holding hands.,A man with a red an white shirt.,There are some brown grass on top of the hill.,They look very happy with their jumping.,A young woman is putting on black shirt and blue trousers.
2616,The man sitted down is holding a radio while playing it.,He is playing a grey violin with a brown trousers.,There is a grey fence behind the man.,He has a long behead covered the mouth.,There are tall buildings inside the fence.
2617,Two women are at the end of the river holding hands while taking pictures.,"There are two men in front of them,one is taking a picture and the other one is holding a bag.",Both ladies are putting on orange and grey sweaters.,There are two men swimming on the river.,There are two big boats which are white and black in color.
2618,A man and a woman sitted on the chair holding yellow papers.,Next to the man on the motor bike who wants to refill some fuel.,There are black things in front of them.,"Near the man,there is a road full of cars and blue metal pipes on the sides.",There are long buildingd behind them.
2619,A woman with a red dress looking happy while on her hands she is having a black bottle.,"In the house,there are two men,one woman and one biy.",There are some cairs with white clothes.,A man behind the woman has glasses and a white shirt.,There is light shining in a place they are in.
2620,A woman sitted on the chair putting on a black shirt and a white trousers.,There are chairs with white clothes.,The woman putting on glasses and a watch on the hand  while sitted on the chair.,"Near the road,there are cars parked while a group of people are walking.","Under the chair,there is a drinking botle."
2621,One man is walking near the road in front of her there is a group of people.,There are cars parked near the roadside.,The man is walking near the long building.,The road has a black and some white lines.,"In front of the old man,there is a black and white road."
2622,A child standing with a white shirt with some blue lines pointing at what he is looking at.,A child is putting on a white dress inside.,"Behind the child,there are trees and green leaves.",There are white stones also.,The child has back short hair.
2623,"Five men in the studio,others are standing while some are sitted o the chair.",There are some micro phones and plugs in the music room.,A man standing is putting on a grey sweater and a black trousers.,Two men are sitted with some drums behind them.,Two men are playing the music instruments.
2624,A child withut shoes are standing o the hill.,"Behind the child,there are brown houses.","In front,there is a big animal with blue eyes.",There are green trees in the house.,A bird has a yellow child.
2625,A young woman is squating at the end of the river.,She is holding a boy and putting on black trousers.,There are hills in front of the woman.,The river is white.,The soil is grey at the end of the river.
2626,Two dogs are playig on green grass.,One is black and one is red.,The red dog has a white patch on the chest.,The red dog has covered its face.,Both dogs don not have belts on the neck.
2627,A young man with glasses is playing a radio with a black trousers.,He is putting on a blue short while singing in the micro phone.,The man is singing while playimg the radio.,There is a clothe in the radio which is blue in color.,The radio is grey in color.
2628,A young woman ptting on a black trousers with a white shirt.,She is playing a game while running.,The ground of the game she is playing in is brown in color.,There is a white line in the ground.,She is holding a grey stick.
2629,A child with long brown hair is playing with a doll.,The child's brown hair in front is short.,A doll has long hair.,The doll she is holding ihas a necklace.,She looks like she is talking to someone.
2630,A young man on a reda nd black horse.,The horse is jumping the short fence.,There are green trees behind the man.,He is putting on  yellow glasses.,He is putting on black shirt and white trousers.
2631,A young man sitted down with a camera on his hands.,"He is putting on a black shirt,shoes and a white shoe.",The water in the swimming pool is black.,He is capturig a bird on the black wall.,He is sitted on the brown floor.
2632,A man with a short and three women are sitted on the green grass.,They are playing in a green ground.,The man is putting on a green short and a red shirt.,"Behind her,there are green trees.",A woma in front is putting on a black shirt and trousers.
2633,Two white and red dogs are playing.,One dog is in a ground running and the other one is in the road.,There are a lot of trees behind the dog.,A brown dog has a belt in its neck.,A red dog has lifted its tail.
2634,A red dog is coming out of the river.,It has a ball on its mouth.,The ball is color green.,The dog has a belt in its neck.,The water in the river looks green.
2635,A dog is at the end of the river.,There are ome soil where the dog is standing.,"In front of the dog,there are dark hills.",It has a stick on its mouth.,It looks like the river is near the ocean.
2636,A oman and a child are walking in the bush.,A woman is looking at the tree while the child is in front.,A child is puttig on a red shirt and a blue trousers.,A child has something in his neck.,A lot of things near the road are grey in color.
2637,"A man at work,holding working tools.",He is cutting the wood using a red thing.,He is cutting brown wood.,He has even put a yellow pencil on his ears.,"A young man putting on a red shirt,black trousers and  black shoes."
2638,A child is playing with a ball while puting on a red shirt and a black short.,He is putting on sox on his feet while standing on the rod.,He is playing a yellow ball.,A child has made a fist when looking at the ball.,There is green grass behind the child.
2639,A man putting on a red shirt is standing in front of the television.,He is playing a game with motorbikes.,He is playing at a black television.,He is in an orange wall fence.,The face is not showing due to him looking at the television.
2640,Five men and three women are gathered around the table.,In the middle there is a table of food.,Everyone is sitted on the chair.,A woman on the left is putting on a white dress with a child on her laps.,There is a blak brazier in front of the group.
2641,A woman putting on green clothes is looking where she is going.,They have tide a black paper in the neck.,Tgere is a white building behind them.,There is color grey painted on the wall.,She is putting on a red cap.
2642,A young man on a blue motrobike.,He is standing while on a motorbike.,The motorbike has black tyres.,"Next to the road,there are people in the garden.",A man is putting on a blue sweater.
2643,A child standing on the grass is looking at the play ground.,He is  looking at the swing in the play ground.,The child is at a shiny swing.,Children are on the swing.,"Behind the swing,there are two buildings."
2644,A child is in the wasing room while holding a metal bar.,The child is not putting o shoes while looking down.,A child is putting on a red shirt with a grey trousers.,There is a red cloth on top.,The door where the child is standing is brown in color.
2645,A young man sitted on the chair has a red doll in his hands.,The shoe has green shoe laces.,He is putting on a brown shirt.,There is a red wall in the house he is in.,He is sitted on a black couch.
2646,Two men in the room are playing ball.,One man is on top of the other in fighting for the ball.,The ground looks brown where they are.,A man on top has black shoes with white lines.,The ball is brown in color.
2647,A young woman putting on a green short and shirt while running.,She has number thriteen on her knee.,"Behind her,there are trees and green leaves.",The running attire has white and orange colors.,She has green shoes.
2648,Three young men are in a football ground while two men are putting on a red and black cap.,There is another young man at the end of the ground.,Two are on the grass an two on the brown soil.,A man with a black cap oming out of the ground looks like he has lost.,Those with white caps looks happy as if they have won the games.
2649,"A woman with a blue dress,red shoe with tyres.",She is putting on a blue short.,She is in a dancing place with shoes with tyres.,She has black hair.,The place has light where she is.
2650,A man and a woman are walking at the end of the river while there is a dog following them behind.,A dog has a red beltt on the neck and the animal looks blue in color.,Both are putting on green shoes.,A young woman is putting on green shoes.,A woman is putting on a grey cap and a man putting on a white cap.
2651,A man is on a brown and black horse.,They are in the ground fenced in white .,The horse is thrying to throw him down.,"Behind the ground ,there are people watching.",Inside the ground threr are men with white caps.
2652,A brown dog is playing in the river.,It has closed the eyes while lifting the back legs.,It has a red belt in the neck.,It has lifted the tail.,There is green grass in the water. 
2653,Two women are putting on white shirts and black trousers sitted.,They are leaning on a white wall.,One woman is holding a cigarette in her hand.,The one smoking is looking at the friend.,One is putting on a brown and black shoe. 
2654,A woman is putting on a black dress and glasses in the ground.,"Behind the woman ,there is a group of people sitted in a shade. ",They are playing in green grass ground.,The dog is tied with a rope .,She has a brown and white dog.
2655,Two women are taking a picture.,"Two women are standing ,one is taking a picture of the other.",Both ladies are putting on white dresses.,Behind a group of people there are trees and a fence.,One of the women is putting on a brown short.
2656,A man putting on a white shirt and has red things on his face.,He is looking at something and looks like there is a celebration.,This man is not looking nice on his face due to what he has put.,There is anther man putting on white clothes and something on the face.,Behind him there are buildings which are not visible much.
2657,Three women are dancing in front of the men.,They are putting on shiny dresse.,All of them are putting on black glasses and brown caps.,There are two men playing music behind them.,One woman in the middle is looking infront a nd the rest are looking down.
2658,A man sitted on the chair is cutting his hair by an old man with glasses.,The man cutting his hair has a blue cloth in the neck.,The old man has grey hair .,He is using a white and black machine.,There are in a high place.
2659,A young man on a sketcher is putting on a white shirt and a black trousers.,Behind him there is a white wall fence.,Under the wall there is a wire fence.,There is a ladder on the white fence.,The ladder is outside the fence.
2660,A young man is standing on the car with a black trousers with a white cap and glasses.,She is leaning on a white car with blacklines on it.,"Behind the car ,there is a building.",On the mans shirt there is a label of money.,Outside the building an behind the car there is are trees with green leaves.
2661,Two men are putting on white shirts with radios in thier hands.,They are putting on black and orange caps.,Some are putting on glasses among the men.,There is something dark behind them.,Behind them there are trees and green leaves.
2662,A man sleeping on a black couch near the table .,A man with a white shirt and grey short.,On top when he is putting his head there is a light.,There is a red paper on the wall.,Inside the pockets are color orange.
2663,Two men are playing the radio with a woman singing.,Behind there are drums and the place is dark.,A woman is in the middle of the man with a dress.,There are two lights and one is blue and one is yellow.,This woman is putting on glasses.
2664,A man with red clothes sitted on the motor bike.,There is dust behind the motor bike.,There are hills and trees behind the man on the motor bike.,There is brown soil and green grass next to the motor bike.,The motorbike is black and shiny.
2665,Three men are playing a game with a white man and two black men.,A man behind is putting on white clothes and not that visible on the face.,"Two men looking in the sky,it looks like that is where the ball is.",There are people watching the game.,The group of people are sitted on the chairs.
2666,A man is standing on the ladder while  holding a black camera.,He has a black bag on his back.,He is standing on a black ladder.,A man has brown hair.,It looks like he wants to take pictures where he is.
2667,A woman is holding a child while standing in the shade.,The child is sleeping while the woman is looking in the sides.,She has a white head rap.,She has a child in her rap.,The rap is yellow and red in color.
2668,Three women are standing on the green grass while their faces are showing.,The woman with white clothes is picking flowers.,She is picking yellow flowers.,"Behind,there is a road.",Two are putting on blue and black sweaters.
2669,A man and three women are standing near the wall where they are looking at there is a wooden fence.,A man ia at the end of the wall while putting on glasses.,He is leaning on the wall.,He is leaning on the white wall.,There is a brown fence behind them.
2670,"Two men are standing in front of people ,it looks like they are singing.",There is a blue wall behind the man who are singing.,The group is very happy with hows the men are singing.,The place is dark and people  have lifted their hands.,Both of them are putting on glasses when singing.
2671,A woman sitted on the chair while playing a black radio with flowers.,It looks like she is crying because she has black things coming out of her eyes.,She has put one hand on her head and the other one on the radio.,She has long hair.,The hair she is having is brown in color.
2672,"A man is in the swimming pool,swimming.",When swimming he is looking in the sky while lifting his hands.,The water in the swimming pool is blue in color.,There are two men near the swimming pool.,One is putting on glasses.
2673,A man in the upside down car.,A man in the car with a red cap and yelow shirt.,He is looking down while in the car.,There are other people behind the car.,The car is red and grey.
2674,"Two men talking,one has glasses and yellows shirt while the other one has a black short while washing plates.",A man washing plates is looking back to listen to what the friend is saying.,This same man washing plates is near a bin.,The sink looks grey.,There i a picturestuck on the wall.
2675,A man is with a brown dog playing in the ground.,"A ground is green in color,a man has a blue clothe in his hand.",The ground has green grass.,There are tall trees at the end of the ground.,The dog has a brown belt in the neck.
2676,A child playing on the mat has crayons using them to write in the book.,The child is using crayons on the leaf.,He is holding a pencil which is orange in color.,A child has brown long hair.,He is looking in front of him.
2677,A woman and a girl are in a food place.,A girl standing is putting on black clothes falling down.,The woman is sitted on the chair.,There is a green wall in a place they are in.,There is another woman with a blue dress.
2678,Two ladies are playing a game at the table and the other one is looking at them.,They are all putting on breastholders and shorts.,All of them do not have shoes.,A lady watching is standing rapped hersel in a clothe.,There is a red boat behind the woman standing.
2679,A woman in the house wsith her hands in the back is very happy.,There is a bottle on the green table.,She is putting on red shiny clothes.,There is a light and white wall in the house.,"Behind the woman,there is a group of people."
2680,Two children are playing on a swing.,Two children are playing on a blue swing.,They are both with short hair.,They are both with white hair.,They are both happy on their faces.
2681,A man putting on a yellow short is squating near the river while placking the leaves.,He has brown hair.,There are green grass behind him.,He has black and white shoes.,He is putting on a grey trousers.
2682,A woman is looking in the car where the woman is sitted.,A woman standing with a bottle and a bag on her back.,She is putting on black sweater.,She has brown hair and a grey cap.,She is looking in front of her.
2683,A man and a woman are outside the shop and going in different directions.,A man sitted near the building with a bag down.,He has a blue trousers with a black paper in his hands.,There is a woman coming out of a group with a red shirt and white trousers.,Behind a woman there is a man with a blue shirt.
2684,A man standing on the rope is putting on a blue shirt and a brown trousers.,A man is looking at the wall while holding his ears.,The man's face is not visible because he is looking at the wall.,"The ropes are grey,green and black in color.",There is red at the end of the rope.
2685,A child with a sweater is playing on the grass with a dog.,The dog is white and black.,He is sitting down.,The dog has a blue belt in the neck.,The belt for the dog is grey.
2686,Two women who are looking in front of them are happy.,One woman is putting on a white shirt and a black trousers with a black sweater.,The other woman is putting on a red sweater and a blue dress.,"Behind them,there is a tal green tree.",Some women have black and some red hair.
2687,A young man standing in front of a group of people singing.,He is holding a green micro phone with a black rope on it.,He has even opened his mouth when singing.,In front of a man there are people who want to touch him.,He is in a dark place.
2688,A man is putting on a black cap and a grey sweater is standing at the wall.,It looks like this man is breaking the wall.,Because he is holding something to break the wall with.,Behind the man thereis a grey building.,"Down the building,there is a grey car."
2689,A woman is putting on yellow clothes while putting a blue sack on her head.,She is holding some grass in her hands.,The woman is looking down when walking.,Behind the woman there is another one holding some grass.,The woman behind has a green sack.
2690,Two men and two women with children are playing in the middle of the big stones.,One child is sitted on top of the stone and another one is in between two  stones with a red dress.,"One woman is sitted on the stone,while another one is putting on glasses and a cap.",The stones look grey with some green grass growing.,"The man sitted down,is putting on  a grey short and a white cap."
2691,The father is with a child who is on a toy train.,"The toy train the child is on,is color black and red.",The father is pushing the child on the train.,The child is putting on an orange shirt with  a blue short with happiness.,The father is putting on a blue shirt and a black short.
2692,The man putting on black clothes at work is holding a nail in his hands.,He is having a white harmer with words on it in a different language.,The man is putting on a grey watch.,There is a news paper where he is working from.,"Behind the man,there are a lot of folded paers."
2693,A man is putting on warm clothes while stepping on a black toy.,One hand is holding what he is stepping on and the other hand has been lifted.,He is putting on a white helmet.,Behind the man there are grey trees.,He is looking down while putting on black glasses.
2694,A group of people in the road are buying different things.,"Behind the road,there are shops where they are selling and also big buildings.",There are words in different language written on top of the shops.,Other people are buying things and others are walking.,"On one shop,there is a dog standing."
2695,A man is playing a radio while singing.,Next to him there is a man playing a drum.,The man playing the drum is putting on a white shirt.,In front of the group there is total darkness.,The man playing the drum is not very visible because it is dark.
2696,Two men are standing while looking at the people running in the road.,"The men watching the people,they have put their hands in the pockets.",One is putting on a cap and the other one has no cap.,"In the middle of the road,they have put something red.","Behind the people running ,there are upstair buildings."
2697,Two yung men are sitted on the chair in a tree.,One man is putting on a white clothe is reading a news paper.,He is having long hair.,The man putting on glasses has put his yellow bag on his laps.,"He is also lifting his hands,the man with glasses."
2698,"A group of men and women,are sitted on the ropes watching the dancers down.",The group watchng the dancers is very happy.,Men and women are happy because they are happy with the dancing.,Men and women watching are sitted on a grey rope.,"The ropes they are sitting on,are under the building."
2699,Two women are standing and one is helping the friend with the zip.,"A woman helping,is putting on a green cap.",They are standing at a grey place.,All the women have bags in their neck.,A woman with a cap has a blue bag and the other one a yellow bag.
2700,A child putting on a blue shirt and a grey short is playing in the ground.,"Next to the child,there is a fence.","Behind the child,there are green trees and leaves.","Behind the fence,there are cars parked.",The ground is green in color.
