IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
4149,similar looking motorcycles parks,there's a small heel that the motorcycles need to jump over,one person is jumping over this Hill with the motorcycle,there is someone watching over the Pact motorcycles,there are tents and cars nearby
4150,women are seated telling stories,one of them is standing and the other is sitting,the one standing is smoking a cigarette,the other looks like she is rolling a cigarette,they are inside a very large building and the chubby one is wearing dark clothing
4151,two people are on the water going in a certain area,one is seated in front and the other is seated in the back of the boat,the boat is very small and can only take a few people at a go,they have paddles to help them steer the boat,they are rocks that can be seen in a distance
4152,a dog is running,it it looks like it's chasing after something,it has a colour in it snake,it is sunny and it seems very hot,it's running in a road and there are trees and grass on the side of the road
4153,a young boy is mowing the lawn,he is wearing white shorts it's shoes and glasses,there is a chair outside the house,this boy seems very happy to be doing this chore,there's a terribly painted door of the house
4154,some dogs are walking in Sandy area,one is ahead of the other he is wearing white shoes shorts and,are these dogs alone,it looks like they are,the sun is setting and slowly get dark
4155,three children are playing away from home,it's not very clear what they are doing,it's one boy and  two girls,the two girls are chasing after the boy,they are wearing different types of clothes as they are playing
4156,two kids are playing,they're showing people how they learn how to box and kick,they are wearing black clothes with a red belt,they are standing in a stance,they are standing in the middle of a crowd
4157,a little boy is playing in the water,he is splashing in the water,he is wearing a shirt and shorts as well as shoes,do you think this boy is with his,it looks like this boy is alone because the parents wouldn't let him play in the water dressed like this
4158,a sad looking dog is in an area of a house,it has dropped its head,they are three boxes in front of the dog,this dog has white for,it's as if this dog has seen something to make it
4159,the woman is playing on the sea,she is on a safe mode,she is wearing a bikini,she has one hand stretched out in order to serve will,there are other people playing in the water too
4160,two men wearing identical Clothing at walk-in,when is holding a Child in His Hands,the other is holding a bag,the one not holding the child has the child's toy,the all have hats
4161,a man is riding a motorcycle and he is wearing the right gear,the party is in is not very clear,he is raising dust as he is going,it looks like this is a race,they are dead Leaves and dry sticks on the ground
4162,a man is playing basketball,he is trying to score,he is wearing white basketball jerseys and he has no hair in his head,there are people watching in the audience,one of them is the coach
4163,singers are on a stage,when is playing an instrument and the other is singing,no one playing the guitar has long hair and the other has short hair,the audience is wearing shiny clothes and scarves,there are spotlights on the stage
4164,two dogs are coming out of the water,they are splashing water while they are doing so,these dogs have the same coat of fur,one of the dogs has its ears in the air,it's jumping hire than the other
4165,a child is playing in a slide,the child is sliding down,the child is holding onto the sides of the slide while sliding,the slide looks very nice and is painted Green,some parts of the wall are shiny
4166,two dogs are walking on the lawn in the afternoon,what makes you say it's afternoon or this is a backyard,the sun is shining and there's a brick wall,the dogs are tall and have black fur and the area they are in is Will surrounded,both dogs have collars
4167,groomsmen are standing and having their picture taken,there is also a groom amongst them,there's a beautiful water fountain behind them,they are all wearing suits,there is also a beautiful house behind them with beautiful well-kept grass
4168,a little girl is playing in a play park,there are many things to play on in this Park,it looks like these children in the park where brought by one parent,the park is very beautiful and it has small houses and swings,this child seems very happy to be playing where she is playing
4169,a dog is in the Bushey area,it has a shiny colour,this dog is on a lease,it is also sticking its tongue out,the dog has black fur and white fur
4170,the group of people is working in a road,there some people who alleging behind and others are ahead one of them is a man with a backpack and a lady with a handbag,there's another woman crossing the road in front of them who is holding a bag,on the right there is a lady and a man walking in the side of the road as well as plans that are planted in flower pots,there are many buildings and shops
4171,an old man is reading a newspaper and sitting on a couch in a house,it looks like this old man has bad sight,one hand is holding the newspaper and the other hand is on the table,there is a small book on the table and glasses as well,this old man is wearing a Jersey and a wrist watch
4172,small dogs are playing,one of the dogs has black fur,the other has white fur and brown fur,the face of the black dog is hidden,the same goes with the white dog
4173,the child is playing and has its hand in the aair,he is wearing shorts and a shirt with a drawing on it,this child has dusty feet because he is playing in a dusty place,he's carefully looking at where he's going to land and seems very happy while he is in the,he has very long black hair
4174,some men are playing soccer,they are wearing different football jerseys,one of them has kicked the ball really hard,one of the men from the other team is looking towards the ball,they are playing on well cut grass
4175,the man is rob climbing,he is really concentrating on what he is doing,there is someone watching over him while he is climbing this wall,he is wearing a long sleeve shirt and the person watching over him is wearing a cap,this man is not wearing any protective clothing
4176,a man and his dog has standing in the grass,what are these people doing,it looks like this dog and this man has spreading the gospel,the dog does not look very happy,the dog is sitting and it's on a leash
4177,the woman is playing,is there a drawings on her face and she is wearing white gloves,she is wearing a red dress with short sleeves and and a pink trousers,there are people sitting and watching her,these people are in a park
4178,a group of people are in a swimming pool,there's a child who looks like she is ready to jump on the water,there's a man sitting in the water next to where this child is about to jump,there are two swimming pools and both of them have people in them,the men are not wearing any shirts
4179,a man is standing on a large rock and it looks like he is taking pictures,what makes you say this person is taking photos,it's because he is holding a camera in his neck,this large rope is Dusty and looks very old,this man is wearing shorts and a black shirt glasses shoes and a watch
4180,a camera man is taking photos,there's another man who is writing on a wall with great concentration,there's a woman walking with a bag on her shoulder and she is wearing a jersey,they are shiny things that go on the wall that make it look very nice,the painter has a backpack on his shoulder and he is wearing a black cap
4181,two men are running in a race,it looks like they are soldiers,they are all wearing the same kind of uniform,one of the soldiers is way ahead of the other,there is a wall separating the car park and where these soldiers are running from
4182,the woman is in a dog training Stadium,this woman is showing a dog how to jump over a hurdle,this woman is following behind the dog as it is running,there is is a tunnel that the dog needs to go through,this stadium or place is we'll surrounded by a fence such that no dog can escape
4183,a child is watching TV and it seems very shocked,this child's eyes are wide open in shock,is this child alone,this child is in a cinema and it's parents are seated on different seats,the child is even holding a toy plane
4184,there are people standing in a restaurant,it looks like these people are waiting in line to buy something,one of the men inline seems very frustrated he even has his arms folded,there is a menu display in front of the shop,there's another man waiting in line wearing black clothes
4185,a man is sitting on a rock and he is having his picture taken,he is wearing sunglasses,this man is very hairy,he is wearing shorts and a white shirt as well as white socks and shoes,it seems this rock is in a bush because there are many plants and trees behind him
4186,the man is in a desert on a parachute,he is holding onto the rope side to the parachute,he is trying to steer the parachute,there are people close by,it is very sunny and there is not one cloud in the sky
4187,a dog is walking in the water with a piece of clothes in its mouth,the water is simply reaching the dogs legs,there is sand where the water ins,the dog has white and brown fur,the dog has a collar in its neck
4188,the world dressed young man is standing,she is walking in the sidewalk,he is walking in between houses,the houses are facing each other and they have different types of flowers,it looks like this young boy has reached his destination
4189,a bumblebee is next to a flower,it's flapping it's wings very fast,the flower it's next to is very beautiful,the flower has pink and green colours,the bee looks very dark it might be a sausage fly
4190,a little boy is playing in an inflatable pool,the child looks very happy to be where he is it looks like he is trying to grab something,there is another child in the pool,the water isn't too shallow or too deep,there is a ball of many colours in the pool
4191,a little girl is playing on a swing in the backyard,she is holding the chains of the swing so she does not fall,there is a picket fence behind her separating houses,they are trees and houses behind her,the swing is Made in such a way that you have to put both your feet inside it
4192,two men are playing the cello,they are old and have grey hair,one of them is standing and other is sitting,the one standing is playing the cello and the one sitting is playing the violin,the one sitting is wearing glasses and both of them seem to be paying attention to what they are doing
4193,two men are in a bar,why do you think they are drinking,from the way they are holding their glasses it seems they are drunk,they are both wearing glasses but only one of them my is wearing a white hat,they have paper tags on their clothes with their names on them
4194,a large mountain has sand and snow on it,some areas of the mountains are steep and some are Hollow,the mountain is also covered in in rocks,there are three people that can be seen that look like came to climb the mountain,there's a tent nearby in all three men are wearing very warm clothing
4195,two dogs are playing in the backyard,one of the dogs is biting a toy in its mouth,there is a dog playing on the grass that is lying on its back,the dog that standing has brown fur and it has its tail in the air,the dark dog is very bad indeed there is also a picket fence behind the dogs
4196,a little child is playing in a sitting area and it seems very happy,the child is wearing a white dress shirt and is running quite slowly,it seemed there might be a lot of trees in this area because the grass or ground is covered in shade,there are also some plans nearby,little boy is looking behind himself like there is someone chasing after him
4197,two dogs are jumping in the water it's like they want to go for a swim,maybe there's something in the water that the dogs want to get,it's a toy that's in the water,one of the dogs is way ahead of the other,both dogs seem to look like
4198,the dog is working and it has something in its mouth,it's biting a toy that is orange with a yellow rope,what does the dog look like,the dog was very healthy and good looking,it has its ears perked out as it is walking
4199,a man is in the air in the snow,he is wearing a white jersey and black pants,the area is very cold and so he is wearing warm clothes,there is a large cloud above the man,there are stones or rocks buried in the snow
4200,a young man was crossing the road and he's carrying something in his hand,he is carrying a red bag and he is wearing a red and white hat,there is a bench on the side of the road,some cars are moving in the road while others are simply parked,they are buildings and trees in the same area
4201,is looks like a little boy and girl just take a bath,the girl is wearing a two-piece swimsuit,the boy is hugging the girl it looks like there are siblings,the little boy is only wearing a Speedo,the little girl is holding her brother's waste and it looks like she is trying to get away from someone
4202,a young boy is carrying something on his shirt and he's walking in a road,it looks like he is looking at something,he is passing houses with stone walls and wooden doors,there is a mailbox in front of,there is also a poster on the wall of the house
4203,a cameraman is in a certain area,the camera is attached to a collar the cameraman can wear,he has other utensils he uses to take pictures in his bag,it looks like he just took a photo and he is very pleased,there is a metal railing behind him and the river behind the railing
4204,men are climbing a very steep Hill,one is in Front and the other is lagging behind,it looks like they are on a very long journey because they are carrying a lot of luggage,the heel has very dry grass,but surprisingly it has healthy plants growing in it
4205,a man is riding his skateboard on the concrete Road,he has both his feet on the skateboard,he is riding it on a wooden crate,he is really paying attention to where he is going,there is a very tall building surrounded by a metal small fence
4206,there's a man on a skateboard in the afternoon,he is riding the skateboard on a rail and he is concentrating on where he is going,he is wearing a short with hard material and he is shirtless,he has his hands stretched out in order not to fall ,it seems its nightime because its dark and even the lights are on 
4207,three people are in a canoe,two are sitting at each end in one in the middle,it looks like the one in the middle is a tourist,it is dusk and there is a beautiful sunset,there are trees and h i l l s that can be seen in the distance
4208,the little boy is watching a dog jump,there's something placed in front of the dog that the dog supposed to jump over,the dog is stretching out of Hind legs in order for it to jump well,this dog has black and brown fur,the little boy seems very happy with how the dog is jumping
4209,a man and woman who seem to be husband and wife are sitting on a chair,they are hugging and seem very happy,it looks like they are visiting their in-laws,they are even having some drinks,the older woman is even wearing reading glasses
4210,two people are getting their picture taken,they are standing close together and it's night time,one of them is wearing a werewolf mask,the woman has fake blood around her mouth,both of them are wearing dark clothes but the man is wearing dark sunglasses
4211,a dog is sandblasting,you can see the dog shadow on the grass,there is a hill in the distance,this dog has light brown fur,the dog is looking at head as if it's looking at something
4212,three dogs are playing in a very nice place,theres a ball in the air that the dogs might want to bite,one of the dogs is a dalmation and its jumping really really high,the other dog is biting a frisby and playing on its own,the other dog is dark it too is trying to bite the ball
4213,a young girl is high up in the air,does it look like she is just playing?,it looks like she jumped on a trampoline,"she is holding both her legs while she is doing the splits, which is something thats not easy",she is wearing black shorts and a small white shirt
4214,a small dog is biting something,the dog has very long ears,its front legs are lifted,it has brown and white fur,there are flowers on the grass
4215,a child has a teether in its mouth,his eyes are closed and his hand is making out a sign,"there is a picket fence behind him, possibly an indication of where the area he is in has ended",there are some plants behind him,there is also a tree
4216,a man is riding a bicycle in a bush,he is wearing a helmet and gloves to protect him in case of an accident,the path in which he is riding isnt very clear because it is surrounded by trees,the trees dont have any leaves like its summer time,theres a lake in the distance
4217,a child is playing on a swing in what looks like a backyard,he is holding the tyre of the swing with both hands in an effort not to fall,it looks like he is about to fall,the tyre is tied withthree ropes,there are different plants in the same area
4218,a young man is doinbg a handstand,both is legs and one arm are in the air,he looks shocked to have pulled it off,there is a garage behind him,"he is wearing a white shirt, jeans and a straight cap"
4219,a dog is walikng in the snow,it looks like its having trouble running through the snow,its front legs are in the air,theres is a lot of snow where it is,it has white fur and it looks very cold
4220,four women and a man are taking their picture taken,they are sitting on large rocks,most of them are wearing sunglasses,there is an unfinished buildimng behind them,two of the are wearing their sunglasses on their head
4221,three children look like they are playing,one ofthe kids is hiding their face,the other is covering his mouth like he is trying to hold his laughter in,the other is covering his ears,they are sitting on something and there are plants behind them
4222,a young boy is holding soup spoons,it looks like he is singing ,it looks like he is going into a building ,the door of this building is made out of glass,there are posters on the walls and plants outside the building 
4223,a little boy is out in the snow,he is wearing warm clothes because it is cold ,he looks very happy to be out in the snow,there's a house covered in the snow,there are trees with no leaves and you can see the windows of the house
4224,a young boy is standing on a place with water fountains,it looks like people are enjoying getting wet on the fountains ,there's a tall glass building in a distance ,there are many flags in front of the glass building ,there are people just watchingbthe water fountains 
4225,a short fat dog is running ,it's running in the grass,there's a wooden fence,there are dry trees in a distance ,it's jumping in the sir while running
4226,three people  are in a stadium ,they are playing baseball ,there's us sand in the stadium they are playing in,two of the men are squatting and the other is standing ,there's a wire fence behind them
4227,a sausage dog is running,it's on a leash,"it's walking on the side of the road, there's is grass besides the road",it's ears are perked up and it's running with it's mouth is open,it's sunny and the shadow of the dog can be seen on the ground
4228, a man is skateboarding,it seems it is night time and he is playing in a road ,he is wearing baggy clothes ,there's an electricity pole nearby ,there's a spotlight where he is
4229,dogs are in a race,these dogs are running in a stadium,the dogs have muzzles on their mouths,they are wearing vests with race numbers on them,there area other buidings in a  distance
4230,a man is jumping on his skateboard,he is wearing a cap backwards,it lools like its dusk,there are trees with no leaves in the area,therea re also aeroplanes flying in the sky
4231,two dogs are chasing each other,one of the dogs is black and is carrying something in its mouth,these dogs are running in the sand,there are trees in the area where the dogs are running,th other dog is wearing a collar
4232,a group of people are gathered,they are bike riding,they are carrying black flags,there are trees and buidings behind them,they all look really happy
4233,a group of girls are walking and entering a building,they are on a balcony,the balcony is shielded by metal rods and knitted rope,the girls are holding onto the knitted rope as they are walking,the building they are going into is covered in different paintings
4234,there are bulls in a street chasing people,there are people in buildings watching what is happening,there are tall buildings nearby,the buidling on the right looks white,iot looks like the people running are playing a game with the bulls
4235,a dog is running on rocky sand,this dog is running on what seems like the shore of a lake ,it is wearing a girlde,it has white fur,it is running with its mouth open
4236,theresa person on a the sea,this person is on a surfboard with a sail,this person is holding onto the sail of the surfboard,there is sand on the shore of the sea,there are people on the sand and in the water
4237,some people are at the beach,two of these people are playing soccer,others are sitting on a dead fallen tree,there are buildings in a distance,the rest are just sitting on the sand
4238,"a big body, possibly belonging to a man is sitting ",the man is wearing a white vest and khaki shirts with pockets on the side,it looks like there is something in his pockets,the men is sitted at a table and there a bottle of beer on the table,there's a store nearby
4239,a seagull is standing,it is standing at the shore of a lake,there are small waves on the water,it is facing the directing on the lake,the seagull's feet are in the water
4240,a man seems surprised,he is wearing a green sport headband,he is also weraing a nike band on his wrist,he is wearing a white and green nike t-shirt,he is holding a tennis racket in his hands
4241,a little boy is holding a balck plate,he is inside a house and there is an open box behind him,there are stars stuck on the wall in the room where he is,there is a dining table next to the room he is in,it looks like it is afternoon
4242,different types of people are standing,they all seem to be wearing baggy clothes that dont fit them,amongst these people is a black man who is carrying a bag,the black man is standing next to a fat man ,there is also a child amongst these people is signing out a peace sign
4243,two dogs are playing,one of the dogs looks like it is trying to bite into a ball,the other dog's head cannot be seen,the grass the dogs are on is very healthy and green,the dogs have white fur and black patches
4244,a man and a woman are laughing,the man is pointing at the woman he is sitted with,he is pointing at her with his finger,they have small eyes,they also have dark hair
4245,a young woman seems joyful,she has a green back apck on her back,she is looking to her her left,she is wearing glassesa nd a brwon long sleeved shirt,her hair is a little messy and her her shirt is creased
4246,three people are sitting on a bench at a bus stop,there are plants and beautiful flowers behind the chair,theres a restuarant behind the plants,the are two older women and an older man sitted on the bus bench,there are also cars parked in a carpark nearby
4247,a man is crossing a road,the traffic lights on the street are on,there are streetlights in the side of the road the man is crossing,theres a buiding and some trees in front of this man,there are buidings behind him as well as people walking
4248,people rae at a gathering,a amn and a woman are hugging,theres a man who is drinking water and he is shirtless,theese people are all sitting under a tree,some are sitted on the ground while others are standing
4249,A black and brown dog is in the air,theres a young woman standing behind the dog,it looks like she is telling the dog something,the dog's ears are perked up while its jumping,the dog is jumping from stairs it was possibly standing on
4250,A pelican is flying,it has its wings spread out,theres a bush in the background,the bush looks quite dry,its neck is bent and its legs spread out
