IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
5115,People  are walking in a queue as they go downhill in a forest. All of them are white.,"It seems there are three men and two women. One woman is at the the of the group,",On the side of the hill on the right where they are looks clear as though it is snow:,It can be snow even though on the left it has covered big tall trees,Even though there is snow it seems the sun is shining because even shadows can be seen and they are not wearing warm clothing.
5116,A white dog is playing in grass  that is in a field and it is running in the grass.,"There is an orange net that acts like a fence where the dog is facing it's back,",The dog has opened its mouth as it runs with the tongue removed  and it seems it is very hot because of the sun.,The dog has black fur on the face b and ears but white fur on the mouth,The dog is white even though it has spots all over the body especially the legs but the tail is white and fluffy
5117,Two people are a sitting  on a seat with their backs leaning  on each other. One is male while the other is female.,"Maybe they are sitting there way they are sitting because they are tired  on a seat that has no where to put the back, the man is even putting his feet on the seat.",Behind them there are green flowers that are nicely trimmed with a protruding one in the middle.,Where the plants end there is white building with a beautified entrance that has writings,The entrance door is a glass door. These two people can be lovers because of how they are sitting.
5125,A dog is in the forest in a cleared road and it is jumping over a tree that has fell.,The tree that has fell looks like a pine tree that has no leaves.,The woman has folded her arms and she  has brown hair tied at the back of her head.,They all look upset as though they are worried especially the girl,The man  wearing a black hat but the woman has not worn the cap like the child has done.
5118,"Three people are standing, one is a woman and she has black glasses on the head while two other people are men.",The boy can be a child to the man who has is wearing a cap for the hoody.,"The feathers for duck look wet , it seems that is why they are on the rock to dry up.",Maybe they have come out of the water because they are water ducks,The rock has some green things which means it is near the water.
5119,A duck is standing on a rock with its ducklings  sun basking.,There is tall grass behind the stone and some grass is dry white some grass is green.,The white dog has black dots on the front and has blackish fur on the head.,"The dog behind has white fur on the  neck, mouth and legs",It seems they had both ran in the water and the sand is wet with prints.
5120,"Imbwa shibili shilepepekana kululamba lwamumana, one has white fur and the other has black fur.",It can be that they are playing as the white one is being chased by the black one which is dripping water.,It has short fur that has been nicely trimmed even though the air has blown as it runs.,He is looking happy as he runs maybe he is chasing after the parent.,She is smiling therefore she is happy. The shallow is  showing that the sun is shining.
5121,A young boy is running  on green grass  that has been trimmed.,The boy is white skinned and he is wearing sandals.,Other  people are sitting on chairs while otherw are sitting down and one girl  is standing /,On the wall of the building there us a person drawn in back jumping with the hands raised.,"The children who are standing  as a group  are singing together as they entertain the crowd comprised of both children and older people,"
5122,Kids are standing in front of the building standing in three queues and all the kids are white.,There is a kid standing alone that looks younger than the others on the side wearing a green shirt,The surrounding is fenced with a wooden  fence .,Outside the fence there is s white building that can have an upper floor.,"The dog looks excited maybe it like playing and it is small breed,"
5123,A small dog has jumped  over a metallic rode while biting a green ball with its mouth.,It seems it is  on the surrounding of th me house because there are some flowers.,The horse seems to be eating grass that is outside the fence seeing how it has bent down .,The dog looks scared scared because it has folded the tail and it is barking at a horse.,There is also some dry grass and bushes start from where the grass ends that has a lot of  trees with green leaves.
5124,A horse  is standing the fenced place it stays in with its neck between the metallic  fences.,There is a brown dog that has a belt around the neck outside the horses  fence.,The dog is running in the forest because there are a lot of green trees that are very tall . ,It sends there is something it is chasing because it is running and jumping. It has raised its ears when jumping.,It seems this place is really cold because snow can be seen under the trees.
5126,A small dog with brown fur is on the road and has raised it's head trying to bite a small ball.," Even though it has red fur on the chest, it has white fur on the legs and mouth.",The riae it is sitting on has started cracking because cracks can be seen.,There are green plants growing in the side of the road.,The ball the dog wants to bite is green with a white line.
5127,A dog is running in the sand with its mouth open and it is lifting the sand as it runs.,There is a lot of sand on the ground as though it is in the desert and the wind has left waves.,This place can be can be near the river because there is a lot of sand and very green trees.,The dog has raised its ears as it  runs it has folded its fluffy tail.,The dog looks excited as it plays has grey and black fur as though it is a wild dog or a hyena.
5128,A white woman is skiing on snow and she is wearing a yellow  warm cloth.,While skiing he has jumped a bit with one leg in the air while holding skiing rodes.,It seems  he is going downhill and he is speeding as he goes down hill.,The woman looks old and she has white curly hair even though she is s wearing a hat.,"The place is very cold because he is wearing  jersey , a hat and gloves."
5129,"Boys are in a pitch playing football, three of the boys have jumped as they try to head the ball.",Among those that have jumped two are wearing blue jerseys and the one who has jumped the most is wearing a red jersey.,The field they are playing has a lot of people that have come to watch the football match .,"On the side of the field there are other officials for the game as they play,",The game looks intense and it seems the one wearing a red football jersey with black stripes managed to head the ball.
5130,A man with his child are standing while wearing warm clothing have their snowboards with them.,Both of them are wearing clothes that protect from the cold.,It seems they are climbing a hill that is covered in snow .,There are other people that can be seen behind them that have come to ski and watch.," At a distance there are tall trees and they have shed the leaves because of snow,"
5131,A white woman with kinky long hair is walking beside the building fast.,She isv wearing a hoodie with a green cap and a blue trousers that has a bird drawn on it.,It seems the lady is walking in town even  though not a lotbof people can be seen walking close to her.,The building that is beside him is green with a poster outside and what is written on the poster can not be seen.,The woman is carrying a plastic on the right hand and a tree with red leaves can be seen.
5132,A black dog is laying on the grass with its back and it's legs raised.,It is not dead but sleeping considering it has put the head and it has lifted its tail.,The grass the dog is sitting in has not been trimmed .,There are flowers that have blossomed in the grass.,It seems the dogs likes playing in the grass and it is black and fluffy.
5133,A white person is dressed in black as he surfs the waves.,The wave looks so big maybe the wind is too much.,This person has covered the head with a black hat and is wearing a black thing on the right hand.,The water is not too clear it maybe it is because the place is cold that is why he is dressed like that.,The attire is complete  and the wave looks big which can manage m make him fall in water.
5134,A white boy has jumped with his bicycle on a built ramp.,The jumping ramp is in a playing field and The WhoThe Who has jumped is not holding the handlebar.,On the side of the slope there is another white person walking with a white shirt and has short hair.,In front of the ramp there are big trees even though they all don't have leaves.,Ahead there is a road where vehicles pass and there is one moving in it and at a distance there are buildings.
5135,A dog is walking  in  the water with an orange object in it's  mouth.,The water it is walking in is not too clean and deep.,It seems it was playing  with person then the toh falls in the water and that is what ut went to pick up.,The dog has a long fluffy tail with a black mouth with dropped ears.,It seems the dog is used swimming in the water for it to manage jumping in to get toy.
5136,Boys are playing ice hockey.,One from one group is wearing a white jersey with a black short and he is holding a hockey  stick.,The other boy is from the other group because he is  wearing  a black attire with orange on top.,"The competition looks fierce and requires a lot of energy,",Maybe they wear protective clothing and helmets to reduce accidents.
5137,A black young boy is running the bushes where there flowers that have blossomed,He has long brown hair and he is wearing a vest.,The hair can be black it is only the sun that has shined on on it and the girl is wearing a neck lace.,How is he managing to room when he is wearing a green tight shorts.,He looks really happy as he runs in the blossomed flowers with different colors.
5138,Two elderly people who look like lovers are sitting on chairs watching the sea.,They can be lovers and the old woman is wearing glasses as she watches the sea,The chairs they are sitiing on are seats that have cloth on them even where to rest the back and they are sitting  under a tree.,The sea looks cold and there is no wind on the sea in thein the side there is a bed of grass.,The old man has great hair and he is wearing a white shirt with black shoes
5139,Two people are riding their bicycles beside a white building in the evening,It can be in the evening because even the light is on and he is cycling near a large sea.,On of the children can be a girl because of the way she has tied her hair.,At some distance there are big mountains that can be on the side of the sea.,The child is wearing a red trousers with a black top as he rides a big bicycle. There is a stone fence in the side.
5140,A black woman has a baby on her back who can be her child.,The woman has cloth wrapped around the head and she looks happy with a smile on the face.,The child is sleeping on the back and he is wearing a green shirt had he has short hair.,There a brick building that can be seen that can be a house.,It can't be at home but at a shop that has not been built properly
5141,"A man is laying down on bags, he has a guitar  on one hand and a cigarette on the other.",He is wearing a green warm cloth with a blue trousers and black shoes.,Behind  there is a small hill and behind it there are green plants .,The man seems to be on a trip because he has bags that he is sitting on and one is white,There is a ladder in the side with other building material and there are bottles of drinks.
5142,Black people are standing outside a store and all of them have their hands folded.,Two of them are wearing wearing long robes with white hats.,Two of them are wearing white short sleeved shirts and there are people standing behind them .,There is a person behind that seems to  be trying to buy a newspaper while wearing a helmet for a motorbike.,All four  of them that are folding there arms look upset. And the store behind can be theirs.
5143,Two kids are hanging on a yellow ladder and there is a  green chair on the side.,The girl seems to be concentrating as though she us feating,The boy looks happy because he is smiling as he looks he looks behind .,On the green chair there are people sitting on the side and there are bikes for four children.,"They are for kids because they have wheels on the sides to help them not fall,"
5144,A man with a black dog are kneeling  and have bowed as they look under the table in a room in the house.,The man has knelt on both knees while the dog is he as folded the front legs only,It seems they are they are in a tv room and the table they are looking at should have one/,The table has a compartment to put things in the middle and there are books on the  side of the chair.,The seat on the side looks soft to sit on and on the side of the table there is a clock.
5145,A has jumped with his skateboard on a skating ramp.,"He has jumped both hands in the air as he is skateboarding,",He has jumped where the road where vehicles  pass and it is evening .,He is wearing a shirt with black sleeves and he is wearing a blue trousers with white shoes.,The place looks like a construction site and some distance away there is a tree that has shed leaves.
5146,Two men with red caps are standing on the podium.,Both of them are wearing racing clothes that have a lot of writings.,The one wearing black glasses has put a prize on his shoulder.,The other one standing in the line is smiling and has a bottle  on one hand.,They have put fence at the front and in the side there is what has been built that looks like a beer bottle with a lot of writings.
5147,Two people walking up a skiing hill while holding skiing rodes.,The one wearing a black hat looks like a man while the other one wearing looks like a woman.,Since these people are  together they  can be lovers as they slide down the snow maybe they even came together.,There are other people that have b remained and are not sliding in snow in the hill a lot if them.,On the side of the slide there are a lot of v trees and on the other side there is a mountain that is covered in snow.
5148,A white man is standing on the rocks with a camera with a bag on his back.,He is wearing a green cap and a green warm cloth.,It seems it is very cold for him to wear a head sock to warm the head.,There there flowers that fall from trees that are a lot and red.,The flowers are dropping from trees that have small leaves . It seems he is a cameraman by profession.
5149,A dog with greyish fur is running along the made track because there is snow on other parts.,Maybe it is following the owner behind even though it sitting  and not running.,It can be running fast because it has opened its mouth with the ears relaxed and is has a mouth  leash.,"The dog looks excited as it runs in tge snow maybe  it likes him,",The place looks cold because the snow looks thick on the ground.
5150,The father mother and two children are on the seashore walking on wet sand.,One child has remained with the father by behind bending to pick something.,As she has bent the  father has also bent to see what she is doing  as he waits for her.,There are small waves on the sea that are raising because of the wind.,The mother is dressed in black and she has lifted what looks like she's on the hands and she doesn't seem hair to beto be walking on a wet ground.
5151,Three white kids are on the seashore playing. They are playing where there are rocks. ,A white and red boat can be seen on the sea as though it is going to pack.,It has already stopped  near a bridge that is close to a white building.,Among the kids one a girl while two of them are boys . They are all climbing on rocks that are on the shore.,"On the side of the mountain there are a lot of thick trees, some trees are red and the others are green."
5152,A white boy is in snow wearing a red jersey while lifting something in the hands.,The boy has  long black hair  and he is wearing a blue trousers with black shoes.,He  maybe standing  in the forest because there are nig and small trees.,The  boys looks happy because of what he is lifting that looks like bird.,It can be a bird on the  tree that has shed its leaves due to coldness and there is snow on the  branches.
5153,Two people who are dressed in black are walking together and there is a vehicle in front of them.,There is a red vehicle that has white strip which looks like an ambulance.,One looks like he is male with dark tied hair and one is wearing a white and black jersey with brown hair is female.,They want to cross the road to the other side of the building they havethey have been built beautifully.,The vehicle looks parked waiting for them to jump off and on the side of the building there are trees that have green leaves.
5154,"There are two dogs are the sea, one is on the shore and the other one is in the water.",On the side of the river there is tall grass that is green and it looks like rids,The dog that is outside has a short tail that is curled and it has a black belt in the  neck.,The dog that is in water wants to come out and it has opened its mouth that looks white.,The dog that is in water is big and fat. It has white fur on the mouth because it is old.
5155,Elderly people are in room around a table playing musical instruments.,In the room there are other people playing flutes while others are playing violins/,On the walls of the room there pictures that have been hang on the wall.,"There is another woman sitting with hair tied even though what he us playing cant be seen,",The room has been beautified with lights and there are flowers in bottles and they are all having drinks on the table.
5156,A boy is in the sea splashing water as he swims.,The boy is white skinned and he has black short hair.,Maybe it is not dark it is because it is evenning and the sun is setting.,It is when it is setting just setting from the clouds that are looking redish and thick.,On one side of the sea there are mountains. The bot shouldbot should know how to properly swim for him To be on a deep sea.
5157,A man is doing a backstroke as he swims and he is wearing swimming glasses.,While swimming he is splashing water as though he is using a lot of energy so that  he doesn't drown.,The water looks very clear he can be swimming where it is deep.,It can be seep for him to manage a back stroke and he is not wearing a shirt.,He is bathing  in a big swimming pool and not on the sea with its nicely built.
5158,"White men are are standing near a big poster, resting with their bicycles.",All the men are wearing shorts and others are drinking water it is like they are tired after cycling.,The one wearing a hat is also wearing a black  small short and  he is looking down holding t he waist.,it seems all the boys play together and  they are racing their bicycles.,For t them to stand like this is can be they are not tired but have reached the destination then resting because there are other bikes behind them.
5159,An old man is in the store while he is sitting on three wheeled bike looking at shoes.,The store looks like a shoe shop and the old man is holding one shoe as if he likes it.,"His motorbike is red with a black seat, he has put an American flag .",The store is very big with  a variety of shoes and a distance away there is another person looking at shoes.,The old man is wearing a big hat and he has not backled the belt. He is wearing glasses and his bike has baskets both infront and behind.
5160,"Dogs are in a racing  contest, there are lifting dirt as they run.",Besides the running track there is a wooden fence that goes around the entire track.,All the dogs have leashes on the mouths as they run and they have been worm clothes  that have numbers.,All the dogs look lean and are running fast even  though the white one is ahead of all the other dogs.,Beside the running tracks there is a building on one side and feild on the other that has green trimmed grass.
5161,"A black dog is standing looking at the water, it seems thirsty  and it wants to drink.",It seems they have built with stones where it is standing and the water is not close.,Maybe it has not been built near a river but it is just a depression  with no water.,The dog is standing on green and dry grass.,"Even though the dog has has black fur it has brown fur in the legs and mouth, it also has a cloth around the neck."
5162,Five women are standing wearing similar red clothes and similar shoes.,All the women are having glasses that have been out on top of their heads but the one in the middle is wearing them.,Behind them there is  a white  man wearing white clothes with glasses and a white cap.,All the women look thin and three of them  have tattoos  on their right legs.,There is an event that is taking place at this place and the girls should be there to give people what they need.
5163,A boy and a girl are holding each other as they play in the sand and their mother is seated watching them.,"They are all boys and there is no girl, one is only having long hair even though he is male.",He can be male and also noting how they are playing in the sand.,The boy with long hair is wearing  a green shirt with white sleeve endings while  the other is wearing an orange one,They are both not wearing any shoes and they all look happy because of how the one with white hair has smiled.
5164,A white girl is on a swing with one leg on the swing with her hands on the knees.,It seems she is not swinging but spinning because the hair is being blown by the wind.,It seems the girl is playing at a childrens olay ground that has a fence at the end.,"There is sand where the swings are and the girl is not wearing any shoes, but there is grass on the outside the swinging area.",There is a building that is after the road and it is fenced before reaching the road where vehicles pass.
5165, A boy is holding a rode that has been tied to a rope above the river.,Both sides of the river is surrounded by trees with very green leaves.,The boy is kot wearing a shirt but a red short and it seeems he wants to jump into the water.,Even though he is not wearing a shirt he is wearing sandals  and there is a river where the ropes end.,Maybe he does not want to jump into the water but will fall in because he is heading towards s m dead end.
5166,A man is standing outside a very big building flying what looks like a star.,The building looks very old but it has a beautified entrance.,They may have used very big stones to build the building and he is standing  were it nicely paved.,The door has been beautified what the door has been built on  and drawn on.,The building can be an old temple just from the entrance it can be noted that it was white but has changed color because it is old.
5167,A white baby with white hair is biting what he is playing with.,He isv wearing something that looks like a red jersey even though it is hot because even the sun is shining.,What he is playing with and biting is red and it looks  like what is used to know how to count.,It is concentrating as it bites what is biting on one knee.,There is a child that is on the trimmed grass and he does not have teeth yet.
5168,A grey dog is running on wet sand on the seashore.,It seems the  dog wants to jump with the mouth open and it has  raised  one leg.,The dog has a cut tail and it has a black belt maybe it is used to identify it.,The water can be seen where it begins from and there is grass on the ground that may have been brought by the waves.,It can be the waves because pal prints are being printed where it is jumping because it is wet.
5169,People are playing ice hockey with skiing shoes.,The game they are playing looks competitive because they are all wearing protective clothing.,They are all wearing helmets with white long sleeved shirts with things to protect the legs.,"The  helmet has what looks like a net on the front to protect the face,","It can be that they are all panicking as they play and are spreading their legs to slide,"
5170,A person is riding a big horse with a helmet has jumped over a fence.,Just from the way he is dressed it seems he is participating in horse racing., He can be participating  in horse race because of how he is dressed.,In the side of the road he is driving there is a fence that is wooden that demarcates where people live.,The horse is running in a track that has sand and everyone outside is seated. 
5171,A black  girl is holding a racket in a tennis court,The girl is wearing a cloth around the head that has nike sign and she is by wearing an orange  short short sleeved dress.,She has tied a cloth on the arm and a neck lace around the neck.,The racket she is holding has a number in a red colou,The woman is playing hard because she has also made a fierce face as she holds the racket for the game. She is also wearing earrings.
5172,A  white woman with brown hair is dancing and she is wearing glasses.,Behind him there is someone holding a microphone singing with black glasses on his forehead.,Behind where they are singing from there is a man wearing a black shirt with beads around the neck amd he has tied a flag around the waist.,The woman dancing looks happy as she dances as though  they are celebrating or they are entertaining  the crowd.,It can be that she is entertaining them because there are standing near the fence that are watching her sing.
5173,A young girl is with a woman who looks like the mother who is kneeling while she isv touching her.,The mother has long black hair even though she is looking  up as she kneels.,The girl does not have long hair and has two porny tails in the head made from red bands.,The  mother is wearing a white shirt and she is kneeling as she tries to convince the baby.,"It can be she looks upset while the mother is concentrating on doing her work as though she wants to kiss her,"
5174,Kids are in a jumping castle that has yellow on the sides.,"It seems there are not only two girls in the jumping castle, there is a boy who has fallen and another hand can be seen.",The kids look happy as they play and one if the kids is squatting down.,Outside the  building that has ramps there is a crowd of people maybe it is a playing field.,It can be a meeting they are having a meeting and that have let the kids play in the jumping castle.
5175,A young boy is jumping on a trampoline while he is wearing red clothes.,It seems the trampoline is on the surrounding of the house where there is grass., Behind the grass there are trees and green flowers that are in a line.,The flowers behind are nicely trimmed.,The boy has jumped very high and when jumping he is looking down and his hair has been blown.
5176,"A white dog is running in stagnant water, it is splashing water as it runs.",It has bitten some black thing that hanging on the mouth and it is wet.,It seems the stagnant  water was caused by the rain maybe it rains too much.,Maybe it us not stagnant water but it is at the shallow part of the river.,There is grass in the  water it is playing  in and there us mud that is why the fur is dirty.
5177,A lot of people are riding bicycles  while wearing  helmets.,It seems they are in a bicycle  racing competition because  they  are all wearing different clothes,"Where they have reached, they are climbing a hill because they are standing  as they cycle .",The road they are using to ride bicycle can be a road for vehicles even though there is non.,On the  side of the  road they are riding there  bicycles there  are tall trees that can be pine trees and there is a white building at a distance.
5178,A dog is laying on the grass with its legs raised as it sleeps.,The dog can be male and it is probably too full that's why it is sleeping like that.,There is a person sleeping in the untrimmed  grass.,It has a chain around the neck that is used to carry it.,It has folded its front legs as it sleeps and there flowers on the side that are white and yellow Friday  that have blossomed.
5179,"People are in a room, three of them are standing and dancing while two other people are telling stories.",They are all wearing a black clothes . Among the two the man is sitting while  the woman is standing.,It seems they have met in the night and there are only lights on.,The room is painted in white and all the males have short black hair.,This room can't becan't be any room  for a building but a room for a house  in the sitting room.
5180,A man that has beards is riding a bicycle downhill on a small road that is in a forest.,He is riding his bicycle in a cleared road and there are trees in the side of the road.,The boy is not sitting on the seat as he cycles and he is dressed  in black  with a cap.,Is that a hat or a helmet for cycling? The trees have shed their leaves.,It can be a helmet because the man is riding fast as he goes downhill.
5181,There are people in a building  and there is also a round table where there  is a lady sitting.,There is a lot of light in the building that is entering from  the glasses which allows air and light inside.,There are a lot of people in the building  and they are all  looking old with no younger ones.,The room looks like a gallery and  there is a group looking at the pictures.,The place looks very cold because everyone is wearing warm clothing.
5182,A white young girl is submerged in water with only the face out of the water.,It seems the girl has tied hair even though some of it is  in water,She is swimming in a swimming pool that is outside the house and it can be deep because only the nose can be seen ,The swimming pool can be at home because the mouth is open and water can enter the mouth.,It is entering the mouth because the lower lip is alredy in water.
5183,A young boy is in the house playing on a toy car that has white and blue colours.,"The kids is wearing an orange shirt, a blue trousers and blue sandals.",The baby looks happy as he plays  with his toy vehicle and he is holding the steering wheel with both hands.,He looks happy because he is smiling and the mouth is even open.,It can be evening the time he is in the house and behind him there is a table and a a barglar bar for the door.
5184,A girl is standing on a skateboard while wearing warm clothing in the evening.,It seems  to be in the evening because it is getting dark and lights  are on.,The skateboard she is standing on is red and it has white writings with a girl drawn on it,It seems the woman is at her house because even the wall can be seen.,There is a metallic entrance that can  be the entrance for the building.
5185,A black boy is looking behind as he walks on the sidewalk of a building.,The wall is blue and it looks like a wall for a very big building.,The front that has an entrance has trash bin.,On the entrance there is a poster. The wall has the same paint as the wall in the side.,The looks as though he is crying and he has short black while wearing a red jersey.
5186,A woman that has a long sleeved white shirt is walking on a sidewalk near a road with a bag on the shoulder and an umbrella.,The woman is holding a blue umbrella that has a white handle.,There are plants that  have grown on the sidewalk beside a white wall.,The plants seem dry. The woman is wearing heels.,The wall has water marks maybe it is raining that is why she is having an umbrella.
5187,A person that has red clothes has jumped with a  snowboard on the feet.,There are fences on the sides of where to skii from and there are people watching and taking pictures on the side of the fence.,It seems the one going in the air is in a sport beacause of how he is dressed and he has a number.,There are tall trees where he is coming from that look like pine trees.,"The snow on the  ground looks thick and leveled , the person skiing is wearing a helmet ."
5188,Two dogs have come out of a dug hole and the one in front  is removing the soil.,They are both in a cleared road and there is tall untrimmed grass on the sides of the road.,The road has not been properly cleared because there is grass in some parts:,Both dogs have red clothes wrapped around their necks where they are leashed from. ,The dog infront looks lean and brownand there is a black  one behind that has one behind leg.
5189,A dog that has long fluffy fur has jumped as it tries to catch a red ball.,It has opened its mouth as it jumps and it's fur has been blown by the wind.,Where it is jumping there is nicely trimmed grass but sime grass is dry.,"The dog looks like a small breed. The fur has even covered its pals,",It has black fur on the back  and around the neck but brown fur on the face and legs.
5190,A black dog is walking in shallow waters of the sea with its tail raised.,There seems to be a lot of wind on the sea because there are waves where the dog is.,The dog  has a red belt around the neck that has what to identify it with.,And it can be on the belt around the neck where it is leashed from when walking with it.,Even though the dog looks big it is old because it has white fur on the mouth.
5191,"A white man is climbing a mountain that is near the sea, he is not wearing a shirt but black short.","On the bottom of the mountain there is grass ,stones and long thick trees some distance away.",On the side there are a lot  buildings  where people live.,The sea is surrounded by mountains on all ends though they are not a lot.,He is not wearing a helmet while climbing the mountain but has only tied a rope around the waist so tha  t he doesn't fall.
5192,A dog has jumped in the air with its mouth open and the tongue outside.,The dog has a cut tail with brown fur on the head b and  white fur on the mouth.,The dog looks excited as if it is playing with someone.,The dog is in town even the roads are nicely paved.,Even though it looks like a small breed it looks long and short.
5193,A white man is sliding on a  green fence that is on the side of the stairs.,The man is  wearing a green jersey and a green hat as he skateboards.,He is skating near a the building entrance and  there  is an old man on the sidewalk.,There are are trees some distance away  and thre is a big white building with people infront of it.,He is skating in the evening the place he is at is only light because of the light that is on.
5194,"Two children are in a pitch playing football, one boy has kicked the ball while the other one is in a goal post.",They are all wearing similar clothes as though they are from the same  football team ,It seems they are on the same team they are all wearing grey shirts with red shorts.,The goal  post looks big and it is white such  that the kids can not stop the balm when hit to the top and there is a net on the goal post.,Behind the goal post there are a lot of cars. They have been parked close to the field such that is a ball was to be hit hard it can break the glasses.
5195,A black dog is standing outside in snow that has been piled with its legs  in the snow.,The dog has raised its ears as it runs where it is being called because he is looking behind and it has a cut tail.,The dog can be with the owner because it can't  be alone at this place.,This place is very cold because even the small trees have shed their leaves because  of the cold.,The dog is fat with short fur and it is looking vicious it seems to enjoy playing in snow.
5196,A young boy who is wearing a red short is trying to jump into the water.,On the side of the water there is a red seat that can accommodate only one person.,On the side of the seat there is parcel that may have been left by who was sitting there.,In front of the swimming pool  there is a big white glass building that can be doors.,The boy seems to know how swim in the water because  he is all al and and has jumped the the wave.
5197,A man with three women are standing on the side of the road around a woman sculpture looking in the plastic.,All four of them are white skinned and the boy has short brown hair and he is the one infront to see.,The woman's sculpture has white hair and it has green jersey.,Where they are standing near the road there are vehicles parked and trees in front of them.,Even though the place is in town there are no tall buildings and they all look like shops.
5198,"Dogs that have white and nlack fur are in a feild, one dog has jumped as it tries to bite a small ball.",The field has green grass that is nicely  trimmed while it also has some dry grass that may have been cut.,The dog that  has jumped has raised it's fluffy  tail as though  it wants to do a flip because it has turned it's  head to look at the ball.,"The other dog is on the ground squatting as though it is waiting for the other,",It seems it also wants to jump in because of how it has opened the mouth. The small ball is orange with blue lines. There is a big there infront.
5199,A peerson is wearing a yellow shirt with black sleeves as he rides a bike.,He is cycling on a cleared road and he has jumped with his bike with both tires suspended .,It seems this person is taking part in a bicycle  race even though his competitors can mot be seen.,On the side of the road there is a fence  that has a rope which is demarcating where the grass starts from.,This person is spend the bicycle and on the side of the paved road there are tall trees.
5200,A black and grey bird with black eyes has spread its wings as it flies.,It has a pointed thin beek.,The bird looks small and there are green trees behind it.,The bird has folded its legs as it flies and the fur behind looksbehind looks shaggy.,The bird has a long thin beek because it t sucks nectar .
5201,"A dog is on the trimmed grass in the field, it has jumped  and bit what it has been thrown at.",The dog is black amd it just has white fur on the chest and it has  a belt around the neck.,On the side of the trimmed grass there is road and green trees on the other side.,"The dog looks big and it can be vicious because of how it jumped to catch what was thrown at it,",There is a house that is in front of the trees and a road that has a green poster.
5202,The mother and her child  are in the swimming pool as she is teaching the child to swim as is holding him.,They both have white skin and the child is dressed in blue.,"The child has opened the mouth in water, it is like he is scared maybe that is why he is being held.",It can be the first time child is playing swimming pool that's why he is afraid.,"They are in clean water and blue, the swimming pool has nicely built  pool sides:"
5203,There are big rocks in the forest and there is a white man who is jumping on the rocks.,On top of the rocks there are a lot of thin long trees with green leaves.,They can't be any big rocks but rocks on top of the mountain.,The sun is shining brightly because the tree branches have formed shadows.,This person can be a professional mountain climber  because  has not tied any rope  even though they look slippery.
5204,A white woman is sitting outside on what has been built on the side of the road.,The buildings look like toilets and they can be fee paying toilets.,Maybe the woman works as a cleaner  for the rooms or collects money  for the toilets.,Behind the building there are tall green trees and another building behind the trees.,There are mops and containers outside the facilities and the mop has a long stick.
5205,A person  is laying on the bed that looks like one for a hospital with something wrapped on her chest.,On the right  wrist there are white wristbands.,On the left hand there is a cast maybe he was in an accident.,It may not be an accident but meantime she was from giving birth.,It can be a baby because there is even a pillow under the white wrap.
5206,Three women are standing dressed in white and one of them is holding a cloth.,They all have black hair and they have  all painted their eyebrows blue.,It seems these women are going for an important event because  of how they are dressed.,They all look attentive maybe there is something that has astonished them.,Maybe they are not concentrating but worried because they also look surprised.
5207,A white woman with black long hair is playing a basketball .,She is wearing a red attire  while the other the habd on the shoulder.,When playing football  the girl has made a scary  face as though  it is intense.,"A game can be very fierce because the serious face  and veins on the arms,",It seems they are playing this game inside the building and there is  a person sitting and watching.
5208,A black dog is in the snow and it has jumped to catch the small ball., The place looks very cold because the snow looks very thick.,"Even though the dog has black fur ,it  has white fur  on the front legs which it has raised to jump while the back ones are on the ground.",The ball it has bitten is white and it has managed to bite all of it even though it looks big.,On the side of the dog there is a short tree that has shed it's leaves and there is a tree shadow behind the dog.
5209,Two black boys that look like twins are on the road and one of the two is sitting on a bike.,They  are in a cleared road that has red soi. The bike has red tires.,"Both kids are wearing similar clothes, yellow vests with red shorts.","There is white wall behind even though it is dirty and has blankets hang infront,",They are kids and the mother is a red dot on the forehead. They are all not wearing shoes and they must be exchanging riding the bike.
5210,People are standing in the grass as they  watch a vehicle moving on the road.,In front of the people there is a fence made from a rope so that those watching do not reach the road.,It seems the vehicle is in a race event because itbis speeding.,The speeding vehicle is white and it has removed smoke where it was coming from.,It is showing that it is moving fast. There are yellow flowers that have blossomed where people are standing.
5211,The mother is kneeling as she is making the baby stand  while holding him.,She is wearing  a long black dress with a watch on her left wrist and she has long black hair.,The baby is holding a cloth and covering the face as though  he has felt shy and doesn't want to be seen on the face.,The dress she is wearing is very long and it is white with different coloured lines.,"They both look happy, if it's the she looks surprised  with the mouth open. Maybe she is teaching the child to  walk."
5212,A white boy with white hair is standing while one dove is on the shoulder and another  is flying to him.,The doves are following him  beacause he may have food.,Behind him there is a beautifully built white building.,As the doves are falling on him he has opened the mouth as if he is shouting.,If he wanted  to chase then he would have chased them but it seems he is enjoying how they are flying to him.
5213,A woman is skiing on ice with skiing shoes  and shebis wearing glasses.,She is skiing from inside a building  maybe there are even people watchimg.,She is looking down as she is  skiingand the red glasses have gone into the cap. She is wearing a grey top,The bottom clothes are red. It seems he is taking part in a skiing game,This person acn be really  good at this game because of the  way he is skiing  with confidence.
5214,A dog is running in a place where there are rocks  and dry grass.,The place may be on too of a mountain because  of how the rocks are looking.,The dog has opened the mouth and the tongue removed as it runs with  the tail raised.,The shadows can be seen because the  sun is shining and it should be long since it rained.,It can be that it rained a long time ago because the grass is dry even though there is some green grass.
